,index,w1,w2,count1,count2,total1,total2,isDuplicate
4906,54.0,ME,MAINE,146.0,116.0,374362.0,374362.0,1.0
4907,,Eritrea,Tunisia,208.0,368.0,73646.0,73646.0,0.0
4908,,Chicago Ridge,Chicago,5.0,3168.0,16330.0,16330.0,0.0
4909,,New Zealand,Nigeria,1.0,9.0,4572.0,4572.0,0.0
4910,,DT.NFL.WHOL.CD,DC.DAC.GBRL.CD,26.0,995.0,463231.0,463231.0,0.0
4911,,N,Y,16440.0,24593.0,374362.0,374362.0,0.0
4912,,MN,VT,15.0,15.0,626.0,626.0,0.0
4913,,Martinique,Saint Barts,5.0,3.0,515738.0,515738.0,0.0
4914,,Statistical discrepancy between Gross domestic product by production and expenditure approach.,Includes Administrative and support service activities.,1.0,1.0,68023.0,68023.0,0.0
4915,,"5,6",63,54.0,1.0,223379.0,223379.0,0.0
4916,,Percussion Ensemble,Bass Drum,14.0,2.0,56194.0,56194.0,0.0
4917,,Panama City Beach,Chandler,1.0,1.0,24591.0,24591.0,0.0
4918,,"Wholesale and retail trade, transportation and storage, accommodation and food service activities","Agriculture, forestry and fishing",2642.0,2747.0,61626.0,61626.0,0.0
4919,3971.0,"USILAW, INC",USILAW Inc.,1.0,1.0,374362.0,374362.0,1.0
4920,,Uganda shilling,1999 FIM euro / euro,248.0,639.0,61626.0,61626.0,0.0
4921,,Retail Telecommunications Services,"Travel, Transportation and TourismTransport and Storage - Materials Business Services - Other",1.0,1.0,22000.0,22000.0,0.0
4922,,FundingMeth_GASB,equities_tot,1.0,1.0,280.0,280.0,0.0
4923,3819.0,geo,GEO,5.0,3939.0,463231.0,463231.0,1.0
4924,,poor - ID from video,field ID by expert from sample,202.0,5.0,513373.0,513373.0,0.0
4925,4430.0,MAYAGUEZ,MAYAQUEZ,56.0,1.0,1351.0,1351.0,1.0
4926,,OK,GA,7386.0,7354.0,403984.0,403984.0,0.0
4927,,Vermont,Alaska,1.0,2.0,910.0,910.0,0.0
4928,891.0,Blue Merle,Blue/Merle,35.0,70.0,82545.0,82545.0,1.0
4929,,Sapporo Dome,Royal Bafokeng Sports Palace,3.0,6.0,4572.0,4572.0,0.0
4930,,Mauritania,Kiribati,74.0,24.0,48269.0,48269.0,0.0
4931,,PANAMA,THAILAND,11.0,52.0,374362.0,374362.0,0.0
4932,,Korean Martial Arts,Outdoor Sports,1.0,1.0,31212.0,31212.0,0.0
4933,3830.0,MEX,mex,2993.0,14.0,463231.0,463231.0,1.0
4934,3939.0,Attorney Partner,Attorney / Partner,25.0,38.0,374362.0,374362.0,1.0
4935,,HUNGARY,ISRAEL,286.0,1801.0,374362.0,374362.0,0.0
4936,4397.0,Dance Dance Dance,Dancing,4.0,477.0,31212.0,31212.0,1.0
4937,,tolar,bolivar fuerte,425.0,1024.0,227092.0,227092.0,0.0
4938,,COM,GNB,33.0,33.0,6285.0,6285.0,0.0
4939,,Principal engineer,Level 1 developer (junior),677.0,4535.0,25090.0,25090.0,0.0
4940,,Robbery,Liquor Laws,970.0,3008.0,63279.0,63279.0,0.0
4941,,Services are specifically exempt by statute,Other,521.0,503.0,346018.0,346018.0,0.0
4942,,IM,FI,1.0,209.0,151623.0,151623.0,0.0
4943,,Malta,Singapore,46.0,46.0,9234.0,9234.0,0.0
4944,,q19TalToolHackerRank,q29FrameLoveStruts,1.0,2.0,452.0,452.0,0.0
4945,,Malawi,Solomon Islands,1320.0,554.0,671205.0,671205.0,0.0
4946,,30,20,11.0,8.0,82958.0,82958.0,0.0
4947,,ISRAEL,TANZANIA,51.0,2.0,1973.0,1973.0,0.0
4948,,Private households with employed persons,Manufacturing,780.0,2946.0,68023.0,68023.0,0.0
4949,,Plus: Statistical discrepancy,Imports of services,4766.0,9108.0,188939.0,188939.0,0.0
4950,,Montana,Delaware,32.0,16.0,2720.0,2720.0,0.0
4951,,Dinar,Kenya Shillings,1126.0,352.0,61626.0,61626.0,0.0
4952,3936.0,Attorney of Record,ATTORNEY OF RECORD,758.0,129.0,374362.0,374362.0,1.0
4953,,Emergency Purchase,Special Category Request (SCR),10186.0,677.0,346018.0,346018.0,0.0
4954,,housing_water_electricity_gas_and_other_fuels,food_and_non_alcoholic_beverages,5830.0,5520.0,100048.0,100048.0,0.0
4955,,23,14,7.0,101.0,191325.0,191325.0,0.0
4956,,Guinea,Rwanda,414.0,368.0,80583.0,80583.0,0.0
4957,,Fawn/Cream,Chocolate/Cream,3.0,2.0,82545.0,82545.0,0.0
4958,,Local_11,Local_05,2.0,59.0,439.0,439.0,0.0
4959,,central_government_cash_receipts,financial_corporations_survey_banking_survey_capital_and_unclassified_liabilities,6493.0,1570.0,884244.0,884244.0,0.0
4960,,"Works, Maintenance and Rehabilitation",Drilling Services,10665.0,3.0,151623.0,151623.0,0.0
4961,,00802-6252,00802-3407,2.0,1.0,1973.0,1973.0,0.0
4962,,MT TABOR,GRESHAM - A.S.E.R.T.,546.0,1.0,63279.0,63279.0,0.0
4963,,Mining and quarrying,Manufacturing,9928.0,10458.0,225363.0,225363.0,0.0
4964,,Lower Plenty,Montrose,28.0,2.0,34857.0,34857.0,0.0
4965,,real,Kenya pound,289.0,23.0,100048.0,100048.0,0.0
4966,985.0,Brown/Orange,Orange & Brown,1.0,3.0,82545.0,82545.0,1.0
4967,,ARUBA,PERU,2386.0,6953.0,884244.0,884244.0,0.0
4968,,financial_intermediation_real_estate_renting_and_business_activities,wholesale_retail_trade_repair_of_motor_vehicles_motorcycles_and_personal_and_household_goods,10538.0,6023.0,223379.0,223379.0,0.0
4969,,Hungarian forint,Bosnia and Herzegovina convertible mark,1.0,1.0,263.0,263.0,0.0
4970,,BHS;GBR,VGB;LUX,1.0,1.0,24957.0,24957.0,0.0
4971,,1999 LUF Euro / Euro,Lebanese Pound,431.0,20.0,100048.0,100048.0,0.0
4972,,FoundingMoms,The-Rainbow-Trout-Book-Club,5.0,1.0,5807.0,5807.0,0.0
4973,,Belarussian rouble (re-denom. 1:1000),new sol,1884.0,349.0,227092.0,227092.0,0.0
4974,,income_interest,expense_OtherBenefits,1.0,1.0,280.0,280.0,0.0
4975,,DUII,Prostitution,2075.0,477.0,80256.0,80256.0,0.0
4976,,Vanuatu,Rwanda,46.0,46.0,9234.0,9234.0,0.0
4977,,JO,VU,4167.0,4.0,671205.0,671205.0,0.0
4978,,South Sudan,Georgia,64.0,208.0,73645.0,73645.0,0.0
4979,,137,"7,9",57.0,12.0,595971.0,595971.0,0.0
4980,,Bonshaw,STEIGLITZ,103.0,21.0,158026.0,158026.0,0.0
4981,981.0,Beige & Golden,Beige/Gold,1.0,3.0,82545.0,82545.0,1.0
4982,,BERMUDA,EXP. EARN.: NON-FUEL,90.0,448.0,884244.0,884244.0,0.0
4983,4488.0,MISSOURI,MO,1746.0,1617.0,374362.0,374362.0,1.0
4984,,TN,MS,20988.0,5905.0,943111.0,943111.0,0.0
4985,,Moyamba,Bong,1.0,1.0,2772.0,2772.0,0.0
4986,,WA,WI,15.0,15.0,626.0,626.0,0.0
4987,3701.0,Shetland Sheepdog X,Shetland Sheep Dog X,4.0,10.0,82545.0,82545.0,1.0
4988,753.0,Brown & Black,Brown/Black,78.0,133.0,82545.0,82545.0,1.0
4989,,Runaway,Disorderly Conduct,1512.0,4046.0,61779.0,61779.0,0.0
4990,,11/02/2011,06/08/2010,45.0,45.0,8190.0,8190.0,0.0
4991,,GRESHAM - NORTHWEST GRESH,PARKROSE,4.0,1013.0,61497.0,61497.0,0.0
4992,,"Environmental Health Hazard Assessment, Office of",Santa Monica Mountains Conservancy,424.0,16.0,346018.0,346018.0,0.0
4993,2764.0,Metropolitan Opera House (39th street),Metropolitan Opera House (at Lincoln Center),233.0,1.0,21607.0,21607.0,1.0
4994,,NORTH TABOR,LKOS - BRYANT,466.0,1.0,73590.0,73590.0,0.0
4995,,Z13,Y12b,33.0,1.0,2117.0,2117.0,0.0
4996,,mlabeastafrica,WIKISTARTUP,234.0,112.0,24933.0,24933.0,0.0
4997,,Lancashire,Ireland,2375.0,87.0,50000.0,50000.0,0.0
4998,,PAN,BLZ,4.0,8.0,15736.0,15736.0,0.0
4999,,TR,SS,1703.0,160.0,671205.0,671205.0,0.0
5000,,Sex Offenses,DUII,527.0,2415.0,73590.0,73590.0,0.0
5001,,Canada,Portugal,3.0,3.0,73.0,73.0,0.0
5002,3800.0,Wirehaired Terrier,Wire Hair Terrier,4.0,3.0,82545.0,82545.0,1.0
5003,,AUSTRALIA,HONG KONG,84.0,45.0,374362.0,374362.0,0.0
5004,,metalart,tea-education,1.0,2.0,31212.0,31212.0,0.0
5005,,Yarra Ranges Shire Council,Banyule City Council,102.0,1861.0,34857.0,34857.0,0.0
5006,,228,178,17.0,11.0,198900.0,198900.0,0.0
5007,,Offenses Against Family,Kidnap,77.0,22.0,64618.0,64618.0,0.0
5008,,RTD,SD,9065.0,11323.0,387427.0,387427.0,0.0
5009,,W PORTLAND PARK,EASTMORELAND,200.0,244.0,70964.0,70964.0,0.0
5010,,Group 5,Match for third place,6.0,15.0,4572.0,4572.0,0.0
5011,,Samoni,Aruban florin,828.0,393.0,227092.0,227092.0,0.0
5012,,Côte de Brouilly,Corton-Rognet,33.0,2.0,129971.0,129971.0,0.0
5013,,642,741,1132.0,914.0,59853.0,59853.0,0.0
5014,,BOOKMARK,COMMENT CREATED,2463.0,1611.0,72312.0,72312.0,0.0
5015,3086.0,ALASKA,AK,64.0,58.0,374362.0,374362.0,1.0
5016,,St. Martin (French part),Samoa,1.0,1.0,269.0,269.0,0.0
5017,,Korčula,Nashik,5.0,8.0,150930.0,150930.0,0.0
5018,,"Nutrition, Physical Activity, and Weight Status",Chronic Obstructive Pulmonary Disease,29512.0,52536.0,403984.0,403984.0,0.0
5019,,AL,SO,26.0,78.0,11106.0,11106.0,0.0
5020,,less_financial_intermediation_services_indirectly_measured_fisim,agriculture_forestry_and_fishing,465.0,2756.0,61626.0,61626.0,0.0
5021,,stop_gained&protein_altering_variant,splice_acceptor_variant&coding_sequence_variant&intron_variant,1.0,8.0,65188.0,65188.0,0.0
5022,,LSO,MYS,75.0,134.0,21477.0,21477.0,0.0
5023,,IL,CA,5.0,3.0,13.0,13.0,0.0
5024,,Grade 4,Environmental Protection Programs,2282.0,8.0,41544.0,41544.0,0.0
5025,,New York Mills,West New York,2.0,1.0,13.0,13.0,0.0
5026,,Social protection,General public services,4273.0,4548.0,48269.0,48269.0,0.0
5027,,Belgian Grand Prix,Australian Grand Prix,63.0,34.0,997.0,997.0,0.0
5028,,EGYPT,SINT MAARTEN,948.0,1.0,374362.0,374362.0,0.0
5029,,FairValueChange_RealEstate,FixedIncome_tot,1.0,1.0,280.0,280.0,0.0
5030,,recruitment consultancy jobs,other jobs,1747.0,1452.0,50000.0,50000.0,0.0
5031,2755.0,Memorial Auditorium,Memorial Hall,7.0,18.0,21607.0,21607.0,1.0
5032,,530,25,1076.0,2.0,61497.0,61497.0,0.0
5033,,PHIL,LAFY,198732.0,151049.0,9971582.0,9971582.0,0.0
5034,,Immigration Coordinator,LAW OFFICES OF BRIAN W. OH,1.0,1.0,374362.0,374362.0,0.0
5035,,Poison,Ground,28.0,32.0,800.0,800.0,0.0
5036,,Missouri,Hawaii,24.0,24.0,1224.0,1224.0,0.0
5037,,AND,NPL,1.0,1.0,269.0,269.0,0.0
5038,,Curaçao,Liberia,11.0,46.0,9237.0,9237.0,0.0
5039,,PR,SEASON,15.0,5.0,11106.0,11106.0,0.0
5040,318.0,RetailAdvertising and PR Services,Retail; Advertising and PR Services,5.0,1.0,22000.0,22000.0,1.0
5041,,923,10,937.0,6.0,73590.0,73590.0,0.0
5042,,Moreland City Council,Casey City Council,2122.0,176.0,34857.0,34857.0,0.0
5043,,Nauru,Brazil,412.0,407.0,81106.0,81106.0,0.0
5044,,Alternatives Expense,Dividend Income,1.0,1.0,280.0,280.0,0.0
5045,2992.0,ILLINOIS,IL,8824.0,6720.0,374362.0,374362.0,1.0
5046,3825.0,sle,SLE,14.0,1436.0,463231.0,463231.0,1.0
5047,,West Virginia,Vermont,51.0,7.0,7930.0,7930.0,0.0
5048,,DUII,Burglary,1483.0,4102.0,61497.0,61497.0,0.0
5049,3624.0,Poodle (Standard) X,Poodle Standard X,451.0,1.0,82545.0,82545.0,1.0
5050,,DJI,CHE,1163.0,2761.0,463231.0,463231.0,0.0
5051,88.0,OH,OHIO,2863.0,1776.0,374362.0,374362.0,1.0
5052,,29/03/2013,09/04/2010,45.0,45.0,8190.0,8190.0,0.0
5053,296.0,Automotive and Parts MfgManufacturing - Other,Automotive and Parts Mfg; Manufacturing - Other,12.0,1.0,22000.0,22000.0,1.0
5054,,Dallas Grand Prix,Italian Grand Prix,1.0,69.0,997.0,997.0,0.0
5055,,AR,WA,26.0,26.0,11106.0,11106.0,0.0
5056,,Carmenère,Vidal Blanc,761.0,51.0,150930.0,150930.0,0.0
5057,3839.0,ven,VEN,14.0,2754.0,463231.0,463231.0,1.0
5058,,education_health_and_social_work_other_community_social_and_personal_services,real_estate_renting_and_business_activities,10243.0,6045.0,225363.0,225363.0,0.0
5059,,CAMUY,AIBONITO,8.0,7.0,1351.0,1351.0,0.0
5060,581.0,ARIZONA,AZ,2427.0,3172.0,374362.0,374362.0,1.0
5061,,West New York,West Chicago,11.0,4.0,16330.0,16330.0,0.0
5062,,Peru,Panama,80.0,458.0,48269.0,48269.0,0.0
5063,,R2Y2,R2W3,33.0,33.0,2117.0,2117.0,0.0
5064,,Guinea,Canada,46.0,46.0,9234.0,9234.0,0.0
5065,,SL.TLF.INTM.ZS,SH.STA.MMRT.NE,932.0,542.0,463231.0,463231.0,0.0
5066,,Net Increase/(Decrease) in Fair Value of Real Estate Investments,Total Membership,1.0,1.0,280.0,280.0,0.0
5067,579.0,ARKANSAS,AR,66.0,100.0,374362.0,374362.0,1.0
5068,,France,French Guiana,1.0,1.0,2031.0,2031.0,0.0
5069,,PK,SG,3.0,2.0,161.0,161.0,0.0
5070,,Oman,Congo,3587.0,3520.0,1189482.0,1189482.0,0.0
5071,,CIVC,LAFY,104383.0,48697.0,3313625.0,3313625.0,0.0
5072,,German DR,Cameroon,3.0,11.0,4572.0,4572.0,0.0
5073,,LITTER P/U,DEAD ANIMAL,71.0,5408.0,564403.0,564403.0,0.0
5074,,Austrian schilling,Colombian peso,287.0,250.0,48269.0,48269.0,0.0
5075,,Alabama,New Jersey,1.0,1.0,52.0,52.0,0.0
5076,,liquified_petroleum_gas,petroleum_coke,62156.0,16494.0,1189482.0,1189482.0,0.0
5077,,"Other Professional, Scientific, and Technical Services","Other Direct Insurance (except Life, Health, and Medical) Carriers",4.0,3.0,374362.0,374362.0,0.0
5078,,ME,RI,7384.0,7575.0,403984.0,403984.0,0.0
5079,,Computer & Electronics Retail,Residential REITs,1.0,4.0,505.0,505.0,0.0
5080,,manufacturing_mining_and_quarrying_and_other_industrial_activities,arts_entertainment_and_recreation,2646.0,934.0,61626.0,61626.0,0.0
5081,,Libya,Lithuania,358.0,1508.0,215337.0,215337.0,0.0
5082,383.0,"San Antonio, TX","San Antonio, TX 78205",2.0,3.0,22000.0,22000.0,1.0
5083,,21,141,1.0,9.0,61281.0,61281.0,0.0
5084,3568.0,Neapolitan Mastiff,Neopolitan Mastiff,6.0,3.0,82545.0,82545.0,1.0
5085,,RICH,FRMT,213479.0,238059.0,9971582.0,9971582.0,0.0
5086,,BRA,KOR,23.0,22.0,6285.0,6285.0,0.0
5087,,Togo,Kenya,258.0,5812.0,165808.0,165808.0,0.0
5088,,Arson,Curfew,372.0,210.0,73590.0,73590.0,0.0
5089,,025C,013K,40.0,1.0,198900.0,198900.0,0.0
5090,,NORTH TABOR,PLEASANT VALLEY,392.0,356.0,61779.0,61779.0,0.0
5091,,ARCO,TGC,503.0,1225.0,610676.0,610676.0,0.0
5092,,Swiss,Finnish,23.0,9.0,842.0,842.0,0.0
5093,,Defence,Education,3687.0,4601.0,48269.0,48269.0,0.0
5094,,CENTENNIAL,GRESHAM - KELLY CREEK,2650.0,2.0,70964.0,70964.0,0.0
5095,4481.0,MD,MARYLAND,2458.0,3275.0,374362.0,374362.0,1.0
5096,,lev,pula,198.0,74.0,48269.0,48269.0,0.0
5097,4452.0,DELAWARE,DE,699.0,682.0,374362.0,374362.0,1.0
5098,4159.0,Preparer,PREPARER,4.0,12.0,374362.0,374362.0,1.0
5099,,MT,RI,2615.0,2547.0,943111.0,943111.0,0.0
5100,,Gabon,"Congo, Rep.",1519.0,1519.0,401016.0,401016.0,0.0
5101,,Central and Eastern Europe,Sub-Saharan Africa,29.0,38.0,157.0,157.0,0.0
5102,926.0,Yellow & White,White/Yellow,7.0,5.0,82545.0,82545.0,1.0
5103,,SSAN,BAYF,51439.0,73851.0,3313625.0,3313625.0,0.0
5104,,CT,MA,64.0,48.0,2720.0,2720.0,0.0
5105,,accountancy jobs,it jobs,1856.0,1890.0,50000.0,50000.0,0.0
5106,,Korean,Moroccan,5168.0,264.0,399918.0,399918.0,0.0
5107,589.0,DISTRICT OF COLUMBIA,DC,1597.0,2403.0,374362.0,374362.0,1.0
5108,,Santa Monica Mountains Conservancy,"Environmental Health Hazard Assessment, Office of",16.0,424.0,346018.0,346018.0,0.0
5109,261.0,Telecommunications Services; Computer/IT Services,Telecommunications Services Computer/IT Services,1.0,1.0,22000.0,22000.0,1.0
5110,,Curaçao,Iceland,88.0,368.0,72485.0,72485.0,0.0
5111,3934.0,Special Counsel to Ohio Att'y Gen. Mike DeWine,Special Counsel to Ohio Att'y Gen Mike DeWine,14.0,5.0,374362.0,374362.0,1.0
5112,,KOR,BRA,22.0,23.0,6285.0,6285.0,0.0
5113,,RICHMOND,HILLSDALE,642.0,407.0,59853.0,59853.0,0.0
5114,,Cyprus,United Kingdom,1.0,26.0,2031.0,2031.0,0.0
5115,,Z14,R1W2,1.0,33.0,2117.0,2117.0,0.0
5116,,iBizAfrica,Afrilabs,541.0,1453.0,24933.0,24933.0,0.0
5117,,Kuwait,Syrian Arab Republic,412.0,380.0,79422.0,79422.0,0.0
5118,,KHM,AZE,567.0,14.0,15736.0,15736.0,0.0
5119,,Sonoma,Sierra Foothills,9028.0,1462.0,129971.0,129971.0,0.0
5120,,Moldova,"Congo, Republic of",1600.0,684.0,151623.0,151623.0,0.0
5121,,Twiggs County,Liberty County,1.0,2.0,910.0,910.0,0.0
5122,,Anguilla,State of Palestine,368.0,368.0,73646.0,73646.0,0.0
5123,3358.0,Dachshund Cross,DACHSHUND CROSS,3.0,1.0,82545.0,82545.0,1.0
5124,,901,931,1608.0,1168.0,80256.0,80256.0,0.0
5125,,México DF UberBlack,Rio de Janeiro,34.0,53.0,90287.0,90287.0,0.0
5126,,Liberty County,Twiggs County,2.0,1.0,910.0,910.0,0.0
5127,2845.0,bellydance-dance-belly-dancing,belly-dance,1.0,8.0,31212.0,31212.0,1.0
5128,,plus_current_transfers_from_the_rest_of_the_world,plus_taxes_less_subsidies_on_production_and_imports_from_the_rest_of_the_world,8949.0,243.0,215337.0,215337.0,0.0
5129,,cymric,domestic longhair/domestic longhair,6.0,1.0,29421.0,29421.0,0.0
5130,,Kentucky,Indiana,111.0,209.0,10621.0,10621.0,0.0
5131,,"Model Makers, Wood",First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,1.0,15.0,374362.0,374362.0,0.0
5132,,Age-adjusted Mean,Local control of the regulation of alcohol outlet density,10875.0,109.0,403984.0,403984.0,0.0
5133,,% in Other Assets,Securities Lending Apprec.,1.0,1.0,280.0,280.0,0.0
5134,,MAPLEWOOD,COLLINS VIEW,77.0,237.0,80256.0,80256.0,0.0
5135,,Landscape Architects,Electrical and Electronic Engineering Technicians,115.0,5.0,374362.0,374362.0,0.0
5136,,Oman,Swaziland,170.0,97.0,48269.0,48269.0,0.0
5137,,Institutional Development Fund,Montreal Protocol,1770.0,82.0,151623.0,151623.0,0.0
5138,,Iowa,Ohio,7746.0,7386.0,403984.0,403984.0,0.0
5139,,wholesale_retail_trade_repair_of_motor_vehicles_motorcycles_and_personal_and_household_goods,mining_and_quarrying,5867.0,9966.0,225363.0,225363.0,0.0
5140,,CANADA,JAPAN,8.0,1.0,374362.0,374362.0,0.0
5141,,VIsa preparer,SHOW CORDINATOR,1.0,2.0,374362.0,374362.0,0.0
5142,3038.0,KENTUCKY,KY,916.0,709.0,374362.0,374362.0,1.0
5143,971.0,Sandy/Brown,Sandy Brown,2.0,2.0,82545.0,82545.0,1.0
5144,,Turkey,"China, Macao SAR",12526.0,2576.0,1189482.0,1189482.0,0.0
5145,,AKROTIRI,NEPAL,11.0,2.0,1973.0,1973.0,0.0
5146,,Formal Competitive,NCB,18479.0,4439.0,346018.0,346018.0,0.0
5147,,memorandum_item_fisim_if_distributed_to_uses,fishing_and_aquaculture,127.0,787.0,68023.0,68023.0,0.0
5148,,CA-MB CA-SB DVBE,CA-SB MBE SB,4.0,15.0,346018.0,346018.0,0.0
5149,,Weapons,Prostitution,330.0,440.0,64618.0,64618.0,0.0
5150,,Malibu Coast,San Francisco Bay-Livermore Valley,4.0,8.0,129971.0,129971.0,0.0
5151,,Wyoming,Iowa,1158.0,9232.0,359836.0,359836.0,0.0
5152,,981,952,745.0,1246.0,61281.0,61281.0,0.0
5153,,GRO,SCH,1.0,1.0,842.0,842.0,0.0
5154,,nginx,Apache/2.2.0 (Fedora),211.0,1.0,1781.0,1781.0,0.0
5155,,New Zealand,Finland,198.0,200.0,8406.0,8406.0,0.0
5156,72.0,NC,NORTH CAROLINA,3699.0,2176.0,374362.0,374362.0,1.0
5157,,Bosnia and Herzegovina/Yugoslavia (former),Iraq/Kuwait,128.0,1.0,1518.0,1518.0,0.0
5158,,MDA,HND,1.0,18.0,2772.0,2772.0,0.0
5159,,Hardware/Software Services,Research/Development Services,1003.0,1122.0,151623.0,151623.0,0.0
5160,,LEVITTOWN,SAN SEBASTIAN,3.0,7.0,1351.0,1351.0,0.0
5161,,JAPAN,CANADA,1.0,8.0,374362.0,374362.0,0.0
5162,,"5,5","4,8",6.0,14.0,258.0,258.0,0.0
5163,4049.0,Human Resource Assistant,Human Resources Assistant,3.0,510.0,374362.0,374362.0,1.0
5164,,00677-0608,00936-3744,1.0,1.0,1351.0,1351.0,0.0
5165,,Hungary,Austria,198.0,221.0,8406.0,8406.0,0.0
5166,,13,Finland,27.0,6264.0,320551.0,320551.0,0.0
5167,,LAOS,BRAZIL,6.0,2744.0,374362.0,374362.0,0.0
5168,,Jamaica,Peru,1.0,1.0,155.0,155.0,0.0
5169,,General government final consumption expenditure,Changes in inventories,9043.0,6894.0,79422.0,79422.0,0.0
5170,,Maldives,Palau,392.0,383.0,81106.0,81106.0,0.0
5171,,RECYCLING,OUT OF CYCLE BULK,56457.0,9.0,564403.0,564403.0,0.0
5172,,Morocco,Sierra Leone,368.0,368.0,72485.0,72485.0,0.0
5173,,CANOVANAS,MIRAMAR,9.0,1.0,1351.0,1351.0,0.0
5174,,BMU;KOR;USA,VGB;GGY;IMN,1.0,1.0,24957.0,24957.0,0.0
5175,3554.0,Maremma Sheep Dog X,Maremma Sheepdog X,18.0,8.0,82545.0,82545.0,1.0
5176,4415.0,Trading Education,Trader Education,1.0,3.0,31212.0,31212.0,1.0
5177,,923,641,768.0,883.0,64618.0,64618.0,0.0
5178,,Clinton County,Montezuma County,2.0,1.0,910.0,910.0,0.0
5179,,morphological and genetic ID by taxonomic expert,ID by non-expert from sample,96.0,9460.0,513373.0,513373.0,0.0
5180,,C4DLab,GrindstoneXL,1182.0,97.0,24933.0,24933.0,0.0
5181,620.0,MI,MICHIGAN,6511.0,3405.0,374362.0,374362.0,1.0
5182,,IN,WY,26.0,26.0,11106.0,11106.0,0.0
5183,,RIC,FMO,1.0,1.0,842.0,842.0,0.0
5184,3901.0,Sr. Staff Attorney,Senior Partner,5.0,29.0,374362.0,374362.0,1.0
5185,,VA,MS,48.0,16.0,2720.0,2720.0,0.0
5186,,Wholesale,Timber Sales,357.0,502.0,671205.0,671205.0,0.0
5187,,Denmark,Former Czechoslovakia,368.0,168.0,73646.0,73646.0,0.0
5188,,NE.CON.GOVT.CD,SH.HIV.1524.FE.ZS,1.0,2782.0,463231.0,463231.0,0.0
5189,,Mali,Malawi,2156.0,3386.0,1189482.0,1189482.0,0.0
5190,3050.0,NEBRASKA,NE,656.0,580.0,374362.0,374362.0,1.0
5191,,HAYW,MONT,221568.0,303165.0,9971582.0,9971582.0,0.0
5192,,Trap Set,Make-Up Design,46.0,4.0,806179.0,806179.0,0.0
5193,4045.0,HR Generalist,HR GENERALIST,1.0,1.0,374362.0,374362.0,1.0
5194,251.0,mth,Month,21.0,81.0,374362.0,374362.0,1.0
5195,,Layer 3 Up,Layer 2 Down,144.0,204.0,1668.0,1668.0,0.0
5196,,ABW,COG,8.0,14.0,59228.0,59228.0,0.0
5197,,538,972,1.0,18.0,198900.0,198900.0,0.0
5198,2967.0,Alenteo,Alentejo,2.0,148.0,150930.0,150930.0,1.0
5199,,"Refers to Transportation, storage, postal and courier services.",Data for GDP and its components excludes the temporarily occupied territory of the Autonomous Republic of Crimea and Sevastopol.,1.0,2.0,68023.0,68023.0,0.0
5200,,1999 FIM euro / euro,new sol,639.0,410.0,68023.0,68023.0,0.0
5201,,Hocking,None,1.0,1.0,374362.0,374362.0,0.0
5202,,TUALATIN - TU1,MT TABOR,3.0,391.0,61497.0,61497.0,0.0
5203,,England,Yugoslavia,1.0,2.0,20.0,20.0,0.0
5204,,Nebraska,Iowa,4.0,13.0,910.0,910.0,0.0
5205,,Financial and insurance activities,Construction,2746.0,2751.0,61626.0,61626.0,0.0
5206,,RetailComputer SoftwareBusiness Services - Other,Biotechnology/PharmaceuticalsHealthcare ServicesStaffing/Employment Agencies,2.0,5.0,22000.0,22000.0,0.0
5207,,FAR SOUTHWEST,BROOKLYN,94.0,381.0,61779.0,61779.0,0.0
5208,,YEMEN,SIERRA LEONE,1.0,1.0,374362.0,374362.0,0.0
5209,,Ghana,India,79.0,608.0,48269.0,48269.0,0.0
5210,,Francisco Morazðn,Fes-Boulemane,1.0,1.0,2772.0,2772.0,0.0
5211,,Palau,Maldives,383.0,392.0,81106.0,81106.0,0.0
5212,,ID,MS,8031.0,13403.0,768922.0,768922.0,0.0
5213,,Cancer,Oral Health,11605.0,7593.0,403984.0,403984.0,0.0
5214,,Togo,Poland,1.0,1.0,269.0,269.0,0.0
5215,,SCH,GRO,1.0,1.0,842.0,842.0,0.0
5216,,670,3,1476.0,12.0,82958.0,82958.0,0.0
5217,,SVK,LTE,1519.0,1519.0,401016.0,401016.0,0.0
5218,,Country_01,Country_03,251.0,44.0,425.0,425.0,0.0
5219,,Guinea-Bissau,Nicaragua,46.0,46.0,9234.0,9234.0,0.0
5220,,SKIPTON,GRENVILLE,3.0,43.0,158026.0,158026.0,0.0
5221,,Minnesota,Michigan,22.0,25.0,910.0,910.0,0.0
5222,,Argentine,Thai,24.0,1.0,842.0,842.0,0.0
5223,,Dominican Republic;Mexico;Spain,Kenya,1.0,1.0,2031.0,2031.0,0.0
5224,,Dice Games,"Singles, Friends, Social Network, Enjoying Life",1.0,3.0,31212.0,31212.0,0.0
5225,,Turkmenistan,East Asia & Pacific (excluding high income),1519.0,1519.0,401016.0,401016.0,0.0
5226,,Spain,Singapore,6.0,1.0,73.0,73.0,0.0
5227,,E_PDISC,E_SM,12.0,222.0,11106.0,11106.0,0.0
5228,,Jordan,Sao Tome and Principe,3.0,4.0,2772.0,2772.0,0.0
5229,2990.0,WASHINGTON,WA,8853.0,8318.0,374362.0,374362.0,1.0
5230,,Uzbekistan,Vanuatu,6.0,1.0,2772.0,2772.0,0.0
5231,,a105000000587Jl,a1050000002Yb4b,78.0,12.0,4861.0,4861.0,0.0
