,index,w1,w2,count1,count2,total1,total2,isDuplicate
615,955,Ginger/Black,BLACK/GINGER,1.0,3.0,82545.0,82545.0,1.0
616,956,Silver/White,Silver & White,7.0,3.0,82545.0,82545.0,1.0
617,957,Silver & White,Silver/White,3.0,7.0,82545.0,82545.0,1.0
618,968,Apricot Fawn,Apricot & Fawn,4.0,2.0,82545.0,82545.0,1.0
619,969,Apricot & Fawn,Apricot Fawn,2.0,4.0,82545.0,82545.0,1.0
620,970,Sandy Brown,Sandy/Brown,2.0,2.0,82545.0,82545.0,1.0
621,971,Sandy/Brown,Sandy Brown,2.0,2.0,82545.0,82545.0,1.0
622,976,Biscuit & White,Biscuit/White,2.0,1.0,82545.0,82545.0,1.0
623,977,Biscuit/White,Biscuit & White,1.0,2.0,82545.0,82545.0,1.0
624,980,Beige/Gold,Beige & Golden,3.0,1.0,82545.0,82545.0,1.0
625,981,Beige & Golden,Beige/Gold,1.0,3.0,82545.0,82545.0,1.0
626,982,Beige/Cream,Beige & Cream,3.0,1.0,82545.0,82545.0,1.0
627,983,Beige & Cream,Beige/Cream,1.0,3.0,82545.0,82545.0,1.0
628,984,Orange & Brown,Brown/Orange,3.0,1.0,82545.0,82545.0,1.0
629,985,Brown/Orange,Orange & Brown,1.0,3.0,82545.0,82545.0,1.0
630,986,China,CN,51.0,1.0,25090.0,25090.0,1.0
631,987,CN,China,1.0,51.0,25090.0,25090.0,1.0
632,988,China,CN,1.0,1.0,152.0,152.0,1.0
633,989,CN,China,1.0,1.0,152.0,152.0,1.0
634,990,Statistical discrepancy,Statistical Discrepancy,312.0,148.0,227092.0,227092.0,1.0
635,991,Statistical Discrepancy,Statistical discrepancy,148.0,312.0,227092.0,227092.0,1.0
636,992,St Paul,St. Paul,1.0,1.0,558.0,558.0,1.0
637,993,St. Paul,St Paul,1.0,1.0,558.0,558.0,1.0
638,2702,-,--,4.0,1.0,374362.0,374362.0,1.0
639,2703,--,-,1.0,4.0,374362.0,374362.0,1.0
640,2704,City Hall,City Auditorium,25.0,17.0,21607.0,21607.0,1.0
641,2705,City Auditorium,City Hall,17.0,25.0,21607.0,21607.0,1.0
642,2706,Winter Garden,Winter Garden Atrium (at the WFC),1.0,1.0,21607.0,21607.0,1.0
643,2707,Winter Garden Atrium (at the WFC),Winter Garden,1.0,1.0,21607.0,21607.0,1.0
644,2708,Kurhaus,Kurhaus-Saal,1.0,1.0,21607.0,21607.0,1.0
645,2709,Kurhaus-Saal,Kurhaus,1.0,1.0,21607.0,21607.0,1.0
646,2710,Grand Opera House,Grand Opera,4.0,1.0,21607.0,21607.0,1.0
647,2711,Grand Opera,Grand Opera House,1.0,4.0,21607.0,21607.0,1.0
648,2712,College Auditorium,Coliseum,4.0,3.0,21607.0,21607.0,1.0
649,2713,Coliseum,College Auditorium,3.0,4.0,21607.0,21607.0,1.0
650,2714,The Armory,Armory,6.0,2.0,21607.0,21607.0,1.0
651,2715,Armory,The Armory,2.0,6.0,21607.0,21607.0,1.0
652,2716,"Great Hall, City College of New York",Great Hall - City College,59.0,31.0,21607.0,21607.0,1.0
653,2717,Great Hall - City College,"Great Hall, City College of New York",31.0,59.0,21607.0,21607.0,1.0
654,2718,Colonial Theatre,Colonial Theater,3.0,1.0,21607.0,21607.0,1.0
655,2719,Colonial Theater,Colonial Theatre,1.0,3.0,21607.0,21607.0,1.0
656,2720,Community Theater,Community Auditorium (Emens College),2.0,1.0,21607.0,21607.0,1.0
657,2721,Community Auditorium (Emens College),Community Theater,1.0,2.0,21607.0,21607.0,1.0
658,2722,Lincoln Square,Lincoln Square Theatre,1.0,1.0,21607.0,21607.0,1.0
659,2723,Lincoln Square Theatre,Lincoln Square,1.0,1.0,21607.0,21607.0,1.0
660,2724,Auditorio y Palacio de Congresos,Auditorio Palacio de Congresos Principe Felipe,2.0,1.0,21607.0,21607.0,1.0
661,2725,Auditorio Palacio de Congresos Principe Felipe,Auditorio y Palacio de Congresos,1.0,2.0,21607.0,21607.0,1.0
662,2726,Convention Hall,Convention Hall Ballroom,9.0,1.0,21607.0,21607.0,1.0
663,2727,Convention Hall Ballroom,Convention Hall,1.0,9.0,21607.0,21607.0,1.0
664,2728,Auditorium,The Auditorium,10.0,2.0,21607.0,21607.0,1.0
665,2729,The Auditorium,Auditorium,2.0,10.0,21607.0,21607.0,1.0
666,2730,Auditorium Theatre,Auditorium Hall,3.0,1.0,21607.0,21607.0,1.0
667,2731,Auditorium Hall,Auditorium Theatre,1.0,3.0,21607.0,21607.0,1.0
668,2732,Auditorium Parco della Musica,Auditorium Parco della Musica - Santa Cecilia Hall,3.0,1.0,21607.0,21607.0,1.0
669,2733,Auditorium Parco della Musica - Santa Cecilia Hall,Auditorium Parco della Musica,1.0,3.0,21607.0,21607.0,1.0
670,2734,Lyric Theatre,Lyric Theater,61.0,1.0,21607.0,21607.0,1.0
671,2735,Lyric Theater,Lyric Theatre,1.0,61.0,21607.0,21607.0,1.0
672,2736,Orpheus Hall,Orpheum Theatre,3.0,2.0,21607.0,21607.0,1.0
673,2737,Orpheum Theatre,Orpheus Hall,2.0,3.0,21607.0,21607.0,1.0
674,2738,Court Square Theater,Court Theatre,3.0,2.0,21607.0,21607.0,1.0
675,2739,Court Theatre,Court Square Theater,2.0,3.0,21607.0,21607.0,1.0
676,2740,Shanghai Symphony Hall,Shanghai Symphony Hall--Chamber Hall,12.0,2.0,21607.0,21607.0,1.0
677,2741,Shanghai Symphony Hall--Chamber Hall,Shanghai Symphony Hall,2.0,12.0,21607.0,21607.0,1.0
678,2742,Majestic Theater,Majestic Theatre,4.0,3.0,21607.0,21607.0,1.0
679,2743,Majestic Theatre,Majestic Theater,3.0,4.0,21607.0,21607.0,1.0
680,2744,Palace of Arts  (Bela Bartók National Concert Hall),Palace of Arts (Bela Bartók National Concert Hall),2.0,1.0,21607.0,21607.0,1.0
681,2745,Palace of Arts (Bela Bartók National Concert Hall),Palace of Arts  (Bela Bartók National Concert Hall),1.0,2.0,21607.0,21607.0,1.0
682,2746,Shimin Kaikan (Nagoya),Shimin Kaikan,4.0,2.0,21607.0,21607.0,1.0
683,2747,Shimin Kaikan,Shimin Kaikan (Nagoya),2.0,4.0,21607.0,21607.0,1.0
684,2748,Town Hall,Tonhalle,57.0,12.0,21607.0,21607.0,1.0
685,2749,Tonhalle,Town Hall,12.0,57.0,21607.0,21607.0,1.0
686,2750,Beethovenhalle,Beethoven-Saal,7.0,1.0,21607.0,21607.0,1.0
687,2751,Beethoven-Saal,Beethovenhalle,1.0,7.0,21607.0,21607.0,1.0
688,2752,Shubert-Majestic Theatre,Shubert Theater,5.0,1.0,21607.0,21607.0,1.0
689,2753,Shubert Theater,Shubert-Majestic Theatre,1.0,5.0,21607.0,21607.0,1.0
690,2754,Memorial Hall,Memorial Auditorium,18.0,7.0,21607.0,21607.0,1.0
691,2755,Memorial Auditorium,Memorial Hall,7.0,18.0,21607.0,21607.0,1.0
692,2756,University Armory,University Armory Hall,1.0,1.0,21607.0,21607.0,1.0
693,2757,University Armory Hall,University Armory,1.0,1.0,21607.0,21607.0,1.0
694,2758,Park Theatre,Park Theater,4.0,1.0,21607.0,21607.0,1.0
695,2759,Park Theater,Park Theatre,1.0,4.0,21607.0,21607.0,1.0
696,2760,Bolshoi Hall,Bolshoi Theatre,13.0,4.0,21607.0,21607.0,1.0
697,2761,Bolshoi Theatre,Bolshoi Hall,4.0,13.0,21607.0,21607.0,1.0
698,2762,Metropolitan Theatre,Metropolitan Hall,3.0,1.0,21607.0,21607.0,1.0
699,2763,Metropolitan Hall,Metropolitan Theatre,1.0,3.0,21607.0,21607.0,1.0
700,2764,Metropolitan Opera House (39th street),Metropolitan Opera House (at Lincoln Center),233.0,1.0,21607.0,21607.0,1.0
701,2765,Metropolitan Opera House (at Lincoln Center),Metropolitan Opera House (39th street),1.0,233.0,21607.0,21607.0,1.0
702,2766,Performing Arts Center,Performing Arts Center (Tulsa),6.0,1.0,21607.0,21607.0,1.0
703,2767,Performing Arts Center (Tulsa),Performing Arts Center,1.0,6.0,21607.0,21607.0,1.0
704,2768,Festival Hall,Festival Theater,22.0,1.0,21607.0,21607.0,1.0
705,2769,Festival Theater,Festival Hall,1.0,22.0,21607.0,21607.0,1.0
706,2770,Miami Beach Auditorium,Miami Beach Theater,3.0,1.0,21607.0,21607.0,1.0
707,2771,Miami Beach Theater,Miami Beach Auditorium,1.0,3.0,21607.0,21607.0,1.0
708,2772,US Ambassador Residence,US Ambasador Residence,4.0,1.0,21607.0,21607.0,1.0
709,2773,US Ambasador Residence,US Ambassador Residence,1.0,4.0,21607.0,21607.0,1.0
710,2774,Philharmonic Hall,Philharmonie,1801.0,17.0,21607.0,21607.0,1.0
711,2775,Philharmonie,Philharmonic Hall,17.0,1801.0,21607.0,21607.0,1.0
712,2776,Stadthalle,Stadsteater,8.0,2.0,21607.0,21607.0,1.0
713,2777,Stadsteater,Stadthalle,2.0,8.0,21607.0,21607.0,1.0
714,2778,"Miller Theatre, Columbia University",Miller Auditorium,2.0,1.0,21607.0,21607.0,1.0
715,2779,Miller Auditorium,"Miller Theatre, Columbia University",1.0,2.0,21607.0,21607.0,1.0
716,2780,Eisenhower Park,Eisenhower Hall,13.0,1.0,21607.0,21607.0,1.0
717,2781,Eisenhower Hall,Eisenhower Park,1.0,13.0,21607.0,21607.0,1.0
718,2782,Poli Theater,Poli's Theatre,1.0,1.0,21607.0,21607.0,1.0
719,2783,Poli's Theatre,Poli Theater,1.0,1.0,21607.0,21607.0,1.0
720,2784,Municipal Auditorium,Municipal Theatre,30.0,2.0,21607.0,21607.0,1.0
721,2785,Municipal Theatre,Municipal Auditorium,2.0,30.0,21607.0,21607.0,1.0
722,2786,Carnegie Hall,Carnegie Chamber Music Hall at Carnegie Hall,6029.0,1.0,21607.0,21607.0,1.0
723,2787,Carnegie Chamber Music Hall at Carnegie Hall,Carnegie Hall,1.0,6029.0,21607.0,21607.0,1.0
724,2788,Queen Elisabeth Hall,Queen Elizabeth Theatre,1.0,1.0,21607.0,21607.0,1.0
725,2789,Queen Elizabeth Theatre,Queen Elisabeth Hall,1.0,1.0,21607.0,21607.0,1.0
726,2790,Music Hall,Musikverein,8.0,4.0,21607.0,21607.0,1.0
727,2791,Musikverein,Music Hall,4.0,8.0,21607.0,21607.0,1.0
728,2792,Engineering and Engineering Trades Programs,Engineering and Engineering trades Programs,777.0,522.0,41544.0,41544.0,1.0
729,2793,Engineering and Engineering trades Programs,Engineering and Engineering Trades Programs,522.0,777.0,41544.0,41544.0,1.0
730,2794,Violence against civilians,Violence Against Civilians,45021.0,21.0,165808.0,165808.0,1.0
731,2795,Violence Against Civilians,Violence against civilians,21.0,45021.0,165808.0,165808.0,1.0
732,2796,Battle-No change of territory,Battle-no change of territory,44005.0,16.0,165808.0,165808.0,1.0
733,2797,Battle-no change of territory,Battle-No change of territory,16.0,44005.0,165808.0,165808.0,1.0
734,2798,Strategic development,Strategic Development,10923.0,7.0,165808.0,165808.0,1.0
735,2799,Strategic Development,Strategic development,7.0,10923.0,165808.0,165808.0,1.0
736,2800,Remote violence,Remote Violence,10456.0,30.0,165808.0,165808.0,1.0
737,2801,Remote Violence,Remote violence,30.0,10456.0,165808.0,165808.0,1.0
738,2802,Euro,euro,121517.0,2818.0,320551.0,320551.0,1.0
739,2803,euro,Euro,2818.0,121517.0,320551.0,320551.0,1.0
740,2812,Tanzanian Shilling,Tanzania shilling,1128.0,630.0,320551.0,320551.0,1.0
741,2813,Tanzania shilling,Tanzanian Shilling,630.0,1128.0,320551.0,320551.0,1.0
742,2816,SP.DYN.LE00.in,SP.DYN.LE00.IN,96.0,19.0,463231.0,463231.0,1.0
743,2817,SP.DYN.LE00.IN,SP.DYN.LE00.in,19.0,96.0,463231.0,463231.0,1.0
744,2818,SH.ANM.CHLD.ZS,sh.ANM.CHLD.ZS,4070.0,1.0,463231.0,463231.0,1.0
745,2819,sh.ANM.CHLD.ZS,SH.ANM.CHLD.ZS,1.0,4070.0,463231.0,463231.0,1.0
746,2820,SH.STA.BFED.ZS,sh.STA.BFED.ZS,432.0,1.0,463231.0,463231.0,1.0
747,2821,sh.STA.BFED.ZS,SH.STA.BFED.ZS,1.0,432.0,463231.0,463231.0,1.0
748,2822,SP.DYN.CONU.ZS,sp.DYN.CONU.ZS,1265.0,3.0,463231.0,463231.0,1.0
749,2823,sp.DYN.CONU.ZS,SP.DYN.CONU.ZS,3.0,1265.0,463231.0,463231.0,1.0
750,2824,SH.MED.PHYS.ZS,sh.MED.PHYS.ZS,194.0,1.0,463231.0,463231.0,1.0
751,2825,sh.MED.PHYS.ZS,SH.MED.PHYS.ZS,1.0,194.0,463231.0,463231.0,1.0
752,2826,SP.REG.BRTH.ZS,sp.REG.BRTH.ZS,420.0,1.0,463231.0,463231.0,1.0
753,2827,sp.REG.BRTH.ZS,SP.REG.BRTH.ZS,1.0,420.0,463231.0,463231.0,1.0
754,2828,asl,asl-sign-languages,9.0,1.0,31212.0,31212.0,1.0
755,2829,asl-sign-languages,asl,1.0,9.0,31212.0,31212.0,1.0
756,2830,movies-in-movie-theaters,movies-in-movie-theatres,33.0,1.0,31212.0,31212.0,1.0
757,2831,movies-in-movie-theatres,movies-in-movie-theaters,1.0,33.0,31212.0,31212.0,1.0
758,2832,art,arts,329.0,63.0,31212.0,31212.0,1.0
759,2833,arts,art,63.0,329.0,31212.0,31212.0,1.0
760,2834,science-technology,science-and-technology,2.0,1.0,31212.0,31212.0,1.0
761,2835,science-and-technology,science-technology,1.0,2.0,31212.0,31212.0,1.0
762,2836,games,gaming,168.0,125.0,31212.0,31212.0,1.0
763,2837,gaming,games,125.0,168.0,31212.0,31212.0,1.0
764,2838,writing,write,311.0,2.0,31212.0,31212.0,1.0
765,2839,write,writing,2.0,311.0,31212.0,31212.0,1.0
766,2840,dancing,dance-dance-dance,477.0,4.0,31212.0,31212.0,1.0
767,2841,dance-dance-dance,dancing,4.0,477.0,31212.0,31212.0,1.0
768,2842,parents-of-teens,parents-of-teenagers,3.0,1.0,31212.0,31212.0,1.0
769,2843,parents-of-teenagers,parents-of-teens,1.0,3.0,31212.0,31212.0,1.0
770,2844,belly-dance,bellydance-dance-belly-dancing,8.0,1.0,31212.0,31212.0,1.0
771,2845,bellydance-dance-belly-dancing,belly-dance,1.0,8.0,31212.0,31212.0,1.0
772,2846,language,languages,413.0,10.0,31212.0,31212.0,1.0
773,2847,languages,language,10.0,413.0,31212.0,31212.0,1.0
774,2848,spirituality,spiritualism,916.0,62.0,31212.0,31212.0,1.0
775,2849,spiritualism,spirituality,62.0,916.0,31212.0,31212.0,1.0
776,2850,vietnamese-language-culture,vietnamese-language-cultural,5.0,1.0,31212.0,31212.0,1.0
777,2851,vietnamese-language-cultural,vietnamese-language-culture,1.0,5.0,31212.0,31212.0,1.0
778,2852,roleplaying-games-rpgs,role-playing-games-rpgs,47.0,18.0,31212.0,31212.0,1.0
779,2853,role-playing-games-rpgs,roleplaying-games-rpgs,18.0,47.0,31212.0,31212.0,1.0
780,2854,womens-business-networking,women-business-networking,215.0,23.0,31212.0,31212.0,1.0
781,2855,women-business-networking,womens-business-networking,23.0,215.0,31212.0,31212.0,1.0
782,2856,Euro,euro,12319.0,394.0,68023.0,68023.0,1.0
783,2857,euro,Euro,394.0,12319.0,68023.0,68023.0,1.0
784,2868,"Construction and Related Workers, All Other","Construction and Related Workers, All Other*",14.0,1.0,374362.0,374362.0,1.0
785,2869,"Construction and Related Workers, All Other*","Construction and Related Workers, All Other",1.0,14.0,374362.0,374362.0,1.0
786,2870,"Teachers and Instructors, All Other","Teachers and Instructors, All Other*",28.0,4.0,374362.0,374362.0,1.0
787,2871,"Teachers and Instructors, All Other*","Teachers and Instructors, All Other",4.0,28.0,374362.0,374362.0,1.0
788,2872,"Installation, Maintenance, and Repair Workers, All Other","Installation, Maintenance, and Repair Workers, All Other*",4.0,1.0,374362.0,374362.0,1.0
789,2873,"Installation, Maintenance, and Repair Workers, All Other*","Installation, Maintenance, and Repair Workers, All Other",1.0,4.0,374362.0,374362.0,1.0
790,2874,"Health Technologists and Technicians, All Other","Health Technologists and Technicians, All Other*",10.0,8.0,374362.0,374362.0,1.0
791,2875,"Health Technologists and Technicians, All Other*","Health Technologists and Technicians, All Other",8.0,10.0,374362.0,374362.0,1.0
792,2876,"Office and Administrative Support Workers, All Other","Office and Administrative Support Workers, All Other*",4.0,4.0,374362.0,374362.0,1.0
793,2877,"Office and Administrative Support Workers, All Other*","Office and Administrative Support Workers, All Other",4.0,4.0,374362.0,374362.0,1.0
794,2878,"Sales and Related Workers, All Other","Sales and Related Workers, All Other*",2.0,2.0,374362.0,374362.0,1.0
795,2879,"Sales and Related Workers, All Other*","Sales and Related Workers, All Other",2.0,2.0,374362.0,374362.0,1.0
796,2880,"Community and Social Service Specialists, All Other","Community and Social Service Specialists, All Other*",4.0,1.0,374362.0,374362.0,1.0
797,2881,"Community and Social Service Specialists, All Other*","Community and Social Service Specialists, All Other",1.0,4.0,374362.0,374362.0,1.0
798,2882,"Healthcare Practitioners and Technical Workers, All Other*","Healthcare Practitioners and Technical Workers, All Other",4.0,1.0,374362.0,374362.0,1.0
799,2883,"Healthcare Practitioners and Technical Workers, All Other","Healthcare Practitioners and Technical Workers, All Other*",1.0,4.0,374362.0,374362.0,1.0
800,2884,"Vocational Education Teachers, Postsecondary",Vocational Education Teachers Postsecondary,31.0,5.0,374362.0,374362.0,1.0
801,2885,Vocational Education Teachers Postsecondary,"Vocational Education Teachers, Postsecondary",5.0,31.0,374362.0,374362.0,1.0
802,2886,"Business Operations Specialists, All Other*","Business Operations Specialists, All Other",37.0,14.0,374362.0,374362.0,1.0
803,2887,"Business Operations Specialists, All Other","Business Operations Specialists, All Other*",14.0,37.0,374362.0,374362.0,1.0
804,2888,"Therapists, All Other*","Therapists, All Other",3.0,2.0,374362.0,374362.0,1.0
805,2889,"Therapists, All Other","Therapists, All Other*",2.0,3.0,374362.0,374362.0,1.0
806,2890,"Computer Occupations, All Other","Computer Occupations, All Other*",1554.0,66.0,374362.0,374362.0,1.0
807,2891,"Computer Occupations, All Other*","Computer Occupations, All Other",66.0,1554.0,374362.0,374362.0,1.0
808,2892,"Human Resources, Training, and Labor Relations Specialists, All Other*","Human Resources, Training, and Labor Relations Specialists, All Other",105.0,5.0,374362.0,374362.0,1.0
809,2893,"Human Resources, Training, and Labor Relations Specialists, All Other","Human Resources, Training, and Labor Relations Specialists, All Other*",5.0,105.0,374362.0,374362.0,1.0
810,2894,Y,y,16358.0,2260.0,158026.0,158026.0,1.0
811,2895,y,Y,2260.0,16358.0,158026.0,158026.0,1.0
812,2896,N,n,6295.0,877.0,158026.0,158026.0,1.0
813,2897,n,N,877.0,6295.0,158026.0,158026.0,1.0
814,2898,Lake,Lakes,1.0,1.0,2772.0,2772.0,1.0
815,2899,Lakes,Lake,1.0,1.0,2772.0,2772.0,1.0
816,2900,Centre-ouest,Centre-Ouest,1.0,1.0,2772.0,2772.0,1.0
817,2901,Centre-Ouest,Centre-ouest,1.0,1.0,2772.0,2772.0,1.0
818,2902,Centre-Nord,Centre-nord,1.0,1.0,2772.0,2772.0,1.0
819,2903,Centre-nord,Centre-Nord,1.0,1.0,2772.0,2772.0,1.0
820,2904,Sud-ouest,Sud-Ouest,2.0,1.0,2772.0,2772.0,1.0
821,2905,Sud-Ouest,Sud-ouest,1.0,2.0,2772.0,2772.0,1.0
822,2906,Centre-Est,Centre-est,2.0,1.0,2772.0,2772.0,1.0
823,2907,Centre-est,Centre-Est,1.0,2.0,2772.0,2772.0,1.0
824,2908,North,North West,4.0,1.0,2772.0,2772.0,1.0
825,2909,North West,North,1.0,4.0,2772.0,2772.0,1.0
826,2910,Year,yr,344323.0,19757.0,374362.0,374362.0,1.0
827,2911,yr,Year,19757.0,344323.0,374362.0,374362.0,1.0
828,2912,Hour,hr,7619.0,726.0,374362.0,374362.0,1.0
829,2913,hr,Hour,726.0,7619.0,374362.0,374362.0,1.0
830,2914,Week,wk,186.0,21.0,374362.0,374362.0,1.0
831,2915,wk,Week,21.0,186.0,374362.0,374362.0,1.0
832,2916,Month,mth,123.0,7.0,374362.0,374362.0,1.0
833,2917,mth,Month,7.0,123.0,374362.0,374362.0,1.0
834,2918,Bi-Weekly,bi,23.0,5.0,374362.0,374362.0,1.0
835,2919,bi,Bi-Weekly,5.0,23.0,374362.0,374362.0,1.0
836,2946,Euro,euro,11818.0,432.0,61626.0,61626.0,1.0
837,2947,euro,Euro,432.0,11818.0,61626.0,61626.0,1.0
838,2954,Tanzania shilling,Tanzanian Shilling,806.0,384.0,61626.0,61626.0,1.0
839,2955,Tanzanian Shilling,Tanzania shilling,384.0,806.0,61626.0,61626.0,1.0
840,2960,Lemnos,Limnos,1.0,1.0,150930.0,150930.0,1.0
841,2961,Limnos,Lemnos,1.0,1.0,150930.0,150930.0,1.0
842,2962,Pangeon,Pageon,25.0,4.0,150930.0,150930.0,1.0
843,2963,Pageon,Pangeon,4.0,25.0,150930.0,150930.0,1.0
844,2964,Südsteiermark,Südoststeiermark,64.0,57.0,150930.0,150930.0,1.0
845,2965,Südoststeiermark,Südsteiermark,57.0,64.0,150930.0,150930.0,1.0
846,2966,Alentejo,Alenteo,148.0,2.0,150930.0,150930.0,1.0
847,2967,Alenteo,Alentejo,2.0,148.0,150930.0,150930.0,1.0
848,2968,Marlborough,Martinborough,1655.0,261.0,150930.0,150930.0,1.0
849,2969,Martinborough,Marlborough,261.0,1655.0,150930.0,150930.0,1.0
850,2970,Waipara,Waipara Valley,103.0,26.0,150930.0,150930.0,1.0
851,2971,Waipara Valley,Waipara,26.0,103.0,150930.0,150930.0,1.0
852,2972,Tokaji,Tokaj,71.0,29.0,150930.0,150930.0,1.0
853,2973,Tokaj,Tokaji,29.0,71.0,150930.0,150930.0,1.0
854,2974,Ribatejo,Ribatejano,64.0,29.0,150930.0,150930.0,1.0
855,2975,Ribatejano,Ribatejo,29.0,64.0,150930.0,150930.0,1.0
856,2976,Central Otago,Central Otago-Marlborough,355.0,1.0,150930.0,150930.0,1.0
857,2977,Central Otago-Marlborough,Central Otago,1.0,355.0,150930.0,150930.0,1.0
858,2978,Transmontano,Transmontanas,3.0,2.0,150930.0,150930.0,1.0
859,2979,Transmontanas,Transmontano,2.0,3.0,150930.0,150930.0,1.0
860,2980,Halkidiki,Chalkidiki,20.0,3.0,150930.0,150930.0,1.0
861,2981,Chalkidiki,Halkidiki,3.0,20.0,150930.0,150930.0,1.0
862,2982,CALIFORNIA,CA,47699.0,39621.0,374362.0,374362.0,1.0
863,2983,CA,CALIFORNIA,39621.0,47699.0,374362.0,374362.0,1.0
864,2984,TEXAS,TX,24872.0,21231.0,374362.0,374362.0,1.0
865,2985,TX,TEXAS,21231.0,24872.0,374362.0,374362.0,1.0
866,2986,NEW JERSEY,NJ,16726.0,13702.0,374362.0,374362.0,1.0
867,2987,NJ,NEW JERSEY,13702.0,16726.0,374362.0,374362.0,1.0
868,2988,NEW YORK,NY,16089.0,13263.0,374362.0,374362.0,1.0
869,2989,NY,NEW YORK,13263.0,16089.0,374362.0,374362.0,1.0
870,2990,WASHINGTON,WA,8853.0,8318.0,374362.0,374362.0,1.0
871,2991,WA,WASHINGTON,8318.0,8853.0,374362.0,374362.0,1.0
872,2992,ILLINOIS,IL,8824.0,6720.0,374362.0,374362.0,1.0
873,2993,IL,ILLINOIS,6720.0,8824.0,374362.0,374362.0,1.0
874,2994,MASSACHUSETTS,MA,7070.0,5759.0,374362.0,374362.0,1.0
875,2995,MA,MASSACHUSETTS,5759.0,7070.0,374362.0,374362.0,1.0
876,2996,VIRGINIA,VA,6831.0,5794.0,374362.0,374362.0,1.0
877,2997,VA,VIRGINIA,5794.0,6831.0,374362.0,374362.0,1.0
878,2998,MICHIGAN,MI,6549.0,5229.0,374362.0,374362.0,1.0
879,2999,MI,MICHIGAN,5229.0,6549.0,374362.0,374362.0,1.0
880,3000,FLORIDA,FL,6358.0,5751.0,374362.0,374362.0,1.0
881,3001,FL,FLORIDA,5751.0,6358.0,374362.0,374362.0,1.0
882,3002,GA,GEORGIA,5974.0,5943.0,374362.0,374362.0,1.0
883,3003,GEORGIA,GA,5943.0,5974.0,374362.0,374362.0,1.0
884,3004,PENNSYLVANIA,PA,5270.0,3947.0,374362.0,374362.0,1.0
885,3005,PA,PENNSYLVANIA,3947.0,5270.0,374362.0,374362.0,1.0
886,3006,NC,NORTH CAROLINA,4378.0,3974.0,374362.0,374362.0,1.0
887,3007,NORTH CAROLINA,NC,3974.0,4378.0,374362.0,374362.0,1.0
888,3008,OHIO,OH,3831.0,2957.0,374362.0,374362.0,1.0
889,3009,OH,OHIO,2957.0,3831.0,374362.0,374362.0,1.0
890,3010,MARYLAND,MD,3391.0,2508.0,374362.0,374362.0,1.0
891,3011,MD,MARYLAND,2508.0,3391.0,374362.0,374362.0,1.0
892,3012,OREGON,OR,2723.0,1630.0,374362.0,374362.0,1.0
893,3013,OR,OREGON,1630.0,2723.0,374362.0,374362.0,1.0
894,3014,ARIZONA,AZ,2454.0,1881.0,374362.0,374362.0,1.0
895,3015,AZ,ARIZONA,1881.0,2454.0,374362.0,374362.0,1.0
896,3016,CONNECTICUT,CT,1977.0,1612.0,374362.0,374362.0,1.0
897,3017,CT,CONNECTICUT,1612.0,1977.0,374362.0,374362.0,1.0
898,3018,WI,WISCONSIN,1812.0,1590.0,374362.0,374362.0,1.0
899,3019,WISCONSIN,WI,1590.0,1812.0,374362.0,374362.0,1.0
900,3020,MINNESOTA,MN,1656.0,1405.0,374362.0,374362.0,1.0
901,3021,MN,MINNESOTA,1405.0,1656.0,374362.0,374362.0,1.0
902,3022,COLORADO,CO,1647.0,1381.0,374362.0,374362.0,1.0
903,3023,CO,COLORADO,1381.0,1647.0,374362.0,374362.0,1.0
904,3024,MISSOURI,MO,1488.0,1481.0,374362.0,374362.0,1.0
905,3025,MO,MISSOURI,1481.0,1488.0,374362.0,374362.0,1.0
906,3026,SC,SOUTH CAROLINA,1452.0,1397.0,374362.0,374362.0,1.0
907,3027,SOUTH CAROLINA,SC,1397.0,1452.0,374362.0,374362.0,1.0
908,3028,INDIANA,IN,1439.0,1368.0,374362.0,374362.0,1.0
909,3029,IN,INDIANA,1368.0,1439.0,374362.0,374362.0,1.0
910,3030,ALABAMA,AL,1432.0,845.0,374362.0,374362.0,1.0
911,3031,AL,ALABAMA,845.0,1432.0,374362.0,374362.0,1.0
912,3032,DISTRICT OF COLUMBIA,DC,1098.0,745.0,374362.0,374362.0,1.0
913,3033,DC,DISTRICT OF COLUMBIA,745.0,1098.0,374362.0,374362.0,1.0
914,3034,TENNESSEE,TN,1046.0,1039.0,374362.0,374362.0,1.0
915,3035,TN,TENNESSEE,1039.0,1046.0,374362.0,374362.0,1.0
916,3036,IOWA,IA,917.0,705.0,374362.0,374362.0,1.0
917,3037,IA,IOWA,705.0,917.0,374362.0,374362.0,1.0
918,3038,KENTUCKY,KY,916.0,709.0,374362.0,374362.0,1.0
919,3039,KY,KENTUCKY,709.0,916.0,374362.0,374362.0,1.0
920,3040,KANSAS,KS,913.0,571.0,374362.0,374362.0,1.0
921,3041,KS,KANSAS,571.0,913.0,374362.0,374362.0,1.0
922,3042,DE,DELAWARE,868.0,831.0,374362.0,374362.0,1.0
923,3043,DELAWARE,DE,831.0,868.0,374362.0,374362.0,1.0
924,3044,UTAH,UT,760.0,597.0,374362.0,374362.0,1.0
925,3045,UT,UTAH,597.0,760.0,374362.0,374362.0,1.0
926,3046,AR,ARKANSAS,759.0,533.0,374362.0,374362.0,1.0
927,3047,ARKANSAS,AR,533.0,759.0,374362.0,374362.0,1.0
928,3048,LOUISIANA,LA,721.0,574.0,374362.0,374362.0,1.0
