,w1,w2,count1,count2,total1,total2,isDuplicate
4978,KOSOVO,AUSTRALIA,9.0,407.0,374362.0,374362.0,0.0
4979,CYP;GGY;IMN,VGB;CYM;KNA,1.0,1.0,24957.0,24957.0,0.0
4980,CFA franc,CFA franc,571.0,426.0,48269.0,48269.0,1.0
4981,888,888,1.0,7.0,374362.0,374362.0,1.0
4982,102,102,141.0,197.0,374362.0,374362.0,1.0
4983,New Mexico,Wyoming,188.0,41.0,21112.0,21112.0,0.0
4984,steel,flying,22.0,95.0,801.0,801.0,0.0
4985,ARC Note,ARC FYE (Check),2.0,1.0,2720.0,2720.0,0.0
4986,30,2,18.0,3.0,61281.0,61281.0,0.0
4987,Malta,Latvia,179.0,165.0,8406.0,8406.0,0.0
4988,PIEDMONT,GRESHAM - WILKES EAST,618.0,45.0,64618.0,64618.0,0.0
4989,Maltese liri,Maltese liri,231.0,132.0,48269.0,48269.0,1.0
4990,US dollar,US dollar,497.0,592.0,48269.0,48269.0,1.0
4991,Drugs,Robbery,3445.0,1318.0,70964.0,70964.0,0.0
4992,Cayman Islands,Niger,368.0,404.0,79422.0,79422.0,0.0
4993,W20,520,2.0,761.0,61779.0,61779.0,0.0
4994,Trespass,Prostitution,2812.0,195.0,61779.0,61779.0,0.0
4995,PHL,NAM,3467.0,4.0,15736.0,15736.0,0.0
4996,Kobe Wing Stadium,Nya Ullevi,3.0,7.0,4572.0,4572.0,0.0
4997,KZ,EC,3.0,14.0,2483304.0,2483304.0,0.0
4998,KHM,BLZ,19.0,7.0,2772.0,2772.0,0.0
4999,38,Sudan (up to 2011),1.0,327.0,191325.0,191325.0,0.0
5000,Fraud,Homicide,2920.0,26.0,80256.0,80256.0,0.0
5001,16TH,MLBR,284261.0,193449.0,9971582.0,9971582.0,0.0
5002,changes_in_inventories,exports_of_goods_and_services,6894.0,9089.0,79422.0,79422.0,0.0
5003,8320,8320,1.0,2.0,374362.0,374362.0,1.0
5004,Germany,29,2610.0,1.0,191325.0,191325.0,0.0
5005,USRDS,CMS CCW,1040.0,55.0,403984.0,403984.0,0.0
5006,professional_scientific_technical_administrative_and_support_service_activities,education,2809.0,1086.0,68023.0,68023.0,0.0
5007,ADM,OFFMAR,3.0,5.0,11106.0,11106.0,0.0
5008,Lakes,Lake,1.0,1.0,2772.0,2772.0,1.0
5009,Finland,13,6264.0,27.0,320551.0,320551.0,0.0
5010,NC,NORTH CAROLINA,3699.0,2176.0,374362.0,374362.0,1.0
5011,less_consumption_of_fixed_capital,less_property_income_to_the_rest_of_the_world,9072.0,5220.0,215337.0,215337.0,0.0
5012,Former USSR,Jamaica,21.0,46.0,9234.0,9234.0,0.0
5013,Washington,Iowa,227.0,68.0,7930.0,7930.0,0.0
5014,Plan members not covered by Social Security,Plan members covered by Social Security,688.0,1984.0,2720.0,2720.0,0.0
5015,Local_06,Local_07,58.0,14.0,439.0,439.0,0.0
5016,Slovak Koruna,Slovak koruna,22.0,25.0,48269.0,48269.0,1.0
5017,NV,RI,152.0,60.0,21112.0,21112.0,0.0
5018,NEBRASKA,NE,296.0,437.0,374362.0,374362.0,1.0
5019,Qatar,Zimbabwe,368.0,414.0,79422.0,79422.0,0.0
5020,South Africa,Armenia,414.0,229.0,80583.0,80583.0,0.0
5021,Public administration and defence; compulsory social security (O),Manufacturing (C),10993.0,14294.0,320551.0,320551.0,0.0
5022,"Agriculture, hunting, forestry","Equals: VALUE ADDED, GROSS, in basic prices",5535.0,12453.0,225363.0,225363.0,0.0
5023,Sousaphone,Flamenco Dancer,6.0,7.0,806179.0,806179.0,0.0
5024,"19,29",20,1.0,9.0,100048.0,100048.0,0.0
5025,Namibia,Timor-Leste,4.0,34.0,15736.0,15736.0,0.0
5026,302,302,32.0,25.0,374362.0,374362.0,1.0
5027,Inter,InterIntra,63.0,206.0,1518.0,1518.0,0.0
5028,MAURITANIA,SUDAN,4.0,28.0,374362.0,374362.0,0.0
5029,"21,27","18,33",1.0,4.0,595971.0,595971.0,0.0
5030,COLM,SFIA,158087.0,258898.0,9971582.0,9971582.0,0.0
5031,Maryland,New York,142.0,549.0,7930.0,7930.0,0.0
5032,R1Y7,R4W1,33.0,33.0,2117.0,2117.0,0.0
5033,Brazil,Germany,2.0,2.0,20.0,20.0,0.0
5034,1223,1223,1.0,2.0,374362.0,374362.0,1.0
5035,CA,MO,240.0,96.0,2720.0,2720.0,0.0
5036,2405,2405,3.0,6.0,374362.0,374362.0,1.0
5037,Iowa,Ohio,7746.0,7386.0,403984.0,403984.0,0.0
5038,Manufacturing,Private households with employed persons,2946.0,780.0,68023.0,68023.0,0.0
5039,South African Grand Prix,Austrian Grand Prix,23.0,31.0,997.0,997.0,0.0
5040,1432,1432,11.0,2.0,374362.0,374362.0,1.0
5041,China PR,Uruguay,1.0,28.0,4572.0,4572.0,0.0
5042,Q01,L06,6.0,22.0,1420.0,1420.0,0.0
5043,Bongo Drums,Dobro,6.0,504.0,806179.0,806179.0,0.0
5044,"Brick, Stone, and Related Construction Material Merchant Wholesalers",All Other Health and Personal Care Stores,4.0,1.0,374362.0,374362.0,0.0
5045,Prepared Piano,Koto,2.0,3.0,56194.0,56194.0,0.0
5046,Mexico,Sri Lanka,3315.0,972.0,215337.0,215337.0,0.0
5047,construction,forestry_and_logging,3100.0,744.0,68023.0,68023.0,0.0
5048,Y,N,2450.0,2507.0,374362.0,374362.0,0.0
5049,WOAK,RICH,69032.0,70234.0,3313625.0,3313625.0,0.0
5050,restaurants_and_hotels,transport,5133.0,4615.0,100048.0,100048.0,0.0
5051,22,The former Yugoslav Republic of Macedonia,1.0,663.0,191325.0,191325.0,0.0
5052,SOUTH DAKOTA,SD,5.0,6.0,374362.0,374362.0,1.0
5053,00983-0000,00780-1530,2.0,1.0,1351.0,1351.0,0.0
5054,Computer & Electronics Retail,Residential REITs,1.0,4.0,505.0,505.0,0.0
5055,Attorney for petitioner,Attorney for Petitioner,39.0,50.0,374362.0,374362.0,1.0
5056,Rwanda,Vanuatu,46.0,46.0,9234.0,9234.0,0.0
5057,Mexico,Lesotho,298.0,368.0,48269.0,48269.0,0.0
5058,1999 IEP euro / euro,1999 IEP euro / euro,273.0,107.0,48269.0,48269.0,1.0
5059,00979-7421,00682-0000,2.0,4.0,1351.0,1351.0,0.0
5060,121,121,16.0,29.0,374362.0,374362.0,1.0
5061,Robbery,Curfew,1137.0,307.0,80256.0,80256.0,0.0
5062,R2Y2,R2W3,33.0,33.0,2117.0,2117.0,0.0
5063,Destin,Redford,1.0,1.0,24591.0,24591.0,0.0
5064,GRESHAM - MT. HOOD,MONTAVILLA,1.0,1374.0,61497.0,61497.0,0.0
5065,OtherMembers,EEGroupID,1.0,10.0,280.0,280.0,0.0
5066,Iceland,Curaçao,368.0,88.0,72485.0,72485.0,0.0
5067,8,Mexico,5.0,701.0,61626.0,61626.0,0.0
5068,Starting,Layer 1 Down,1.0,148.0,1055.0,1055.0,0.0
5069,300,GL1,3.0,1.0,59853.0,59853.0,0.0
5070,NM,NEW MEXICO,321.0,208.0,374362.0,374362.0,1.0
5071,USD,AvgAnnNmbr,321.0,832.0,403984.0,403984.0,0.0
5072,CREVA,DEUS,969.0,346.0,610676.0,610676.0,0.0
5073,Burkina Faso,Nepal,478.0,256.0,191325.0,191325.0,0.0
5074,North West,North,1.0,4.0,2772.0,2772.0,1.0
5075,803,803,8.0,12.0,374362.0,374362.0,1.0
5076,Florida,New Hampshire,24.0,24.0,1224.0,1224.0,0.0
5077,wholesale_and_retail_trade_transportation_and_storage_accommodation_and_food_service_activities,equals_value_added_gross_at_basic_prices,2649.0,3407.0,61626.0,61626.0,0.0
5078,35429,35429,3.0,1.0,374362.0,374362.0,1.0
5079,Texas,Tennessee,769.0,213.0,10621.0,10621.0,0.0
5080,State of Palestine,Singapore,414.0,414.0,79422.0,79422.0,0.0
5081,Togo,Kenya,258.0,5812.0,165808.0,165808.0,0.0
5082,Bug,Grass,3.0,25.0,800.0,800.0,0.0
5083,natural_gas_liquids,other_bituminous_coal,8579.0,23138.0,1189482.0,1189482.0,0.0
5084,Lacryma Christi del Vesuvio,Saint-Émilion,35.0,836.0,150930.0,150930.0,0.0
5085,PV of Other Benefits,PV of Inactive Non-vested Benefits,1.0,1.0,280.0,280.0,0.0
5086,WE,ND,78.0,26.0,11106.0,11106.0,0.0
5087,106,106,64.0,58.0,374362.0,374362.0,1.0
5088,Unweighted average,Linear mixed-effect model estimates,99.0,15.0,1518.0,1518.0,0.0
5089,IN,INDIANA,1275.0,666.0,374362.0,374362.0,1.0
5090,lo,lv,3.0,61.0,85881.0,85881.0,0.0
5091,HUNGARY,ST KITTS AND NEVIS,127.0,7.0,374362.0,374362.0,0.0
5092,7286,7286,2.0,6.0,374362.0,374362.0,1.0
5093,Embezzlement,Trespass,259.0,3324.0,70964.0,70964.0,0.0
5094,SN,KE,1376.0,1203.0,151623.0,151623.0,0.0
5095,intron_variant&non_coding_transcript_variant,splice_acceptor_variant&intron_variant,1.0,6.0,65188.0,65188.0,0.0
5096,Argentina,Brazil,60.0,159.0,48269.0,48269.0,0.0
5097,Level Percent Closed,Level DollarClosed,868.0,1.0,2720.0,2720.0,0.0
5098,Japan,Iceland,225.0,197.0,8406.0,8406.0,0.0
5099,Ireland,United Republic of Tanzania: Zanzibar,46.0,26.0,9234.0,9234.0,0.0
5100,6122,6122,1.0,3.0,374362.0,374362.0,1.0
5101,Bolivia (Plurinational State of),Mali,368.0,368.0,73645.0,73645.0,0.0
5102,188,188,4.0,2.0,374362.0,374362.0,1.0
5103,DUII,Motor Vehicle Theft,1789.0,3284.0,59853.0,59853.0,0.0
5104,Treble Cornetto,Folk Singer,1.0,34.0,56194.0,56194.0,0.0
5105,Mali,Bolivia (Plurinational State of),368.0,368.0,73645.0,73645.0,0.0
5106,831,831,1.0,2.0,374362.0,374362.0,1.0
5107,ITA,MAC,1.0,1.0,269.0,269.0,0.0
5108,GRESHAM - A.S.E.R.T.,PORTSMOUTH,7.0,1030.0,73590.0,73590.0,0.0
5109,545,545,1.0,1.0,374362.0,374362.0,1.0
5110,Zimbabwe,France,368.0,368.0,73646.0,73646.0,0.0
5111,Armenia,Palau,208.0,368.0,73646.0,73646.0,0.0
5112,WA,WASHINGTON,1942.0,517.0,374362.0,374362.0,1.0
5113,"Services,  Others",Statistical Services,269.0,480.0,151623.0,151623.0,0.0
5114,KNA,NIC,1519.0,1519.0,401016.0,401016.0,0.0
5115,"Paralegal, LLM, LLMC","PARALEGAL, LLM, LLMC",1.0,2.0,374362.0,374362.0,1.0
5116,Homicide,Gambling,23.0,1.0,61281.0,61281.0,0.0
5117,DOWNTOWN,NORTHWEST,6730.0,1770.0,73590.0,73590.0,0.0
5118,AUD,EUR,1880.0,817.0,108129.0,108129.0,0.0
5119,932,204,853.0,4.0,59853.0,59853.0,0.0
5120,Dog -  Breeder/VCA Registered,CATEGORY 2,59.0,1058.0,158026.0,158026.0,0.0
5121,ID,WY,7354.0,7386.0,403984.0,403984.0,0.0
5122,ME,MAINE,148.0,247.0,374362.0,374362.0,1.0
5123,Photographers and image and sound recording equipment operators,Decorators and commercial designers,8.0,11.0,41544.0,41544.0,0.0
5124,Grandville,Leesburg,1.0,1.0,24591.0,24591.0,0.0
5125,Antigua and Barbuda,Micronesia (Federated States of),368.0,368.0,73646.0,73646.0,0.0
5126,"Arts, entertainment and recreation",Public administration and defence; compulsory social security,928.0,1237.0,61626.0,61626.0,0.0
5127,Kansas,Maine,55.0,55.0,7930.0,7930.0,0.0
5128,Costa Rican colon,Costa Rican colon,240.0,92.0,48269.0,48269.0,1.0
5129,Hong Kong,Ireland,4.0,14.0,2031.0,2031.0,0.0
5130,Ohio,Florida,871.0,970.0,21112.0,21112.0,0.0
5131,Louisiana,Illinois,96.0,128.0,2720.0,2720.0,0.0
5132,2290,2290,6.0,3.0,374362.0,374362.0,1.0
5133,"Apparel, Accessories & Luxury Goods",Pharmaceuticals,10.0,10.0,505.0,505.0,0.0
5134,506,506,3.0,2.0,374362.0,374362.0,1.0
5135,211,211,24.0,14.0,374362.0,374362.0,1.0
5136,209,209,12.0,6.0,374362.0,374362.0,1.0
5137,B-MULTIPLE,I-MULTIPLE,188.0,650.0,662207.0,662207.0,0.0
5138,ROCK,CONC,206694.0,216652.0,9971582.0,9971582.0,0.0
5139,4243,4243,17.0,18.0,374362.0,374362.0,1.0
5140,Estonia,Tajikistan,234.0,234.0,79422.0,79422.0,0.0
5141,WV,WEST VIRGINIA,115.0,78.0,374362.0,374362.0,1.0
5142,MARSHALL PARK,BUCKMAN-WEST,21.0,1318.0,61497.0,61497.0,0.0
5143,PARTNER,Partner,674.0,13240.0,374362.0,374362.0,1.0
5144,China,Belgium,1.0,3.0,73.0,73.0,0.0
5145,Layer 3 Down,Layer 1 Up,130.0,181.0,1301.0,1301.0,0.0
5146,NORTH TABOR,LKOS - BRYANT,466.0,1.0,73590.0,73590.0,0.0
5147,US,Georgia,54504.0,86.0,129971.0,129971.0,0.0
5148,945,945,5.0,11.0,374362.0,374362.0,1.0
5149,145,145,3.0,1.0,374362.0,374362.0,1.0
5150,OUT OF CYCLE BULK,RECYCLING,9.0,56457.0,564403.0,564403.0,0.0
5151,New Jersey,Ohio,48.0,80.0,2720.0,2720.0,0.0
5152,UT,MI,7630.0,26629.0,943111.0,943111.0,0.0
5153,Executive Director- Agent,Executive Director (Agent),1.0,1.0,374362.0,374362.0,1.0
5154,5103,5103,5.0,13.0,374362.0,374362.0,1.0
5155,1035,1035,3.0,4.0,374362.0,374362.0,1.0
5156,DIRECTOR HUMAN RESOURCES,DIRECTOR OF HUMAN RESOURCES,2.0,14.0,374362.0,374362.0,1.0
5157,CH,PSL,21.0,2.0,24957.0,24957.0,0.0
5158,AS,MP,54.0,62.0,3324.0,3324.0,0.0
5159,R3W1,R2Y1,33.0,33.0,2117.0,2117.0,0.0
5160,GUATEMALA,RUSSIA,350.0,2401.0,374362.0,374362.0,0.0
5161,152,152,3.0,4.0,374362.0,374362.0,1.0
5162,SG,NG,3989.0,29.0,2483304.0,2483304.0,0.0
5163,Other service activities (S),Financial and insurance activities (K),11308.0,13813.0,320551.0,320551.0,0.0
5164,5193,5193,2.0,3.0,374362.0,374362.0,1.0
5165,plus_direct_purchases_abroad_by_residents,equals_individual_consumption_expenditure_of_general_government,3944.0,4616.0,100048.0,100048.0,0.0
5166,SECRETARY/TREASURER,Secretary/Treasurer,1.0,1.0,374362.0,374362.0,1.0
5167,5848,5848,4.0,3.0,374362.0,374362.0,1.0
5168,COLS,WDUB,81219.0,50656.0,3313625.0,3313625.0,0.0
5169,Vandalism,Weapons,6356.0,478.0,80256.0,80256.0,0.0
5170,Stolen Property,Embezzlement,72.0,126.0,61497.0,61497.0,0.0
5171,PARKROSE,POWELHST-GILBRT,968.0,2601.0,61779.0,61779.0,0.0
5172,public_order_and_safety,recreation_culture_and_religion,3526.0,3965.0,48269.0,48269.0,0.0
5173,Financials,Telecommunications Services,64.0,5.0,505.0,505.0,0.0
5174,Mittelburgenland,Vinho Licoroso,23.0,3.0,129971.0,129971.0,0.0
5175,LAKE,GLEN,237921.0,227448.0,9971582.0,9971582.0,0.0
5176,Utah,Fairfax County,32.0,16.0,2720.0,2720.0,0.0
5177,MI,MICHIGAN,5229.0,6549.0,374362.0,374362.0,1.0
5178,8931,8931,17.0,15.0,374362.0,374362.0,1.0
5179,Malaysia,Oman,908.0,680.0,191325.0,191325.0,0.0
5180,Indonesia,Philippines,618.0,1686.0,215337.0,215337.0,0.0
5181,Nail Salons,Building Equipment Contractors,6.0,1.0,374362.0,374362.0,0.0
5182,MA,WI,48.0,48.0,2720.0,2720.0,0.0
5183,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,248.0,1074.0,8406.0,8406.0,0.0
5184,Malta,Mauritius,1185.0,546.0,61626.0,61626.0,0.0
5185,CO,COLORADO,1227.0,1495.0,374362.0,374362.0,1.0
5186,Slovenia,Macedonia,94.0,16.0,150930.0,150930.0,0.0
5187,New York,Alaska,7778.0,7354.0,403984.0,403984.0,0.0
5188,NETHERLANDS ANTILLES,DOMINICA,1.0,11.0,374362.0,374362.0,0.0
5189,turkish angora,siamese/japanese bobtail,5.0,3.0,29421.0,29421.0,0.0
5190,Home Entertainment Software,Banks,2.0,13.0,505.0,505.0,0.0
5191,q29FrameLoveStruts,q19TalToolHackerRank,2.0,1.0,452.0,452.0,0.0
5192,W21,932,3.0,886.0,61281.0,61281.0,0.0
5193,311,311,7.0,8.0,374362.0,374362.0,1.0
5194,Executive Director,EXECUTIVE DIRECTOR,26.0,5.0,374362.0,374362.0,1.0
5195,Personal Use,Health,36385.0,9223.0,671205.0,671205.0,0.0
5196,FixedIncome_tot,FairValueChange_RealEstate,1.0,1.0,280.0,280.0,0.0
5197,871,HP1,723.0,1.0,82958.0,82958.0,0.0
5198,manufacturing_mining_and_quarrying_and_other_industrial_activities_b_c_d_e,human_health_and_social_work_activities_q,6573.0,11528.0,320551.0,320551.0,0.0
5199,Clubhouse,Maintenance Facility,674.0,94.0,5494.0,5494.0,0.0
5200,GLEN,PITT,75719.0,76346.0,3313625.0,3313625.0,0.0
5201,Australia and New Zealand,Southeastern Asia,2.0,9.0,157.0,157.0,0.0
5202,LK,LB,5.0,1289.0,2483304.0,2483304.0,0.0
5203,602,602,4.0,3.0,374362.0,374362.0,1.0
5204,3312,3312,2.0,9.0,374362.0,374362.0,1.0
5205,W13,X09,33.0,33.0,2150.0,2150.0,0.0
5206,LOUISIANA,LA,205.0,367.0,374362.0,374362.0,1.0
5207,5651,5651,3.0,3.0,374362.0,374362.0,1.0
5208,Control Group - Research Study,Disabled Entrepreneurs,1060.0,126.0,779092.0,779092.0,0.0
5209,United Arab Emirates,Bahrain,1.0,1.0,2031.0,2031.0,0.0
5210,MOZ,HTI,57.0,122.0,15736.0,15736.0,0.0
5211,"FIFA World Cup Stadium, Cologne","FIFA World Cup Stadium, Frankfurt",5.0,5.0,4572.0,4572.0,0.0
5212,Playford,City of Prospect,16652.0,828.0,82545.0,82545.0,0.0
5213,1336,1336,4.0,1.0,374362.0,374362.0,1.0
5214,Recycled Materials,Machinery Rental,819.0,131.0,671205.0,671205.0,0.0
5215,Peru,Panama,80.0,458.0,48269.0,48269.0,0.0
5216,Minnesota,Idaho,194.0,42.0,10621.0,10621.0,0.0
5217,207,207,52.0,48.0,374362.0,374362.0,1.0
5218,888,888,7.0,1.0,374362.0,374362.0,1.0
5219,26,Niger,1.0,281.0,48269.0,48269.0,0.0
5220,exports_of_services,general_government_final_consumption_expenditure,9155.0,14224.0,188939.0,188939.0,0.0
5221,E_AVERAG,E_D319,1.0,52.0,11106.0,11106.0,0.0
5222,forint,Forint,44.0,334.0,48269.0,48269.0,1.0
5223,Queue,#NULL!,19808.0,163.0,25090.0,25090.0,0.0
5224,Larceny,Vandalism,19515.0,5113.0,59853.0,59853.0,0.0
5225,Louisiana,North Carolina,329.0,577.0,21112.0,21112.0,0.0
5226,115,115,98.0,140.0,374362.0,374362.0,1.0
5227,South Coast,Willamette Valley,272.0,3423.0,129971.0,129971.0,0.0
5228,Zloty,Zloty,351.0,317.0,61626.0,61626.0,1.0
5229,G-28 Attorney,G-28 Atty,2.0,3.0,374362.0,374362.0,1.0
5230,AK,OK,32.0,48.0,2720.0,2720.0,0.0
5231,TENNESSEE,TN,251.0,404.0,374362.0,374362.0,1.0
5232,6251,6251,1.0,2.0,374362.0,374362.0,1.0
5233,HTML,VIDEO,3101.0,11.0,3122.0,3122.0,0.0
5234,CRSTN-KENILWTH,WOODLAWN,627.0,388.0,61281.0,61281.0,0.0
5235,PLZA,MLBR,197496.0,195224.0,9971582.0,9971582.0,0.0
5236,ASHW,WFRS,216.0,110.0,403984.0,403984.0,0.0
5237,HAWAII,HI,87.0,123.0,374362.0,374362.0,1.0
5238,IRVINGTON,BROOKLYN,379.0,298.0,64618.0,64618.0,0.0
5239,DELAWARE,DE,28.0,5.0,374362.0,374362.0,1.0
5240,Mexico,Guam,5741.0,1.0,671205.0,671205.0,0.0
5241,331,331,6.0,5.0,374362.0,374362.0,1.0
5242,2598,2598,4.0,3.0,374362.0,374362.0,1.0
5243,137,"7,9",57.0,12.0,595971.0,595971.0,0.0
5244,2678,2678,3.0,6.0,374362.0,374362.0,1.0
5245,Oman,Costa Rica,414.0,414.0,79422.0,79422.0,0.0
5246,Croatia,Saudi Arabia,3.0,6.0,4572.0,4572.0,0.0
5247,387,387,3.0,4.0,374362.0,374362.0,1.0
5248,6738,6738,1.0,1.0,374362.0,374362.0,1.0
5249,Latvia,Kenya,9359.0,1650.0,320551.0,320551.0,0.0
5250,Prep,Layer 2 Down,50.0,167.0,1301.0,1301.0,0.0
5251,3057,3057,6.0,15.0,374362.0,374362.0,1.0
5252,Transportation and storage,"Professional, scientific, technical, administrative and support service activities",1372.0,2457.0,61626.0,61626.0,0.0
5253,1114,1114,1.0,1.0,374362.0,374362.0,1.0
5254,Country_01,Country_03,251.0,44.0,425.0,425.0,0.0
5255,HUMBOLDT,PIEDMONT,526.0,401.0,61497.0,61497.0,0.0
5256,Bahrain,Denmark,1.0,1.0,155.0,155.0,0.0
5257,Myanmar,Timor-Leste,368.0,208.0,73646.0,73646.0,0.0
5258,Baton Rouge,San Diego,16.0,16.0,2720.0,2720.0,0.0
5259,Norway,Burundi,414.0,377.0,79422.0,79422.0,0.0
5260,"144,149",70,2.0,241.0,595971.0,595971.0,0.0
5261,Wisconsin,Louisiana,48.0,96.0,2720.0,2720.0,0.0
5262,CONCORDIA,KENTON,577.0,667.0,61497.0,61497.0,0.0
5263,mining_and_quarrying,wholesale_retail_trade_repair_of_motor_vehicles_motorcycles_and_personal_and_household_goods,9966.0,5867.0,225363.0,225363.0,0.0
5264,R1Z5,W16,33.0,6.0,2117.0,2117.0,0.0
5265,IM,TT,45.0,209.0,2483304.0,2483304.0,0.0
5266,HND,MDA,132.0,130.0,21477.0,21477.0,0.0
5267,SOUTH ASIA,EUROPE AND CENTRAL ASIA,19253.0,30458.0,151623.0,151623.0,0.0
5268,Albania,Zimbabwe,46.0,46.0,9234.0,9234.0,0.0
5269,Oregon,Missouri,15.0,20.0,910.0,910.0,0.0
5270,LOUISIANA,LA,700.0,526.0,374362.0,374362.0,1.0
5271,MY,LY,95.0,2.0,2483304.0,2483304.0,0.0
5272,Colombia,South Sudan,46.0,8.0,9234.0,9234.0,0.0
5273,KS,KANSAS,571.0,913.0,374362.0,374362.0,1.0
5274,Wireless (cell phone/other mobile device),Cable,368110.0,135630.0,943111.0,943111.0,0.0
5275,Japanese Grand Prix,Monaco Grand Prix,34.0,65.0,997.0,997.0,0.0
5276,Hobsons Bay City Council,Melbourne City Council,942.0,1952.0,34857.0,34857.0,0.0
5277,CA,IL,3.0,5.0,13.0,13.0,0.0
5278,6340,6340,17.0,32.0,374362.0,374362.0,1.0
5279,ME,NM,32.0,32.0,2720.0,2720.0,0.0
5280,Czech Republic,United States of America,193.0,250.0,8406.0,8406.0,0.0
5281,239,239,11.0,21.0,374362.0,374362.0,1.0
5282,New Zealand,Australia,5.0,7.0,4572.0,4572.0,0.0
5283,NormCostRate_tot,expense_net,1.0,1.0,280.0,280.0,0.0
5284,Bosnia and Herzegovina,Greece,2.0,466.0,129971.0,129971.0,0.0
5285,Finland,Germany,991.0,719.0,61626.0,61626.0,0.0
5286,CONCORDIA,ALAMEDA,841.0,244.0,73590.0,73590.0,0.0
5287,DE,UT,56.0,180.0,21112.0,21112.0,0.0
5288,Sapporo Dome,Royal Bafokeng Sports Palace,3.0,6.0,4572.0,4572.0,0.0
5289,Hong Kong dollar,Hong Kong dollar,473.0,25.0,48269.0,48269.0,1.0
5290,Delhi,Dharamsala,60.0,9.0,636.0,636.0,0.0
5291,96379-0000,00824-1842,2.0,1.0,1973.0,1973.0,0.0
5292,DUII,Runaway,1798.0,1512.0,61281.0,61281.0,0.0
5293,KY,UT,48.0,32.0,2720.0,2720.0,0.0
5294,A,C,22.0,6.0,45.0,45.0,0.0
5295,Prep,Layer 3 Up,11.0,89.0,740.0,740.0,0.0
5296,Local_01,Local_06,57.0,46.0,425.0,425.0,0.0
5297,954,954,1.0,4.0,374362.0,374362.0,1.0
5298,GLEN,LAKE,227448.0,237921.0,9971582.0,9971582.0,0.0
5299,wholesale_retail_trade_repair_of_motor_vehicles_motorcycles_and_personal_and_household_goods_hotels_and_restaurants,plus_taxes_less_subsidies_on_products,10743.0,10205.0,223379.0,223379.0,0.0
5300,RHODE ISLAND,RI,394.0,431.0,374362.0,374362.0,1.0
5301,AA,GU,1.0,108.0,3324.0,3324.0,0.0
5302,new sheqel,new sheqel,440.0,267.0,48269.0,48269.0,1.0
5303,Bulgaria,Norway,156.0,200.0,8406.0,8406.0,0.0
5304,Bloemfontein,East London,2.0,3.0,636.0,636.0,0.0
5305,O,B-NO CLASS,626683.0,32.0,662207.0,662207.0,0.0
5306,Local_07,Local_04,14.0,56.0,425.0,425.0,0.0
5307,Twiggs County,Liberty County,1.0,2.0,910.0,910.0,0.0
5308,UTAH,UT,664.0,472.0,374362.0,374362.0,1.0
5309,Attorney & Counselor at Law,Attorney and Counselor at Law,30.0,26.0,374362.0,374362.0,1.0
5310,Gambling,Fraud,1.0,2008.0,61497.0,61497.0,0.0
5311,Pennsylvania,Idaho,14485.0,2735.0,359836.0,359836.0,0.0
5312,NH,AZ,26.0,26.0,11106.0,11106.0,0.0
5313,Valpolicella,Côtes du Luberon,37.0,14.0,150930.0,150930.0,0.0
5314,US Dollars,Average Annual Crude Rate,321.0,832.0,403984.0,403984.0,0.0
5315,Turkish Grand Prix,French Grand Prix,7.0,59.0,997.0,997.0,0.0
5316,FairValueChange_investments,FundingMeth_note,1.0,1.0,280.0,280.0,0.0
5317,Massachusetts,Kansas,316.0,122.0,10621.0,10621.0,0.0
5318,Ukraine,Costa Rica,10084.0,5928.0,1189482.0,1189482.0,0.0
5319,Imports of goods and services,Final consumption expenditure,9192.0,9234.0,81106.0,81106.0,0.0
5320,DKK,CAD,300.0,3275.0,63465.0,63465.0,0.0
5321,872,652,389.0,1224.0,82958.0,82958.0,0.0
5322,CENTENNIAL,GOOSE HOLLOW,2907.0,805.0,80256.0,80256.0,0.0
5323,Colorado,South Carolina,4470.0,2350.0,359836.0,359836.0,0.0
5324,Alenteo,Alentejo,2.0,148.0,150930.0,150930.0,1.0
5325,HN,CZ,2690.0,2.0,151623.0,151623.0,0.0
5326,3457,3457,3.0,3.0,374362.0,374362.0,1.0
5327,925,925,4.0,2.0,374362.0,374362.0,1.0
5328,X08,X03,33.0,33.0,2117.0,2117.0,0.0
5329,209,209,6.0,12.0,374362.0,374362.0,1.0
5330,O,B-IDENTIFIER,540641.0,513.0,571153.0,571153.0,0.0
5331,Cambodia,Croatia,1.0,1.0,155.0,155.0,0.0
5332,Gaita,Dancer; Dancer; Choreographer; Choreographer,2.0,1.0,56194.0,56194.0,0.0
5333,NORTH DAKOTA,ND,6.0,7.0,374362.0,374362.0,1.0
5334,Government,Government/territory,588.0,757.0,1518.0,1518.0,0.0
5335,VA,CA,7386.0,7542.0,403984.0,403984.0,0.0
5336,2301,2301,23.0,9.0,374362.0,374362.0,1.0
5337,IDAHO,ID,111.0,252.0,374362.0,374362.0,1.0
5338,AUD,CHF,1846.0,292.0,63465.0,63465.0,0.0
5339,Isle of Man;Panama,Canada,1.0,4.0,2031.0,2031.0,0.0
5340,12th-Annual-Community-Access-NYC-Mental-Health-Film-Festival,Lit-Events-for-the-Lit-Minded,11.0,1.0,5807.0,5807.0,0.0
5341,Communities affected by War,Green Murabaha,10.0,175.0,779092.0,779092.0,0.0
