,w1,w2,count1,count2,total1,total2,isDuplicate
2459,Puli,Puli,2.0,4.0,82545.0,82545.0,1.0
2460,High income,Lower middle income,77.0,53.0,263.0,263.0,0.0
2461,Kyoto,Shomron,2.0,28.0,150930.0,150930.0,0.0
2462,570,50,1011.0,2.0,73590.0,73590.0,0.0
2463,Cuenca,México DF UberXL,506.0,84.0,90287.0,90287.0,0.0
2464,Cambodia,Switzerland,46.0,46.0,9234.0,9234.0,0.0
2465,Curly Coated Retriever X,Curly Coated Retriever X,5.0,2.0,82545.0,82545.0,1.0
2466,Irish Water Spaniel,Irish Water Spaniel,3.0,1.0,82545.0,82545.0,1.0
2467,1999 PTE euro / euro,1999 PTE euro / euro,804.0,361.0,100048.0,100048.0,1.0
2468,Boston Terrier,Boston Terrier,19.0,32.0,82545.0,82545.0,1.0
2469,MA,OR,23.0,29.0,558.0,558.0,0.0
2470,NEPAL,AKROTIRI,2.0,11.0,1973.0,1973.0,0.0
2471,Whippet,Whippet,154.0,142.0,82545.0,82545.0,1.0
2472,1999 DEM euro / euro,1999 DEM euro / euro,884.0,1958.0,227092.0,227092.0,1.0
2473,Bloodhound,Bloodhound,5.0,1.0,82545.0,82545.0,1.0
2474,Thailand,South Sudan,136.0,469.0,151623.0,151623.0,0.0
2475,Walshe,Walsh,62.0,5.0,34857.0,34857.0,1.0
2476,SD,OH,15.0,15.0,626.0,626.0,0.0
2477,Jamaica,Asia/Pacific Region,11.0,9.0,25090.0,25090.0,0.0
2478,"17,20",81,4.0,13.0,225363.0,225363.0,0.0
2479,Austria,Canada,977.0,307.0,68023.0,68023.0,0.0
2480,Town,City,886.0,2233.0,21112.0,21112.0,0.0
2481,URUGUAY,ALGERIA,30.0,21.0,374362.0,374362.0,0.0
2482,Border Collie X,Border Collie X,463.0,608.0,82545.0,82545.0,1.0
2483,new sheqel,new sheqel,1240.0,1009.0,227092.0,227092.0,1.0
2484,new sol,Lilangeni,564.0,828.0,61626.0,61626.0,0.0
2485,POODLE TOY CROSS,Poodle Toy Cross,4.0,21.0,82545.0,82545.0,1.0
2486,ARUBA,PERU,2386.0,6953.0,884244.0,884244.0,0.0
2487,Lao People's Democratic Republic,Afghanistan,46.0,46.0,9234.0,9234.0,0.0
2488,Mexico,Republic of Moldova,701.0,60.0,68023.0,68023.0,0.0
2489,ND,IL,5717.0,67326.0,619129.0,619129.0,0.0
2490,NV,DE,2.0,2.0,558.0,558.0,0.0
2491,CA-MB CA-SB CA-SBE DBE MBE MOSB SB,CA-SB SB WOSB,163.0,3.0,346018.0,346018.0,0.0
2492,PUG CROSS,Pug Cross,7.0,23.0,82545.0,82545.0,1.0
2493,Beethoven-Saal,Beethovenhalle,1.0,7.0,21607.0,21607.0,1.0
2494,Iranian rial,Iranian rial,228.0,352.0,100048.0,100048.0,1.0
2495,ZAMBIA,POLAND,1.0,4.0,1973.0,1973.0,0.0
2496,MOZ,BIH,1.0,1.0,269.0,269.0,0.0
2497,Immunization,Mental Health,3838.0,5595.0,403984.0,403984.0,0.0
2498,Portugal,Egypt,46.0,46.0,9234.0,9234.0,0.0
2499,Welsh Corgi Cardigan,Welsh Corgi (Cardigan),5.0,9.0,82545.0,82545.0,1.0
2500,19,"6,20",46.0,90.0,191325.0,191325.0,0.0
2501,Belgian Sheepdog,Belgian Sheepdog,8.0,1.0,82545.0,82545.0,1.0
2502,BGD,GRD,2395.0,924.0,463231.0,463231.0,0.0
2503,Lhasa Apso,Lhasa Apso,52.0,91.0,82545.0,82545.0,1.0
2504,Arab World,St. Lucia,1.0,1.0,269.0,269.0,0.0
2505,15L,15H,4409.0,1.0,399918.0,399918.0,0.0
2506,México DF UberBlack,Rio de Janeiro,34.0,53.0,90287.0,90287.0,0.0
2507,Collings,Collins,10.0,124.0,34857.0,34857.0,1.0
2508,France,China,2956.0,6323.0,151623.0,151623.0,0.0
2509,Indonesian Rupiah,dong,182.0,502.0,68023.0,68023.0,0.0
2510,Industrial Cleaning Services,Office Equipment and Accessories and Supplies,6700.0,27745.0,346018.0,346018.0,0.0
2511,IC.GOV.DURS.ZS,IQ.WEF.CUST.XQ,6.0,3.0,373.0,373.0,0.0
2512,NH,IA,3.0,5.0,558.0,558.0,0.0
2513,TFYR Macedonian Denar,New Turkish lira,328.0,567.0,100048.0,100048.0,0.0
2514,All Healthcare Services,All;Healthcare Services,1.0,1.0,22000.0,22000.0,1.0
2515,"Congo, Republic of",Moldova,684.0,1600.0,151623.0,151623.0,0.0
2516,730,850,1270.0,1586.0,70964.0,70964.0,0.0
2517,Black/Brown,Black/Brown,209.0,257.0,82545.0,82545.0,1.0
2518,Shetland Sheepdog,Shetland Sheep Dog,49.0,91.0,82545.0,82545.0,1.0
2519,"Legal Support Workers, All Other",Physician Assistants,9.0,60.0,374362.0,374362.0,0.0
2520,Canadian dollar,Canadian dollar,1050.0,1012.0,100048.0,100048.0,1.0
2521,2001 GRD euro / euro,2001 GRD euro / euro,744.0,785.0,100048.0,100048.0,1.0
2522,20B,04D,5.0,284.0,399918.0,399918.0,0.0
2523,ALGERIA,URUGUAY,21.0,30.0,374362.0,374362.0,0.0
2524,lira,escudo,87.0,432.0,227092.0,227092.0,0.0
2525,Point Cook,Wantirna,129.0,50.0,34857.0,34857.0,0.0
2526,Korean won,Korean won,828.0,1936.0,100048.0,100048.0,1.0
2527,Biscuit,Biscuit,17.0,5.0,82545.0,82545.0,1.0
2528,Maldives,Afghanistan,1.0,1.0,152.0,152.0,0.0
2529,West Highland White Terrier,West Highland White Terrier,231.0,140.0,82545.0,82545.0,1.0
2530,Côte de Brouilly,Corton-Rognet,33.0,2.0,129971.0,129971.0,0.0
2531,Maltese,Maltese,636.0,1044.0,82545.0,82545.0,1.0
2532,Japanese,Filipino,14491.0,663.0,399918.0,399918.0,0.0
2533,yen,Colombian peso,849.0,297.0,61626.0,61626.0,0.0
2534,SAN SEBASTIAN,LEVITTOWN,7.0,3.0,1351.0,1351.0,0.0
2535,Lesotho,Colombia,413.0,414.0,81106.0,81106.0,0.0
2536,Telecommunications Services Computer/IT Services,Telecommunications Services; Computer/IT Services,1.0,1.0,22000.0,22000.0,1.0
2537,"Falls Church, VA","Falls Church, VA 22042",1.0,1.0,22000.0,22000.0,1.0
2538,dance-music,healing-arts,5.0,4.0,31212.0,31212.0,0.0
2539,1237,1061,2.0,1.0,374362.0,374362.0,0.0
2540,CAN,GIB,4.0,1.0,2031.0,2031.0,0.0
2541,"Priority survey (PS), 2006","Integrated household survey (IHS), 2014",1.0,14.0,263.0,263.0,0.0
2542,Armenia,Kazakhstan,270.0,226.0,68023.0,68023.0,0.0
2543,White & Apricot,White/Apricot,56.0,148.0,82545.0,82545.0,1.0
2544,Tete,Damascus,1.0,1.0,2772.0,2772.0,0.0
2545,Cat,Dog,22915.0,43076.0,66042.0,66042.0,0.0
2546,Weekender,Annual (Kansas City B-cycle),24614.0,51.0,649231.0,649231.0,0.0
2547,First-Line Supervisors/Managers of Personal Service Workers,Archeologists,13.0,1.0,374362.0,374362.0,0.0
2548,LO1,680,3.0,1038.0,63279.0,63279.0,0.0
2549,Arts Programs,Grade 1,23.0,874.0,41544.0,41544.0,0.0
2550,Icelandic króna,Icelandic króna,574.0,516.0,100048.0,100048.0,1.0
2551,Moldova,"Congo, Republic of",1600.0,684.0,151623.0,151623.0,0.0
2552,County Armagh,Abu Dhabi,6.0,19.0,50000.0,50000.0,0.0
2553,Greece,San Marino,414.0,414.0,81106.0,81106.0,0.0
2554,Manufacturing and Processing Programs,Elementary Graduate,15.0,7640.0,41544.0,41544.0,0.0
2555,PE,ZM,22233.0,784.0,671205.0,671205.0,0.0
2556,29,39,5.0,3.0,191325.0,191325.0,0.0
2557,BURMA,MADAGASCAR,1.0,1.0,1973.0,1973.0,0.0
2558,Malbec-Cabernet Sauvignon,Meritage,58.0,317.0,150930.0,150930.0,0.0
2559,Relocate,Disposal,16.0,307.0,78256.0,78256.0,0.0
2560,Tuvalu,Kuwait,1.0,1.0,269.0,269.0,0.0
2561,"2,16",6,1.0,661.0,227092.0,227092.0,0.0
2562,VE,WS,174.0,103.0,151623.0,151623.0,0.0
2563,Beagle X,Beagle X,165.0,182.0,82545.0,82545.0,1.0
2564,BHS,MLT;GBR,1.0,1.0,2031.0,2031.0,0.0
2565,Photography,Tech,5.0,100.0,602.0,602.0,0.0
2566,peseta,Cuban Peso,121.0,228.0,48269.0,48269.0,0.0
2567,Includes Taxes less subsidies on production and imports.,At producers' prices.,27.0,29.0,68023.0,68023.0,0.0
2568,brown,brown,4482.0,2415.0,29421.0,29421.0,1.0
2569,300,203,2.0,1.0,80256.0,80256.0,0.0
2570,Advertising and PR ServicesManagement Consulting ServicesBusiness Services - Other,Advertising and PR Services Management Consulting Services Business Services - Other,18.0,17.0,22000.0,22000.0,1.0
2571,NÌ_rburg,Lisbon,1.0,1.0,73.0,73.0,0.0
2572,COD,LBN,1428.0,1699.0,463231.0,463231.0,0.0
2573,Malawi kwacha,Zambian Kwacha,485.0,180.0,61626.0,61626.0,0.0
2574,Tokay Pinot Gris,Syrah-Carignan,4.0,1.0,150930.0,150930.0,0.0
2575,NTFCA Award,BAFTA Games Award,1.0,1.0,331.0,331.0,0.0
2576,"San Antonio, TX","San Antonio, TX 78205",2.0,3.0,22000.0,22000.0,1.0
2577,OP,821,42.0,792.0,70964.0,70964.0,0.0
2578,Aerospace,Agribusiness,4166.0,939.0,374362.0,374362.0,0.0
2579,Plan covers teachers,Plan covers police and/or fire,656.0,448.0,2720.0,2720.0,0.0
2580,821,40,752.0,3.0,73590.0,73590.0,0.0
2581,HATO REY,HATO RETY,2.0,1.0,1351.0,1351.0,1.0
2582,ZIMBABWE,MAURITANIA,59.0,1.0,374362.0,374362.0,0.0
2583,South America,Africa,1096.0,5944.0,18975.0,18975.0,0.0
2584,SP.REG.BRTH.ZS,sp.REG.BRTH.ZS,420.0,1.0,463231.0,463231.0,1.0
2585,WYELANGTA,Invermay,13.0,365.0,158026.0,158026.0,0.0
2586,"Priority survey (PS), 2008","Priority survey (PS), 2014",1.0,1.0,263.0,263.0,0.0
2587,Boston Terrier X,Boston Terrier X,2.0,2.0,82545.0,82545.0,1.0
2588,Suriname,Djibouti,10.0,2.0,2772.0,2772.0,0.0
2589,constr type 4,constr type 2,381.0,4068.0,198900.0,198900.0,0.0
2590,BongoHive,SavannahFund,1698.0,12.0,24933.0,24933.0,0.0
2591,lek,Fiji dollar,448.0,145.0,61626.0,61626.0,0.0
2592,Lebanese Pound,1999 LUF Euro / Euro,20.0,431.0,100048.0,100048.0,0.0
2593,El Salvador,Timor-Leste,14.0,13.0,2772.0,2772.0,0.0
2594,BURUNDI,SAMOA,3.0,2.0,374362.0,374362.0,0.0
2595,Creswick,SHE OAKS,4.0,40.0,158026.0,158026.0,0.0
2596,Multi Coloured,Multi Coloured,18.0,6.0,82545.0,82545.0,1.0
2597,Dobermann X,Doberman X,35.0,20.0,82545.0,82545.0,1.0
2598,pound sterling,pound sterling,919.0,1016.0,100048.0,100048.0,1.0
2599,Terrier,Terrier,103.0,88.0,82545.0,82545.0,1.0
2600,Metropolitan Theatre,Metropolitan Hall,3.0,1.0,21607.0,21607.0,1.0
2601,MP,VI,7.0,2.0,374362.0,374362.0,0.0
2602,881,142,673.0,1.0,63279.0,63279.0,0.0
2603,Australian Shepherd,Australian Shepherd,138.0,78.0,82545.0,82545.0,1.0
2604,Korean Association of Film Critics Award,IFC Award,1.0,1.0,331.0,331.0,0.0
2605,White/Blue,Blue/White,26.0,86.0,82545.0,82545.0,1.0
2606,09/04/2010,29/03/2013,45.0,45.0,8190.0,8190.0,0.0
2607,I-FAMILY,I-FORMULA,1403.0,595.0,667075.0,667075.0,0.0
2608,Swiss franc,lek,754.0,448.0,68023.0,68023.0,0.0
2609,Sandy/Red,Ginger & Tan,4.0,3.0,82545.0,82545.0,0.0
2610,Cayman Islands dollar,Algerian dinar,90.0,40.0,48269.0,48269.0,0.0
2611,"City Of Industry, CA","City Of Industry, CA 91744",1.0,2.0,22000.0,22000.0,1.0
2612,Keeshond,Keeshond,43.0,24.0,82545.0,82545.0,1.0
2613,Administrative Miscellaneous / Second Compliance Inspection,Calorie Posting / Second Compliance Inspection,28.0,6.0,399918.0,399918.0,0.0
2614,Algeria,Luxembourg,100.0,1359.0,515738.0,515738.0,0.0
2615,Burwood,Malvern,237.0,222.0,34857.0,34857.0,0.0
2616,Grizzle,Grizzle,8.0,6.0,82545.0,82545.0,1.0
2617,Bangladesh,Costa Rica,174.0,19.0,25090.0,25090.0,0.0
2618,German Spitz,German Spitz,3.0,9.0,82545.0,82545.0,1.0
2619,TTO,LBN,22.0,48.0,6285.0,6285.0,0.0
2620,First Year College,Architecture and Building Programs,907.0,33.0,41544.0,41544.0,0.0
2621,Sydenham,Eynesbury,28.0,1.0,34857.0,34857.0,0.0
2622,"Nutrition, Physical Activity, and Weight Status",Chronic Obstructive Pulmonary Disease,29512.0,52536.0,403984.0,403984.0,0.0
2623,Old English Sheepdog,Old English Sheep Dog,18.0,10.0,82545.0,82545.0,1.0
2624,30,25,20.0,81.0,227092.0,227092.0,0.0
2625,Immigration Coordinator,LAW OFFICES OF BRIAN W. OH,1.0,1.0,374362.0,374362.0,0.0
2626,Valencia,Abu Dhabi,1.0,1.0,73.0,73.0,0.0
2627,Pomeranian,Pomeranian,183.0,340.0,82545.0,82545.0,1.0
2628,Stadsteater,Stadthalle,2.0,8.0,21607.0,21607.0,1.0
2629,1999 LUF Euro / Euro,escudo,245.0,728.0,320551.0,320551.0,0.0
2630,orange tiger,tan,1.0,5.0,29421.0,29421.0,0.0
2631,69,"33,92",2.0,2.0,225363.0,225363.0,0.0
2632,ROTTWEILER CROSS,Rottweiler Cross,1.0,13.0,82545.0,82545.0,1.0
2633,1999 DEM euro / euro,1999 DEM euro / euro,335.0,774.0,100048.0,100048.0,1.0
2634,central_bank_monetary_authorities_foreign_assets,budgetary_central_government_expense,9835.0,3512.0,884244.0,884244.0,0.0
2635,Northern Victoria,Western Metropolitan,203.0,6799.0,34857.0,34857.0,0.0
2636,Grey/Brown,Brown/Grey,9.0,8.0,82545.0,82545.0,1.0
2637,genetic,Uncertain - ID from video,1182.0,1.0,513373.0,513373.0,0.0
2638,English Pointer,English Pointer,6.0,4.0,82545.0,82545.0,1.0
2639,Bull Terrier X,Bull Terrier X,117.0,96.0,82545.0,82545.0,1.0
2640,Career & Business,Support,93.0,9.0,602.0,602.0,0.0
2641,Fox Terrier X,Fox Terrier X,76.0,151.0,82545.0,82545.0,1.0
2642,Drugs,Offenses Against Family,4200.0,80.0,73590.0,73590.0,0.0
2643,4607,4136,1.0,2.0,374362.0,374362.0,0.0
2644,New Zealand Huntaway,New Zealand Huntaway,2.0,1.0,82545.0,82545.0,1.0
2645,Durham Lead,DURHAM LEAD,217.0,4.0,158026.0,158026.0,1.0
2646,KEN,JEY;GBR,1.0,1.0,2031.0,2031.0,0.0
2647,connected_to,registered_address,10552.0,128311.0,364456.0,364456.0,0.0
2648,other_depository_corporations_deposit_money_banks_reserves,other_financial_corporations_other_banking_nonbank_financial_institutions_domestic_credit,15447.0,7428.0,884244.0,884244.0,0.0
2649,Papillon Cross,PAPILLON  CROSS,2.0,4.0,82545.0,82545.0,1.0
2650,North West London,Egypt,21.0,1.0,50000.0,50000.0,0.0
2651,NWS,DQ,19369.0,4831.0,387427.0,387427.0,0.0
2652,1999 NLG euro / euro,1999 NLG Euro / Euro,1580.0,2063.0,227092.0,227092.0,1.0
2653,AL,NC,15.0,15.0,626.0,626.0,0.0
2654,TLS,IDB,1.0,1.0,269.0,269.0,0.0
2655,slv,SLV,14.0,2719.0,463231.0,463231.0,1.0
2656,EE,CM,40.0,601.0,151623.0,151623.0,0.0
2657,TR,SS,1703.0,160.0,671205.0,671205.0,0.0
2658,Orange,Orange,22.0,27.0,82545.0,82545.0,1.0
2659,SP.DYN.TO65.MA.ZS,IC.FRM.CRIM.ZS,56.0,6.0,373.0,373.0,0.0
2660,"Round Rock, TX 78682","Round Rock, TX",1.0,1.0,22000.0,22000.0,1.0
2661,CO,NM,15.0,15.0,626.0,626.0,0.0
2662,"Includes Repairs of motor vehicles, motorcycles, and personal and households goods.","Includes Professional, scientific and technical activities (M).",2.0,1.0,68023.0,68023.0,0.0
2663,Plan covers police and/or fire,Plan covers teachers,448.0,656.0,2720.0,2720.0,0.0
2664,L,GL,9.0,36.0,34857.0,34857.0,0.0
2665,Tinta Roriz,Picapoll,15.0,3.0,150930.0,150930.0,0.0
2666,71890,484,1.0,2.0,374362.0,374362.0,0.0
2667,NH,RI,8330.0,8113.0,240579.0,240579.0,0.0
2668,PENNYROYAL,PENNYROYAL,5.0,21.0,158026.0,158026.0,1.0
2669,Welsh Corgi (Pembroke),Welsh Corgi (Pembroke),8.0,15.0,82545.0,82545.0,1.0
2670,Seychelles,Somalia,1.0,1.0,269.0,269.0,0.0
2671,Salt & Pepper,Salt & Pepper,143.0,86.0,82545.0,82545.0,1.0
2672,Prostitution,Motor Vehicle Theft,463.0,4583.0,73590.0,73590.0,0.0
2673,Manufacturing - OtherEngineering Services,Manufacturing - Other;Engineering Services,1.0,2.0,22000.0,22000.0,1.0
2674,Blue & Silver,BLUE AND SILVER,3.0,2.0,82545.0,82545.0,1.0
2675,1888,2243,1.0,1.0,374362.0,374362.0,0.0
2676,Finnish Lapphund,Finnish Lapphund,5.0,6.0,82545.0,82545.0,1.0
2677,ITA,LTU,1.0,1.0,269.0,269.0,0.0
2678,Welsh Springer Spaniel,Welsh Springer Spaniel,12.0,9.0,82545.0,82545.0,1.0
2679,Point,Gardiner,18.0,6.0,34857.0,34857.0,0.0
2680,Battle-Non-state actor overtakes territory,Riots/Protests,2135.0,47224.0,165808.0,165808.0,0.0
2681,Cabernet d'Anjou,Campi Flegrei,3.0,18.0,129971.0,129971.0,0.0
2682,HT,BR,3618.0,284.0,671205.0,671205.0,0.0
2683,Vancouver Film Critics Circle,International Online Film Critics' Poll,1.0,1.0,331.0,331.0,0.0
2684,"Output, at basic prices (otherwise, please specify)",Other taxes on production,4347.0,6495.0,227092.0,227092.0,0.0
2685,"5,12","6,8",2.0,1.0,191325.0,191325.0,0.0
2686,DURHAM LEAD,Durham Lead,4.0,217.0,158026.0,158026.0,1.0
2687,Biotechnology/Pharmaceuticals;Medical Devices and Supplies,Biotechnology/PharmaceuticalsMedical Devices and Supplies,1.0,3.0,22000.0,22000.0,1.0
2688,Collie (Smooth),Collie (Smooth),8.0,19.0,82545.0,82545.0,1.0
2689,Grenada,Tajikistan,380.0,234.0,81106.0,81106.0,0.0
2690,BULGARIA,SOUTH SUDAN,162.0,2.0,374362.0,374362.0,0.0
2691,OrangeFab,bizspark,208.0,1273.0,24933.0,24933.0,0.0
2692,Jamaica,Trinidad and Tobago,14.0,5.0,2772.0,2772.0,0.0
2693,LBY,LVA,46.0,47.0,6285.0,6285.0,0.0
2694,Restaurant/Food ServicesFood and Beverage ProductionOther/Not Classified,Restaurant/Food Services;Food and Beverage Production;Other/Not Classified,3.0,2.0,22000.0,22000.0,1.0
2695,Sudanese pounds,Ouguiya,359.0,55.0,227092.0,227092.0,0.0
2696,US Ambassador Residence,US Ambasador Residence,4.0,1.0,21607.0,21607.0,1.0
2697,Brown/Grey,Grey/Brown,8.0,9.0,82545.0,82545.0,1.0
2698,imports_of_services,equals_gross_domestic_product,7982.0,15434.0,191325.0,191325.0,0.0
2699,Robbery,Liquor Laws,970.0,3008.0,63279.0,63279.0,0.0
2700,1999 IEP euro / euro,1999 IEP euro / euro,34.0,746.0,227092.0,227092.0,1.0
2701,Champagne,Slovenska Istra,1370.0,1.0,150930.0,150930.0,0.0
2702,Fiji,Rwanda,135.0,829.0,68023.0,68023.0,0.0
2703,SC,HI,3.0,15.0,626.0,626.0,0.0
2704,Japantown,McLaren Park,700.0,46.0,198900.0,198900.0,0.0
2705,Annual Membership (Indy - Pacers Bikeshare ),Founding Member,10.0,3550.0,649231.0,649231.0,0.0
2706,Auburn,Auburn,2.0,1.0,82545.0,82545.0,1.0
2707,Sri Lanka rupee,Sri Lanka rupee,662.0,126.0,100048.0,100048.0,1.0
2708,Aberdeen,Aberdeenshire,3.0,187.0,50000.0,50000.0,1.0
2709,Lakeside,Monroe,1.0,1.0,558.0,558.0,0.0
2710,russian-language-classes,dancing-nightlife,7.0,5.0,31212.0,31212.0,0.0
2711,USA,BMU;IMN,24.0,1.0,2031.0,2031.0,0.0
2712,Zimbabwe,Luxembourg,414.0,414.0,81106.0,81106.0,0.0
2713,West New York,New York Mills,1.0,2.0,13.0,13.0,0.0
2714,Vanuatu,Uzbekistan,1.0,6.0,2772.0,2772.0,0.0
2715,"5,16","1,14",1.0,1.0,227092.0,227092.0,0.0
2716,Bernal Heights,Western Addition,6067.0,3867.0,198900.0,198900.0,0.0
2717,Glendale,Chattanooga,1.0,1.0,558.0,558.0,0.0
2718,Avon,Conestoga,1.0,1.0,558.0,558.0,0.0
2719,SANTA ISABEL,SABANA SECA,2.0,1.0,1351.0,1351.0,0.0
2720,mlabeastafrica,WIKISTARTUP,234.0,112.0,24933.0,24933.0,0.0
2721,50,911,3.0,1207.0,80256.0,80256.0,0.0
2722,1,"1,32",3221.0,12.0,227092.0,227092.0,0.0
2723,Blue/Fawn,Red/Silver,22.0,2.0,82545.0,82545.0,0.0
2724,MOUNT DUNEED,MOUNT DUNEED,141.0,86.0,158026.0,158026.0,1.0
2725,Schnauzer (Giant) X,Miniature Bull Terrier,1.0,4.0,82545.0,82545.0,0.0
2726,General government final consumption expenditure,Final consumption expenditure,9188.0,9234.0,81106.0,81106.0,0.0
2727,"General Manager, Training, Manager, Management, Operations, Retail","Little Rock, AR",1.0,1.0,22000.0,22000.0,0.0
2728,"29,30","2,5",48.0,1.0,225363.0,225363.0,0.0
2729,I-TRIVIAL,I-MULTIPLE,1188.0,708.0,667075.0,667075.0,0.0
2730,Arson,Trespass,215.0,3016.0,63279.0,63279.0,0.0
2731,Worked for private household,Worked without pay in own family-operated farm or business,811.0,285.0,41544.0,41544.0,0.0
2732,Gambian dalasi,Lebanese pound,1.0,1.0,263.0,263.0,0.0
2733,Belgium,Timor-Leste,414.0,234.0,81106.0,81106.0,0.0
2734,Insurance; Accounting and Auditing Services; Financial Services,InsuranceAccounting and Auditing ServicesFinancial Services,1.0,2.0,22000.0,22000.0,1.0
2735,Dice Games,"Singles, Friends, Social Network, Enjoying Life",1.0,3.0,31212.0,31212.0,0.0
2736,7,35,215.0,10.0,191325.0,191325.0,0.0
2737,Monaco,Botswana,414.0,414.0,81106.0,81106.0,0.0
2738,120,711,7.0,1271.0,70964.0,70964.0,0.0
2739,Altona Meadows,Altona North,34.0,167.0,34857.0,34857.0,0.0
2740,Sable/Cream,Sable/Cream,1.0,2.0,82545.0,82545.0,1.0
2741,Leading,Gellibrand,10.0,1.0,34857.0,34857.0,0.0
2742,St. Bernard,St Bernard,12.0,9.0,82545.0,82545.0,1.0
2743,Chiang Kai Shek Cultural Center,Midland Center for the Arts,8.0,18.0,806179.0,806179.0,0.0
2744,NY.GNP.MKTP.KD,NE.TRD.GNFS.ZS,4.0,1.0,463231.0,463231.0,0.0
2745,End,Layer 1 Up,21.0,195.0,565.0,565.0,0.0
2746,Annual (Broward B-cycle),Republic Rider (Annual),142.0,73.0,649231.0,649231.0,0.0
2747,Mexican new peso,Mexican new peso,1185.0,538.0,100048.0,100048.0,1.0
2748,Annual (Omaha B-cycle),Annual Plus,3.0,132.0,649231.0,649231.0,0.0
2749,Telecommunications Services; Computer/IT Services,Telecommunications Services Computer/IT Services,1.0,1.0,22000.0,22000.0,1.0
2750,CA,NY,4574.0,8565.0,16330.0,16330.0,0.0
2751,OR,MA,29.0,23.0,558.0,558.0,0.0
2752,Biscuit/White,Biscuit & White,1.0,2.0,82545.0,82545.0,1.0
2753,Saluki,Saluki,4.0,11.0,82545.0,82545.0,1.0
2754,Ethiopia/Ogaden,Guinea-Bissau,3.0,6.0,1518.0,1518.0,0.0
2755,Golden,Golden,688.0,58.0,82545.0,82545.0,1.0
2756,SUTHERLANDS CREEK,NINTINGBOOL,34.0,51.0,158026.0,158026.0,0.0
2757,American Staffordshire Terrier,American Staffordshire Terrier,339.0,571.0,82545.0,82545.0,1.0
2758,Kent,Hockenheim,1.0,1.0,73.0,73.0,0.0
2759,Black/Silver,Black & Silver,57.0,30.0,82545.0,82545.0,1.0
2760,Fairfield,Heatherton,99.0,5.0,34857.0,34857.0,0.0
2761,Beagle X,Beagle X,182.0,165.0,82545.0,82545.0,1.0
2762,"1,24","2,8,22",2.0,36.0,223379.0,223379.0,0.0
2763,PAN,CPV,24.0,23.0,6285.0,6285.0,0.0
2764,610,670,1288.0,1295.0,73590.0,73590.0,0.0
2765,NAMIBIA,UKRAINE,3056.0,2767.0,884244.0,884244.0,0.0
2766,St Albans,Chelsea,146.0,38.0,34857.0,34857.0,0.0
2767,Roger,Philip,3.0,172.0,34857.0,34857.0,0.0
2768,SH.STA.BFED.ZS,sh.STA.BFED.ZS,432.0,1.0,463231.0,463231.0,1.0
2769,GHA,gha,2059.0,5.0,463231.0,463231.0,1.0
2770,CN,GT,134.0,7310.0,671205.0,671205.0,0.0
2771,08/02/2013,24/06/2011,45.0,45.0,8190.0,8190.0,0.0
2772,CO,JM,2300.0,217.0,151623.0,151623.0,0.0
2773,Australian Kelpie X,Australian Kelpie X,1211.0,389.0,82545.0,82545.0,1.0
2774,Disorderly Conduct,Runaway,3895.0,1660.0,63279.0,63279.0,0.0
2775,"3,24",4,3.0,879.0,227092.0,227092.0,0.0
2776,Fair Play,Illinois,39.0,6.0,129971.0,129971.0,0.0
2777,nursing home lte 6,"warehouse, furniture",4.0,65.0,198900.0,198900.0,0.0
2778,Chihuahua,Chihuahua,783.0,443.0,82545.0,82545.0,1.0
2779,Russian Federation,Dominica,2029.0,48.0,151623.0,151623.0,0.0
2780,Emergency,TV,2148.0,105306.0,943111.0,943111.0,0.0
2781,Gordon Setter,Gordon Setter,5.0,14.0,82545.0,82545.0,1.0
2782,Burglary,Weapons,4535.0,347.0,63279.0,63279.0,0.0
2783,"Attorney at Law, US Immigration & Nationality Law","The Ram Law Firm, P.A.",1.0,1.0,374362.0,374362.0,0.0
2784,Third Year High School,Personal Services Programs,1545.0,89.0,41544.0,41544.0,0.0
2785,"6,59",47,4.0,38.0,223379.0,223379.0,0.0
2786,Adjustment for the change in net equity of households on pension funds,Plus: Taxes less Subsidies on products,4097.0,5576.0,227092.0,227092.0,0.0
2787,Black/Brown,Black/Brown,257.0,209.0,82545.0,82545.0,1.0
2788,Acquisitions less disposals of non-produced non-financial assets,Equals: CHANGES IN NET WORTH DUE TO SAVING AND CAPITAL TRANSFERS,1921.0,2981.0,227092.0,227092.0,0.0
2789,PYF,JAM,22.0,23.0,6285.0,6285.0,0.0
2790,Cream,Cream,501.0,572.0,82545.0,82545.0,1.0
2791,162,871,86.0,546.0,70964.0,70964.0,0.0
2792,IC.FRM.OUTG.ZS,DT.DOD.PVLX.CD,6.0,1.0,373.0,373.0,0.0
2793,Spain,Belgium,4737.0,6031.0,515738.0,515738.0,0.0
2794,Puebla UberX,Costa Rica Rural,53.0,4.0,90287.0,90287.0,0.0
2795,New Zealand dollar,New Zealand dollar,1162.0,1562.0,227092.0,227092.0,1.0
2796,Myungsung Presbyterian Church,Capitol Theatre,235.0,11.0,806179.0,806179.0,0.0
2797,Tanzania,Andorra,15.0,9.0,59228.0,59228.0,0.0
2798,NPL,NLD,1925.0,2876.0,463231.0,463231.0,0.0
2799,Japanese Chin,Japanese Chin,2.0,8.0,82545.0,82545.0,1.0
2800,Annual (Boulder B-cycle),RESTRICTED,129.0,10.0,649231.0,649231.0,0.0
