w1,w2,count1,count2,total1,total2,isDuplicate,jaccard_1,jaccard_2,jaccard_3,cosine_1,cosine_2,cosine_3,w_levenshtein
calgary,china,1.0,6.0,1973.0,1973.0,0.0,0.7777777777777778,1.0,1.0,0.5527864045000421,1.0,1.0,5.0
basic programs,"agriculture, forestry, and fishery programs",33.0,230.0,41544.0,41544.0,0.0,0.5238095238095238,0.7804878048780488,0.8478260869565217,0.23807195146455062,0.6153846153846153,0.6844156278663986,32.0
american indian or alaska native,asian,34.0,105.0,466566.0,466566.0,0.0,0.7333333333333334,0.9,0.967741935483871,0.1858088257844931,0.6619382981085934,0.8979379273840342,28.0
asl-sign-languages,asl,1.0,9.0,31212.0,31212.0,1.0,0.6666666666666667,0.8823529411764706,0.9375,0.28730335490020165,0.6570028297149824,0.75,15.0
layer 1 up,layer 2 up,405.0,499.0,2314.0,2314.0,0.0,0.19999999999999996,0.36363636363636365,0.5454545454545454,0.08333333333333315,0.2222222222222222,0.3750000000000001,1.0
mng,mng,14.0,1980.0,463231.0,463231.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dominican republic,sweden,6956.0,7465.0,884244.0,884244.0,0.0,0.8125,1.0,1.0,0.6659234476094695,1.0,1.0,17.0
coliseum theater,coliseum theatre,6.0,6.0,806179.0,806179.0,1.0,0.0,0.23529411764705888,0.25,-2.220446049250313e-16,0.13333333333333341,0.1428571428571429,2.0
thenailab,cc_hub,1664.0,1733.0,24933.0,24933.0,0.0,0.8181818181818181,1.0,1.0,0.7867992836443896,1.0,1.0,8.0
burkina faso,turkey,5005.0,5344.0,884244.0,884244.0,0.0,0.7857142857142857,0.8571428571428572,0.9230769230769231,0.6726731646460113,0.7303200550147031,0.841886116991581,9.0
bouvier des flanders,bouvier des flandres,2.0,2.0,82545.0,82545.0,1.0,0.0,0.1578947368421053,0.2857142857142857,0.0,0.13547006513274873,0.16666666666666652,2.0
hp4,652,3.0,1062.0,73590.0,73590.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
b.5*g,d.5-d.7,11754.0,17770.0,215337.0,215337.0,0.0,0.75,0.875,1.0,0.5954800825220548,0.8232233047033631,1.0,5.0
australian silky terrier,australian silky terrier,93.0,98.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cream/tan,cream/tan,26.0,1.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angeles,palmer,2.0,2.0,1351.0,1351.0,0.0,0.6666666666666667,1.0,1.0,0.45566894604818264,1.0,1.0,6.0
barrabool,mirranatwa,67.0,6.0,158026.0,158026.0,0.0,0.8,0.8666666666666667,0.9285714285714286,0.42833804952497057,0.7642977396044842,0.8663693790437879,7.0
orange,orange,2296.0,1110.0,29421.0,29421.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yorkshire terrier x,yorkshire terrier x,7.0,4.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williams,william,203.0,27.0,34857.0,34857.0,1.0,0.16666666666666663,0.1428571428571429,0.16666666666666663,0.0425728922436619,0.07417990022744858,0.0871290708247231,1.0
canada,wrexham,1.0,2.0,50000.0,50000.0,0.0,0.9,1.0,1.0,0.6726731646460113,1.0,1.0,6.0
mexican,indonesian,6.0,1.0,842.0,842.0,0.0,0.6,0.9285714285714286,1.0,0.3763904355376765,0.8639172365120457,1.0,7.0
ca-dvbe ca-sb ca-sbe cdvbe wbe,ca-sbe cdvbe,1.0,37.0,346018.0,346018.0,0.0,0.09999999999999998,0.2857142857142857,0.4444444444444444,0.029274656605848937,0.058620163916266455,0.16679488165832224,18.0
menabe,guidimagha,1.0,1.0,2772.0,2772.0,0.0,0.8,1.0,1.0,0.7348349570550448,1.0,1.0,9.0
san francisco,south san francisco,24367.0,112.0,107093.0,107093.0,1.0,0.25,0.3529411764705882,0.3529411764705882,0.07786110804585311,0.16333997346592444,0.19560033346015626,6.0
lyon,zurich,2930.0,1667.0,125527.0,125527.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
13750,67582,1.0,1.0,374362.0,374362.0,0.0,0.75,0.8571428571428572,1.0,0.6000000000000001,0.75,1.0,4.0
costa rican colon,belarussian rouble (re-denom. 1:1000),833.0,174.0,61626.0,61626.0,0.0,0.6363636363636364,0.9361702127659575,0.9795918367346939,0.48050070445448234,0.8852921330647191,0.9563564219528016,31.0
hungary,mexico,36.0,2211.0,151623.0,151623.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
n,a,37415.0,65873.0,374362.0,374362.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
industrial production and manufacturing services,food beverage and tobacco products,2724.0,27875.0,346018.0,346018.0,0.0,0.21052631578947367,0.7796610169491526,0.8695652173913043,0.26678677997716094,0.5933444226509397,0.7654212841857909,37.0
shanghai symphony hall,waldorf-astoria hotel,166.0,1132.0,806179.0,806179.0,0.0,0.631578947368421,0.9142857142857143,1.0,0.4338614829277022,0.8769085090206673,1.0,19.0
mastiff,mastiff,47.0,49.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appleby,vic,8.0,1.0,34857.0,34857.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
leone,leone,105.0,144.0,100048.0,100048.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pangeon,pageon,25.0,4.0,150930.0,150930.0,1.0,0.0,0.4285714285714286,0.7142857142857143,0.047420655584319515,0.26970325665977857,0.5527864045000421,1.0
hockingstuart/buxton,luxe,1.0,1.0,34857.0,34857.0,0.0,0.8823529411764706,0.9523809523809523,1.0,0.7348349570550448,0.8675467642934956,1.0,18.0
yem,yem,5.0,1464.0,463231.0,463231.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kwt,lmc,1868.0,3726.0,463231.0,463231.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
vic,appleby,1.0,8.0,34857.0,34857.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
sierra leone,sao tome and principe,679.0,48.0,151623.0,151623.0,0.0,0.4285714285714286,1.0,1.0,0.28388512596056714,1.0,1.0,16.0
550,942,1304.0,1400.0,80256.0,80256.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
australian,mindacom,2.0,2.0,34857.0,34857.0,0.0,0.75,1.0,1.0,0.6047152924789526,1.0,1.0,9.0
"30,31",17,48.0,60.0,191325.0,191325.0,0.0,0.8,1.0,1.0,0.7327387580875757,1.0,1.0,5.0
miniature pinscher,miniature pinscher,34.0,31.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
louisiana,maine,1.0,1.0,52.0,52.0,0.0,0.6666666666666667,1.0,1.0,0.3798263270539577,1.0,1.0,7.0
buckland park,hillcrest,44.0,410.0,82545.0,82545.0,0.0,0.8125,1.0,1.0,0.7074910303491477,1.0,1.0,12.0
philippine peso,swiss franc,580.0,750.0,61626.0,61626.0,0.0,0.7142857142857143,1.0,1.0,0.672031975323685,1.0,1.0,14.0
english,pancakes/waffles,249.0,244.0,399918.0,399918.0,0.0,0.7142857142857143,1.0,1.0,0.5714285714285715,1.0,1.0,14.0
jack russell terrier,jack russell terrier,946.0,1108.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amazonimmigration@ebglaw.com,supervisor labor certification,3.0,1.0,374362.0,374362.0,0.0,0.5454545454545454,0.8913043478260869,0.94,0.38546340323934325,0.7863031211945677,0.892582768894085,26.0
sheltie,sheltie,13.0,2.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pug x,pug x,198.0,111.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2013,27/01/2012,45.0,45.0,8190.0,8190.0,0.0,0.33333333333333337,0.6666666666666667,0.8571428571428572,0.08013378899220014,0.5454545454545454,0.75,3.0
mr,mw,1.0,1320.0,671205.0,671205.0,0.0,0.6666666666666667,1.0,1.0,0.5000000000000001,1.0,1.0,1.0
transmontano,transmontanas,3.0,2.0,150930.0,150930.0,1.0,0.0,0.25,0.25,0.05237744552637069,0.11050082000667849,0.14188366967896693,2.0
tanzania,oth cent america ns,4449.0,106.0,884244.0,884244.0,0.0,0.6923076923076923,1.0,1.0,0.4506497344264643,1.0,1.0,14.0
plus: taxes less subsidies on products,individual consumption expenditure,5576.0,3470.0,227092.0,227092.0,0.0,0.21052631578947367,0.8947368421052632,0.9846153846153847,0.34325275012335077,0.816996395651329,0.9721792557962672,32.0
"refers to agriculture, fishing, mining and quarrying.",data excludes kosovo and metohia effective january 1999.,1.0,1.0,68023.0,68023.0,0.0,0.33333333333333337,0.8271604938271605,0.9484536082474226,0.30520877909386046,0.7687706747935681,0.9115009593244014,47.0
france other,leyda valley,289.0,168.0,150930.0,150930.0,0.0,0.7857142857142857,1.0,1.0,0.6427827458441198,1.0,1.0,11.0
san francisco,chicago ridge,4555.0,5.0,16330.0,16330.0,0.0,0.5384615384615384,1.0,1.0,0.4493112082460653,1.0,1.0,12.0
vietnamese-language-culture,vietnamese-language-cultural,5.0,1.0,31212.0,31212.0,1.0,0.0,0.11111111111111116,0.11111111111111116,0.021054989627439014,0.052485751436144756,0.0586425513367167,2.0
red/white,red & white,329.0,136.0,82545.0,82545.0,1.0,0.30000000000000004,0.5,0.6666666666666667,0.221501055838477,0.3291796067500631,0.49604736932103044,3.0
canadian,swiss,2.0,4.0,208.0,208.0,0.0,0.8571428571428572,1.0,1.0,0.9246221638555591,1.0,1.0,7.0
acquisitions less disposals of non-produced non-financial assets,net domestic product,1921.0,3546.0,227092.0,227092.0,0.0,0.33333333333333337,0.8571428571428572,0.9452054794520548,0.3130535502409221,0.7786364644255233,0.885667609904994,50.0
new zealand huntaway,new zealand huntaway,1.0,2.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pomeranian,pomeranian,340.0,183.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stumpy tailed cattle,dandie dinmont terrier,1.0,2.0,82545.0,82545.0,0.0,0.5625,0.9714285714285714,1.0,0.42952087805825134,0.9580039474434192,1.0,19.0
finnish lapphund,finnish lapphund,6.0,5.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
la,en,4.0,2264.0,3122.0,3122.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
pink,fawn,2.0,1.0,29421.0,29421.0,0.0,0.8571428571428572,1.0,1.0,0.75,1.0,1.0,4.0
"excludes education, human health and social work activities",includes quarrying.,1.0,1.0,68023.0,68023.0,0.0,0.5416666666666667,0.9032258064516129,0.927536231884058,0.3124462827674298,0.8180436642814873,0.8393768584491911,48.0
australian dollar,bhutanese ngultrum,4.0,1.0,263.0,263.0,0.0,0.5,0.935483870967742,1.0,0.4597297973311022,0.8787321874818335,1.0,14.0
"1,16",8,7.0,229.0,227092.0,227092.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
menzies creek,essendon north,1.0,46.0,34857.0,34857.0,0.0,0.6428571428571428,0.9130434782608696,1.0,0.41165159458544787,0.8398718461949128,1.0,12.0
ky,wi,15.0,15.0,626.0,626.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
bangladesh,japan,174.0,49.0,25090.0,25090.0,0.0,0.8181818181818181,0.9166666666666666,1.0,0.454455274410019,0.8333333333333334,1.0,8.0
lesotho,ethiopia/ogaden,5.0,3.0,1518.0,1518.0,0.0,0.6923076923076923,0.9473684210526316,1.0,0.4439615625144673,0.8908910548820038,1.0,13.0
cyprus,uzbekistan,11.0,7.0,25090.0,25090.0,0.0,0.8571428571428572,1.0,1.0,0.7418011102528388,1.0,1.0,9.0
estonian kroon,estonian kroon,208.0,330.0,100048.0,100048.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poodle (toy) x,poodle (toy) x,44.0,9.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saudi arabian riyal,guinean franc,424.0,528.0,227092.0,227092.0,0.0,0.6,0.8846153846153846,0.962962962962963,0.3453463292920228,0.7480236846605152,0.9268727575872869,14.0
kerry blue terrier,kerry blue terrier,5.0,9.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petit meslier,malvasia fina,1.0,9.0,150930.0,150930.0,0.0,0.6153846153846154,1.0,1.0,0.6789710584379487,1.0,1.0,12.0
director of special projects,alien worker applicant,1.0,1.0,374362.0,374362.0,0.0,0.4117647058823529,0.926829268292683,1.0,0.25925625301235344,0.8942638934724638,1.0,22.0
nicaragua,italy,6164.0,7317.0,884244.0,884244.0,0.0,0.8,1.0,1.0,0.5381197846482995,1.0,1.0,7.0
whippet,whippet,142.0,154.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sussex spaniel,sussex spaniel,1.0,2.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,580,883.0,921.0,64618.0,64618.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
st. paul,st paul,1.0,1.0,558.0,558.0,1.0,0.125,0.375,0.625,0.06458565330651478,0.22848325018954052,0.4522774424948339,1.0
european film awards,cine competition,2.0,1.0,331.0,331.0,0.0,0.5882352941176471,0.96875,1.0,0.5312500000000001,0.9443585115925343,1.0,18.0
marquette,syrah-mourvèdre,2.0,20.0,129971.0,129971.0,0.0,0.6666666666666667,1.0,1.0,0.515817973864958,1.0,1.0,12.0
brown,brown,805.0,1273.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
italian,portuguese,99.0,4.0,842.0,842.0,0.0,0.9166666666666666,1.0,1.0,0.919417703597462,1.0,1.0,9.0
sudan,czech republic,51.0,2311.0,515738.0,515738.0,0.0,0.9333333333333333,1.0,1.0,0.9046537410754408,1.0,1.0,13.0
adjustment entry,"mixed income, gross",213.0,5522.0,227092.0,227092.0,0.0,0.6111111111111112,0.9666666666666667,1.0,0.5068710324265571,0.9459261929564124,1.0,16.0
canadian dollar,forint,307.0,755.0,68023.0,68023.0,0.0,0.6363636363636364,1.0,1.0,0.6446654727406492,1.0,1.0,13.0
albania,morocco,1.0,14.0,2772.0,2772.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
brittany,brittany,11.0,7.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grade 4,journalism and information programs,2282.0,31.0,41544.0,41544.0,0.0,0.7222222222222222,0.9473684210526316,0.972972972972973,0.5158547002294919,0.8599719915971991,0.9221501055838477,31.0
french,bakery,5351.0,11948.0,399918.0,399918.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,6.0
"1,22","5,14",1.0,3.0,227092.0,227092.0,0.0,0.6,1.0,1.0,0.5917517095361369,1.0,1.0,3.0
spiritual awareness,spiritual awareness and spiritual awareness events,1.0,1.0,31212.0,31212.0,1.0,0.1428571428571429,0.3571428571428571,0.43333333333333335,0.032761179671258356,0.08106341652731841,0.10026458915756264,31.0
workshop commercial,library,219.0,33.0,198900.0,198900.0,0.0,0.75,1.0,1.0,0.5809209619375252,1.0,1.0,18.0
indian rupee,indian rupee,462.0,408.0,100048.0,100048.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vt,ca,15.0,15.0,626.0,626.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
bull terrier x,bull terrier x,96.0,117.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slovenia,togo,13.0,1.0,25090.0,25090.0,0.0,0.9,1.0,1.0,0.7113248654051871,1.0,1.0,7.0
west london,county tyrone,21.0,9.0,50000.0,50000.0,0.0,0.6153846153846154,0.9473684210526316,1.0,0.3238765962171868,0.8456966500379081,1.0,10.0
madagascar,mozambique,46.0,46.0,9234.0,9234.0,0.0,0.8571428571428572,1.0,1.0,0.6307255270620018,1.0,1.0,8.0
tsirang,dhamar,1.0,1.0,2772.0,2772.0,0.0,0.8,1.0,1.0,0.5991081371313635,1.0,1.0,6.0
ca-mb ca-sb ca-sbe dbe mbe mosb sb sbasdb wbe wosb,ca-sb ca-sbe,22.0,5630.0,346018.0,346018.0,0.0,0.36363636363636365,0.6818181818181819,0.7878787878787878,0.18019641249996832,0.2718860817109222,0.4136980300220713,38.0
solomon island dollar,lilangeni,90.0,179.0,100048.0,100048.0,0.0,0.6666666666666667,0.9166666666666666,0.96,0.44295150094176694,0.7834936490538903,0.913289003047588,16.0
metals,mining,148.0,241.0,439.0,439.0,0.0,0.8888888888888888,1.0,1.0,0.8709005551264194,1.0,1.0,5.0
haiti,"venezuela, rep. bol.",4940.0,7933.0,884244.0,884244.0,0.0,0.9411764705882353,1.0,1.0,0.9386860660515034,1.0,1.0,19.0
971,550,1413.0,999.0,64618.0,64618.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
ouguiya,slovenian tolar,154.0,209.0,100048.0,100048.0,0.0,0.7857142857142857,1.0,1.0,0.652475976571542,1.0,1.0,12.0
niger,liechtenstein,414.0,414.0,81106.0,81106.0,0.0,0.7,1.0,1.0,0.37390096630005887,1.0,1.0,11.0
chalkidiki,halkidiki,3.0,20.0,150930.0,150930.0,1.0,0.1428571428571429,0.125,0.125,0.02817468419244984,0.04653741075440765,0.06458565330651478,1.0
keylor grand,roxy theatre,7.0,664.0,806179.0,806179.0,0.0,0.5714285714285714,1.0,1.0,0.37005921165128797,1.0,1.0,12.0
bra,bra,14.0,3073.0,463231.0,463231.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p.5,d.1,11559.0,13422.0,215337.0,215337.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
"paul parsons, p.c.",overas,1.0,1.0,374362.0,374362.0,0.0,0.7142857142857143,1.0,1.0,0.5669872981077806,1.0,1.0,16.0
yellow,tan,8.0,5.0,29421.0,29421.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
other_depository_corporations_deposit_money_banks_liabilities_included_in_the_definition_of_quasi_money,central_bank_monetary_authorities_foreign_assets,9445.0,9835.0,884244.0,884244.0,0.0,0.18181818181818177,0.7777777777777778,0.9083333333333333,0.12533022339082112,0.6076150769644568,0.8096532530932797,79.0
dma,ago,22.0,33.0,6285.0,6285.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
se.sec.nenr.fe,se.sec.tcaq.lo.zs,422.0,72.0,463231.0,463231.0,0.0,0.6923076923076923,0.7727272727272727,0.7727272727272727,0.25273528224292674,0.5131355044398523,0.627322003750035,9.0
less_imports_of_goods_and_services,acquisitions_less_disposals_of_valuables,14747.0,2512.0,191325.0,191325.0,0.0,0.30000000000000004,0.8545454545454545,0.9047619047619048,0.14705614046806847,0.5709576798598559,0.8043440519687683,31.0
play-off for third place,group a,2.0,60.0,4572.0,4572.0,0.0,0.7058823529411764,1.0,1.0,0.3869939661671119,1.0,1.0,21.0
albania,puerto rico,409.0,414.0,81106.0,81106.0,0.0,0.9230769230769231,1.0,1.0,0.9283885125960567,1.0,1.0,10.0
plumpton,glen iris,12.0,491.0,34857.0,34857.0,0.0,0.8461538461538461,1.0,1.0,0.8093074821508816,1.0,1.0,8.0
58,"9,43",20.0,1.0,225363.0,225363.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
annual membership (austin b-cycle),7-day,30306.0,3137.0,649231.0,649231.0,0.0,0.8571428571428572,1.0,1.0,0.736476861652635,1.0,1.0,32.0
france,austria,1.0,1.0,20.0,20.0,0.0,0.8,1.0,1.0,0.5917517095361369,1.0,1.0,7.0
8988,852,1.0,1.0,374362.0,374362.0,0.0,0.75,1.0,1.0,0.4522774424948339,1.0,1.0,3.0
belarussian rouble (re-denom. 1:10000),lev (re-denom. 1:1000),7.0,132.0,48269.0,48269.0,0.0,0.2857142857142857,0.5135135135135135,0.5526315789473684,0.14501803992903828,0.2686425491387725,0.3470713749009895,18.0
repre,preoth,17.0,40.0,1518.0,1518.0,0.0,0.5,0.6666666666666667,0.8333333333333334,0.3195861825602282,0.4522774424948339,0.7113248654051871,4.0
geospatial,construction,141.0,1409.0,374362.0,374362.0,0.0,0.6923076923076923,0.9444444444444444,1.0,0.6127016653792583,0.9075499672957952,1.0,9.0
ic.elc.durs,sh.sta.aric.zs,4.0,432.0,463231.0,463231.0,0.0,0.6153846153846154,0.9,0.95,0.36566495258345355,0.7598077692923693,0.9037749551350623,11.0
white/buff,tan/red,1.0,20.0,82545.0,82545.0,0.0,0.7692307692307692,1.0,1.0,0.6726731646460113,1.0,1.0,9.0
fitness and wellness,photo critique & judging,1.0,2.0,31212.0,31212.0,0.0,0.7142857142857143,0.9736842105263158,1.0,0.6083252740996798,0.958297117188585,1.0,22.0
nursing home lte 6,hospital,4.0,32.0,198900.0,198900.0,0.0,0.625,0.9545454545454546,1.0,0.5991081371313635,0.913289003047588,1.0,15.0
white/sandy,sandy & white,8.0,7.0,82545.0,82545.0,1.0,0.23076923076923073,0.4285714285714286,0.5714285714285714,0.221501055838477,0.26970325665977857,0.39697731084447274,13.0
smoke-free air act / initial inspection,inter-agency task force / initial inspection,4107.0,1140.0,399918.0,399918.0,0.0,0.1578947368421053,0.6666666666666667,0.6949152542372881,0.02667829660485832,0.4052113107113918,0.4930552229354691,17.0
lats,algerian dinar,171.0,40.0,48269.0,48269.0,0.0,0.8181818181818181,1.0,1.0,0.6077677297236319,1.0,1.0,12.0
6016,2190,1.0,1.0,374362.0,374362.0,0.0,0.6,1.0,1.0,0.5917517095361369,1.0,1.0,4.0
scary movies,short story writing,1.0,27.0,31212.0,31212.0,0.0,0.625,0.9230769230769231,0.9615384615384616,0.400855310484722,0.8651600275073515,0.9233035011152629,14.0
guyana,nicaragua,317.0,3231.0,151623.0,151623.0,0.0,0.5,0.9166666666666666,1.0,0.178416163742251,0.841886116991581,1.0,7.0
one,sutherland,24.0,1.0,34857.0,34857.0,0.0,0.8181818181818181,1.0,1.0,0.6348516283298893,1.0,1.0,9.0
black,black,3133.0,3450.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
las vegas film critics society awards,"directors guild of america, usa",1.0,12.0,331.0,331.0,0.0,0.26315789473684215,0.9137931034482758,1.0,0.11595439656893192,0.8073313411028868,1.0,30.0
belarussian rouble (re-denom. 1:1000),costa rican colon,174.0,833.0,61626.0,61626.0,0.0,0.6363636363636364,0.9361702127659575,0.9795918367346939,0.48050070445448234,0.8852921330647191,0.9563564219528016,31.0
rheinhalle,jones hall for the performing arts,5.0,24.0,806179.0,806179.0,0.0,0.5625,0.8571428571428572,0.9459459459459459,0.40052105958591,0.7260016878244044,0.8787321874818335,28.0
"first-line supervisors/managers of helpers, laborers, and material movers, hand","political science teachers, postsecondary",5.0,256.0,374362.0,374362.0,0.0,0.41666666666666663,0.8414634146341463,0.9611650485436893,0.19383928135967365,0.6666666666666667,0.8281040153225516,61.0
personal services,agreements with other governmental entities and public universities,16104.0,2051.0,346018.0,346018.0,0.0,0.4,0.8983050847457628,0.971830985915493,0.23003663135930774,0.7278344730240913,0.9426224689450753,54.0
headquarters or base established,riots/protests,771.0,47224.0,165808.0,165808.0,0.0,0.625,0.9210526315789473,0.975609756097561,0.40371520600005606,0.8733399007237752,0.947295372330527,25.0
comment created,follow,1611.0,1407.0,72312.0,72312.0,0.0,0.9230769230769231,1.0,1.0,0.8782838761099632,1.0,1.0,14.0
newfoundland x,newfoundland x,1.0,1.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swedish krona,cayman islands dollar,1119.0,320.0,68023.0,68023.0,0.0,0.5,0.9655172413793104,1.0,0.359742959418497,0.9410744349011211,1.0,17.0
pugalier,pugalier,62.0,18.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spielburg,sakhir,2.0,1.0,73.0,73.0,0.0,0.75,1.0,1.0,0.5917517095361369,1.0,1.0,7.0
puerto rico,turkey,46.0,46.0,9234.0,9234.0,0.0,0.6363636363636364,1.0,1.0,0.4729537233052701,1.0,1.0,9.0
hollywood film awards,yoga awards,1.0,1.0,331.0,331.0,0.0,0.4285714285714286,0.75,0.782608695652174,0.3182013828292868,0.5757359312880715,0.6176404435490638,12.0
city university of new york,salt lake tabernacle,1354.0,36.0,806179.0,806179.0,0.0,0.5555555555555556,0.975609756097561,1.0,0.5379867056533919,0.9594446447173094,1.0,23.0
rio san juan,omusati,1.0,1.0,2772.0,2772.0,0.0,0.5454545454545454,0.9333333333333333,1.0,0.4654775161751512,0.8867722965855405,1.0,10.0
estoril,castle donington,1.0,1.0,73.0,73.0,0.0,0.5384615384615384,0.8888888888888888,1.0,0.40700054667111907,0.8019704914046651,1.0,12.0
australian cattle dog,australian cattle dog,470.0,368.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
support,community & environment,9.0,20.0,602.0,602.0,0.0,0.7333333333333334,1.0,1.0,0.719943983194398,1.0,1.0,20.0
ringgit,ringgit,206.0,287.0,100048.0,100048.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old english sheep dog,old english sheepdog,10.0,18.0,82545.0,82545.0,1.0,0.0,0.15000000000000002,0.23809523809523814,0.010050506338833531,0.06951578960152915,0.13481908730259973,1.0
lemon,lemon,7.0,8.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
king charles spaniel,king charles spaniel,39.0,41.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,25,4.0,134.0,225363.0,225363.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
arts,art,63.0,329.0,31212.0,31212.0,1.0,0.25,0.33333333333333337,0.5,0.1339745962155613,0.18350341907227408,0.29289321881345254,1.0
irish wolfhound x,irish wolfhound x,18.0,18.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cayman islands dollar,swedish krona,320.0,1119.0,68023.0,68023.0,0.0,0.5,0.9655172413793104,1.0,0.359742959418497,0.9410744349011211,1.0,17.0
equals_gross_domestic_product,npishs_final_consumption_expenditure,15434.0,8206.0,191325.0,191325.0,0.0,0.30000000000000004,0.9473684210526316,1.0,0.28582418427856193,0.8837523612561807,1.0,26.0
bull terrier,bull terrier,122.0,139.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambodia,lesotho,1140.0,458.0,151623.0,151623.0,0.0,0.9166666666666666,1.0,1.0,0.7891814893221081,1.0,1.0,7.0
layer 1 down,end,93.0,21.0,565.0,565.0,0.0,0.7272727272727273,1.0,1.0,0.5370899501137243,1.0,1.0,10.0
samoyed x,samoyed x,12.0,15.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cocker spaniel,cocker spaniel,395.0,391.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cream,cream,572.0,501.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20b,04m,5.0,9016.0,399918.0,399918.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
tulbagh,mavrodaphne of patras,5.0,12.0,150930.0,150930.0,0.0,0.8333333333333334,1.0,1.0,0.6458311983394268,1.0,1.0,19.0
4,tu,3.0,2.0,73590.0,73590.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
