w1,w2,count1,count2,total1,total2,isDuplicate,jaccard_1,jaccard_2,jaccard_3,cosine_1,cosine_2,cosine_3,w_levenshtein
mauritania,germany,8.0,7941.0,515738.0,515738.0,0.0,0.6,0.8461538461538461,1.0,0.4654775161751512,0.7278344730240913,1.0,7.0
cully,mill park,1571.0,947.0,73590.0,73590.0,0.0,0.9090909090909091,0.9090909090909091,1.0,0.5441576941614482,0.8232233047033631,1.0,7.0
e_t,e_d319,38.0,52.0,11106.0,11106.0,0.0,0.7142857142857143,0.8333333333333334,1.0,0.5285954792089682,0.683772233983162,1.0,4.0
tajikistan,paraguay,208.0,368.0,73646.0,73646.0,0.0,0.9166666666666666,1.0,1.0,0.5991081371313633,1.0,1.0,8.0
ind,qat,1519.0,1519.0,401016.0,401016.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
"wholesale and retail trade, transportation and storage, accommodation and food service activities","electricity, gas, steam and air conditioning supply",2642.0,1312.0,61626.0,61626.0,0.0,0.2727272727272727,0.8089887640449438,0.9416666666666667,0.0965771878578976,0.521648181051404,0.8155722216091706,69.0
retail jobs,construction property jobs,1559.0,1859.0,50000.0,50000.0,0.0,0.4375,0.8666666666666667,0.9,0.2993509502546293,0.7565677522199262,0.7958758547680684,19.0
western addition,sunset/parkside,3867.0,10207.0,198900.0,198900.0,0.0,0.4666666666666667,1.0,1.0,0.3048183029068988,1.0,1.0,13.0
sle,ecu,14.0,4.0,2772.0,2772.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
south sudan,niger,5144.0,660.0,165808.0,165808.0,0.0,0.9230769230769231,1.0,1.0,0.8845299461620748,1.0,1.0,11.0
6r,mw,172.0,1054.0,151623.0,151623.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
russia,latvia,123.0,5.0,374362.0,374362.0,0.0,0.75,0.8888888888888888,1.0,0.625,0.8,1.0,4.0
mn,va,12.0,16.0,558.0,558.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
plza,wspr,197496.0,31.0,9971582.0,9971582.0,0.0,0.8571428571428572,1.0,1.0,0.75,1.0,1.0,4.0
"esq., attorney-at-law","esq., attorney at law",3.0,2.0,374362.0,374362.0,1.0,0.06666666666666665,0.31818181818181823,0.45833333333333337,0.10138170956458048,0.17313113421043524,0.29912335594953765,2.0
imn,yem,1172.0,6.0,59228.0,59228.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
e_pqexp,e_d119,51.0,52.0,11106.0,11106.0,0.0,0.75,0.9,1.0,0.6801989254665843,0.8174258141649446,1.0,5.0
gresham - southwest gresh,w portland park,1.0,201.0,82958.0,82958.0,0.0,0.6666666666666667,1.0,1.0,0.5728394400495385,1.0,1.0,21.0
housing,housing_water_electricity_gas_and_other_fuels,414.0,5830.0,100048.0,100048.0,0.0,0.6111111111111112,0.8536585365853658,0.8809523809523809,0.4977881435405245,0.6535898384862244,0.6666666666666667,38.0
cambodia,zimbabwe,46.0,46.0,9234.0,9234.0,0.0,0.6,0.9230769230769231,1.0,0.40000000000000013,0.8571428571428572,1.0,6.0
budapest,prague,2606.0,4859.0,125527.0,125527.0,0.0,0.6,1.0,1.0,0.42264973081037416,1.0,1.0,7.0
illinois,il,8992.0,7331.0,374362.0,374362.0,1.0,0.6,0.8571428571428572,1.0,0.11611652351681567,0.6220355269907728,1.0,6.0
i-identifier,b-formula,84.0,4135.0,662207.0,662207.0,0.0,0.7857142857142857,1.0,1.0,0.803883864861816,1.0,1.0,11.0
wsm,fra,14.0,505.0,59228.0,59228.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
brunei darussalam,barbados,1519.0,1519.0,401016.0,401016.0,0.0,0.6153846153846154,0.95,1.0,0.30312685235543324,0.9214325798681614,1.0,13.0
lithuania,lebanon,8.0,37.0,150930.0,150930.0,0.0,0.7,0.9230769230769231,1.0,0.5377498364789757,0.8556624327025936,1.0,6.0
long island,sierra foothills,680.0,1462.0,129971.0,129971.0,0.0,0.5714285714285714,1.0,1.0,0.3923563797498,1.0,1.0,15.0
sex offenses,motor vehicle theft,557.0,6050.0,82958.0,82958.0,0.0,0.7333333333333334,1.0,1.0,0.5163805898356292,1.0,1.0,16.0
fort myers,roanoke,2.0,1.0,24591.0,24591.0,0.0,0.75,1.0,1.0,0.5188747756753118,1.0,1.0,8.0
"wholesale and retail trade, transportation and storage, accommodation and food service activities","equals: value added, gross, at basic prices",2906.0,4401.0,68023.0,68023.0,0.0,0.375,0.8888888888888888,0.9741379310344828,0.16499279721336535,0.7286397898800128,0.9462348107636326,74.0
bull mastiff x,bullmastiff x,52.0,92.0,82545.0,82545.0,1.0,0.0,0.2142857142857143,0.3571428571428571,0.02381293981604715,0.11929515407202063,0.2166505481993597,1.0
serviceretage_avg,source_fundingandmethods,1.0,1.0,280.0,280.0,0.0,0.47058823529411764,0.9117647058823529,1.0,0.5043184029033903,0.8585786437626904,1.0,20.0
bulgaria,soviet union,19.0,13.0,4572.0,4572.0,0.0,0.8571428571428572,1.0,1.0,0.7763932022500211,1.0,1.0,11.0
sst,nga,1.0,1.0,269.0,269.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
viura,roter veltliner,107.0,13.0,129971.0,129971.0,0.0,0.7272727272727273,1.0,1.0,0.5983903355487505,1.0,1.0,13.0
carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,1074.0,949.0,8406.0,8406.0,0.0,0.12,0.42708333333333337,0.5873015873015873,0.042259949297508426,0.3443899318928141,0.44604664018807305,51.0
941,361,2762.0,4.0,82958.0,82958.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
821,120,1252.0,18.0,61779.0,61779.0,0.0,0.5,1.0,1.0,0.33333333333333326,1.0,1.0,2.0
north carolina,nc,4081.0,4223.0,374362.0,374362.0,1.0,0.8,1.0,1.0,0.5477329831333546,1.0,1.0,12.0
ri,sc,60.0,294.0,21112.0,21112.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
guinea-bissau,philippines,368.0,368.0,72485.0,72485.0,0.0,0.6666666666666667,0.9,0.9473684210526316,0.5449842448067099,0.8174258141649446,0.8994962184740788,11.0
cameroon,paraguay,12.0,16.0,4572.0,4572.0,0.0,0.8181818181818181,1.0,1.0,0.6619382981085934,1.0,1.0,7.0
d210,mpcwi,52.0,48.0,11106.0,11106.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
muni carbarn,day care center,37.0,27.0,198900.0,198900.0,0.0,0.6153846153846154,0.85,0.9047619047619048,0.387236646654628,0.6533123773592318,0.8245883961385941,11.0
tv,by,12.0,14.0,2483304.0,2483304.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
israel,india,630.0,8.0,150930.0,150930.0,0.0,0.75,1.0,1.0,0.5370899501137243,1.0,1.0,5.0
expectedreturnmethod,investmentreturn_15yr,1.0,1.0,280.0,280.0,0.0,0.6842105263157895,0.8125,0.8787878787878788,0.26213521262737827,0.6584349744680134,0.7837047718256499,13.0
fm,pr,2.0,1351.0,3324.0,3324.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sfia,nbrk,258898.0,197754.0,9971582.0,9971582.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
executive director,executive director,26.0,5.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapons,aggravated assault,446.0,2292.0,82958.0,82958.0,0.0,0.8,1.0,1.0,0.5441576941614482,1.0,1.0,16.0
connecticut,north dakota,8.0,4.0,910.0,910.0,0.0,0.7692307692307692,1.0,1.0,0.5885244001010882,1.0,1.0,10.0
turkey,uruguay,52.0,92.0,150930.0,150930.0,0.0,0.625,0.9,1.0,0.4338614829277021,0.8174258141649446,1.0,5.0
shetland sheep dog,shetland sheepdog,91.0,49.0,82545.0,82545.0,1.0,0.0,0.1875,0.2941176470588235,0.015201753552080866,0.07289493069889341,0.1425070742874558,1.0
tn,ca,48.0,240.0,2720.0,2720.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
ury,gib,1519.0,1519.0,401016.0,401016.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
startup90,sw7co,3.0,67.0,24933.0,24933.0,0.0,0.9166666666666666,1.0,1.0,0.8651600275073515,1.0,1.0,8.0
a1050000002xxpw,a1050000000dasp,3.0,31.0,4861.0,4861.0,0.0,0.5,0.6428571428571428,0.6428571428571428,0.07051497090195658,0.12095092700846743,0.16442725141265035,5.0
port phillip city council,melbourne city council,1280.0,1952.0,34857.0,34857.0,0.0,0.33333333333333337,0.6551724137931034,0.65625,0.21530202259027342,0.3675444679663241,0.48712235546782745,12.0
wy,wyoming,51.0,65.0,374362.0,374362.0,1.0,0.7142857142857143,0.8333333333333334,1.0,0.4654775161751513,0.5917517095361369,1.0,5.0
lka,afg,5.0,1.0,59228.0,59228.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
or,oregon,1630.0,2723.0,374362.0,374362.0,1.0,0.6,0.8,1.0,0.2500000000000001,0.5527864045000421,1.0,4.0
arkansas,pennsylvania,32.0,64.0,2720.0,2720.0,0.0,0.7272727272727273,0.875,1.0,0.38508130618755787,0.772078847080724,1.0,10.0
ireland,nigeria,4514.0,1625.0,320551.0,320551.0,0.0,0.375,1.0,1.0,0.2440710539815456,1.0,1.0,6.0
tls,nga,86.0,131.0,21477.0,21477.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
benin,lao people's democratic republic,368.0,368.0,73645.0,73645.0,0.0,0.8235294117647058,1.0,1.0,0.7041960108450193,1.0,1.0,30.0
dk,se,196.0,240.0,108129.0,108129.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
black or african american,native hawaiian or other pacific islander,21.0,9.0,466566.0,466566.0,0.0,0.5,0.8043478260869565,0.9464285714285714,0.143508895028845,0.6039409828093303,0.9107948449824921,30.0
uae,usa,1.0,11.0,73.0,73.0,0.0,0.5,1.0,1.0,0.33333333333333326,1.0,1.0,2.0
interference,emergency information on tv,30350.0,52.0,943111.0,943111.0,0.0,0.5,0.8666666666666667,0.9696969696969697,0.2967891535922569,0.7468151582290834,0.9391419380549816,23.0
ry,st,1156.0,31.0,151623.0,151623.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
ind,zaf,296.0,61.0,15736.0,15736.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
ghana,ecuador,368.0,368.0,72485.0,72485.0,0.0,0.9,1.0,1.0,0.7142857142857143,1.0,1.0,6.0
security safety jobs,strategy consultancy jobs,660.0,785.0,50000.0,50000.0,0.0,0.2941176470588235,0.8571428571428572,0.8888888888888888,0.1425070742874559,0.6728556719561877,0.8134990383519373,15.0
household_consumption_expenditure_including_non_profit_institutions_serving_households,gross_fixed_capital_formation_including_acquisitions_less_disposals_of_valuables,9188.0,9188.0,81106.0,81106.0,0.0,0.18181818181818177,0.78125,0.8828125,0.15927593121884287,0.576908863732974,0.7374139219447975,61.0
alenteo,alentejo,2.0,148.0,150930.0,150930.0,1.0,0.1428571428571429,0.375,0.4285714285714286,0.05131670194948623,0.22848325018954052,0.26970325665977857,1.0
n,a,17977.0,39724.0,374362.0,374362.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
news & documentary emmy awards,"north texas film critics association, us",1.0,1.0,331.0,331.0,0.0,0.47619047619047616,0.95,1.0,0.3484296300997055,0.8962001407784637,1.0,33.0
manufacturing,education,6208.0,31013.0,671205.0,671205.0,0.0,0.5384615384615384,1.0,1.0,0.3117527983883148,1.0,1.0,9.0
stolen property,robbery,63.0,1280.0,82958.0,82958.0,0.0,0.6363636363636364,0.8888888888888888,1.0,0.4572795797600254,0.7817821097640076,1.0,11.0
idaho,id,111.0,252.0,374362.0,374362.0,1.0,0.6,0.75,1.0,0.3675444679663241,0.5,1.0,3.0
georgia,new jersey,512.0,526.0,21112.0,21112.0,0.0,0.8333333333333334,1.0,1.0,0.6666666666666667,1.0,1.0,8.0
el salvador,colombia,14.0,16.0,2772.0,2772.0,0.0,0.7692307692307692,1.0,1.0,0.5101020514433645,1.0,1.0,10.0
gresham - wilkes east,hollywood,85.0,525.0,63279.0,63279.0,0.0,0.8235294117647058,1.0,1.0,0.848489196184286,1.0,1.0,19.0
630,652,520.0,840.0,61497.0,61497.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
olympiastadion,westfalenstadion,14.0,4.0,4572.0,4572.0,0.0,0.4285714285714286,0.7142857142857143,0.7619047619047619,0.29835358455437655,0.5291290442025812,0.6142416250947702,9.0
gresham - powell valley,woodlawn,2.0,701.0,82958.0,82958.0,0.0,0.7647058823529411,1.0,1.0,0.5876069505788387,1.0,1.0,20.0
chicago film critics association awards,avoriaz fantastic film festival,4.0,1.0,331.0,331.0,0.0,0.368421052631579,0.803921568627451,0.9166666666666666,0.17517810220036967,0.6186149643017631,0.8523653511606268,31.0
white/brown,brown/white,633.0,621.0,82545.0,82545.0,1.0,0.0,0.33333333333333337,0.5,-2.220446049250313e-16,0.20000000000000018,0.33333333333333337,10.0
a1050000002xxxt,a1050000007rzyz,39.0,121.0,4861.0,4861.0,0.0,0.6363636363636364,0.6428571428571428,0.6666666666666667,0.14708242573778707,0.17109017181120745,0.19999999999999996,5.0
prep,end,105.0,40.0,532.0,532.0,0.0,0.8,1.0,1.0,0.7642977396044841,1.0,1.0,4.0
imn,lbn,1.0,1.0,269.0,269.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
spanish,east german,1.0,1.0,208.0,208.0,0.0,0.75,0.9333333333333333,1.0,0.5696685170880649,0.8709005551264194,1.0,10.0
dalmation,dalmatian,116.0,128.0,82545.0,82545.0,1.0,0.125,0.4,0.4444444444444444,0.0658012670061725,0.2500000000000001,0.2857142857142858,1.0
forint,forint,765.0,496.0,100048.0,100048.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,moderate,5582.0,33212.0,65188.0,65188.0,0.0,0.4444444444444444,0.7272727272727273,0.9090909090909091,0.40000000000000013,0.5714285714285715,0.8333333333333333,5.0
chronic kidney disease,arthritis,11525.0,31652.0,403984.0,403984.0,0.0,0.6428571428571428,0.9230769230769231,1.0,0.5329006335030863,0.8525580438451028,1.0,18.0
2,712,11.0,903.0,59853.0,59853.0,0.0,0.6666666666666667,1.0,1.0,0.42264973081037416,1.0,1.0,2.0
croydon,croydon,1.0,133.0,34857.0,34857.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ko,pk,1.0,3.0,161.0,161.0,0.0,0.6666666666666667,1.0,1.0,0.5000000000000001,1.0,1.0,2.0
20/08/2010,21/09/2012,45.0,45.0,8190.0,8190.0,0.0,0.33333333333333337,0.6923076923076923,0.8571428571428572,0.16375798999290925,0.49748109237039395,0.75,3.0
860,10,517.0,4.0,61497.0,61497.0,0.0,0.75,1.0,1.0,0.5917517095361371,1.0,1.0,2.0
european film awards,worldfest houston,2.0,1.0,331.0,331.0,0.0,0.3529411764705882,1.0,1.0,0.4216482551761942,1.0,1.0,18.0
institutional development fund,recipient executed activities,1770.0,12422.0,151623.0,151623.0,0.0,0.38888888888888884,0.8723404255319149,0.9622641509433962,0.25064266414508585,0.7227815033648362,0.9272607032546692,27.0
bn,cu,1.0,2.0,161.0,161.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
cabernet sauvignon-cabernet franc,sangiovese grosso,21.0,751.0,129971.0,129971.0,0.0,0.375,0.9473684210526316,1.0,0.45784953610084134,0.9278312163512967,1.0,26.0
yoga awards,"showest convention, usa",1.0,3.0,331.0,331.0,0.0,0.7222222222222222,1.0,1.0,0.575470517393665,1.0,1.0,20.0
agriculture,mobile money and ict,300.0,210.0,15736.0,15736.0,0.0,0.625,0.962962962962963,1.0,0.6557348136704519,0.9309934440657646,1.0,18.0
ii,iv,40.0,31.0,439.0,439.0,0.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,1.0
dijon,nevada,1.0,1.0,73.0,73.0,0.0,0.75,1.0,1.0,0.683772233983162,1.0,1.0,6.0
old,art,4003.0,31652.0,403984.0,403984.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
estonian kroon,estonian kroon,534.0,939.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
costa rica,sint maarten (dutch part),46.0,11.0,9237.0,9237.0,0.0,0.5882352941176471,1.0,1.0,0.30248805669636525,1.0,1.0,20.0
slovakia,djibouti,1553.0,191.0,215337.0,215337.0,0.0,0.8333333333333334,1.0,1.0,0.7000000000000001,1.0,1.0,8.0
idaho,ben lomond mountain,28.0,21.0,129971.0,129971.0,0.0,0.6923076923076923,1.0,1.0,0.5809418225382531,1.0,1.0,17.0
balance_of_payments_export_prices,depository_corporations_survey_monetary_survey_capital_and_unclassified_liabilities,10181.0,15689.0,884244.0,884244.0,0.0,0.19999999999999996,0.9012345679012346,0.9902912621359223,0.13620968168553793,0.8439363026942295,0.9817638445349449,69.0
chicago heights,north chicago,2.0,1.0,16330.0,16330.0,0.0,0.33333333333333337,0.7,0.736842105263158,0.16112950719213903,0.5370899501137243,0.5818789949964546,13.0
e_eoth,e_underc,3.0,2.0,11106.0,11106.0,0.0,0.8,0.9090909090909091,1.0,0.44098300562505255,0.8309691490542968,1.0,6.0
equatorial guinea,germany,46.0,46.0,9234.0,9234.0,0.0,0.6428571428571428,1.0,1.0,0.43851007492512284,1.0,1.0,14.0
va,mn,16.0,12.0,558.0,558.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
single family,two or more nonrelated persons/members,28445.0,167.0,41544.0,41544.0,0.0,0.631578947368421,0.9767441860465116,1.0,0.5490439660700668,0.9578924039466741,1.0,33.0
09a,06c,1434.0,25955.0,399918.0,399918.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
bannock county,st. lucie county,1.0,1.0,910.0,910.0,0.0,0.5333333333333333,0.7272727272727273,0.7619047619047619,0.33333333333333326,0.5703310755763402,0.6142416250947702,8.0
togo,honduras,2.0,17.0,374362.0,374362.0,0.0,0.9,1.0,1.0,0.7113248654051871,1.0,1.0,7.0
barcelona,luxembourg,8425.0,657.0,125527.0,125527.0,0.0,0.5833333333333333,1.0,1.0,0.5648058601107554,1.0,1.0,9.0
plan members covered by social security,most plan members covered by social security (each participating county or district decides their own ss participation).,1984.0,16.0,2720.0,2720.0,0.0,0.25,0.5662650602409638,0.6509433962264151,0.09984664037762359,0.40566931526463834,0.47574985121586244,81.0
architect,engineering manager,518.0,428.0,25090.0,25090.0,0.0,0.6363636363636364,1.0,1.0,0.6260212039966171,1.0,1.0,18.0
northern mariana islands,mp,23.0,49.0,374362.0,374362.0,1.0,0.9285714285714286,1.0,1.0,0.9087129070824723,1.0,1.0,23.0
bih,omn,1.0,25.0,59228.0,59228.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
yem,yem,5.0,1464.0,463231.0,463231.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
central otago,central otago-marlborough,355.0,1.0,150930.0,150930.0,1.0,0.33333333333333337,0.5,0.5217391304347826,0.10290207390986839,0.2928932188134524,0.30843592519187524,12.0
griffon bruxellois,griffin bruxellois,4.0,15.0,82545.0,82545.0,1.0,0.0,0.21052631578947367,0.3157894736842105,0.033908216920704226,0.11764705882352944,0.1875,1.0
direct_use_of_geothermal_heat,aviation_gasoline,2436.0,18171.0,1189482.0,1189482.0,0.0,0.5,0.9512195121951219,1.0,0.43717882345484127,0.9087129070824723,1.0,23.0
copenhagen,bratislava,2109.0,1067.0,125527.0,125527.0,0.0,0.9333333333333333,1.0,1.0,0.7995540685656817,1.0,1.0,10.0
oregon,louisiana,5635.0,1625.0,359836.0,359836.0,0.0,0.8,1.0,1.0,0.705825797292724,1.0,1.0,7.0
r1w8,r1x5,33.0,33.0,2117.0,2117.0,0.0,0.6666666666666667,0.8,1.0,0.5,0.6666666666666666,1.0,2.0
eliot,brentwd-darlngt,808.0,816.0,59853.0,59853.0,0.0,0.7692307692307692,1.0,1.0,0.6269980767038745,1.0,1.0,12.0
australia,eurasia,550.0,5014.0,18975.0,18975.0,0.0,0.375,0.8333333333333334,1.0,0.13933703417612964,0.7113248654051871,1.0,4.0
tuesday,thursday,4473.0,3618.0,29421.0,29421.0,0.0,0.33333333333333337,0.7,0.7777777777777778,0.19821627426272692,0.5370899501137243,0.6348516283298893,2.0
food & drink,fitness,15.0,14.0,602.0,602.0,0.0,0.75,1.0,1.0,0.7642977396044841,1.0,1.0,11.0
peoples republic of,burma,1.0,1.0,1973.0,1973.0,0.0,0.7857142857142857,1.0,1.0,0.7794356133718576,1.0,1.0,18.0
gross_domestic_product_gdp,imports_of_goods_and_services,9234.0,9192.0,80583.0,80583.0,0.0,0.2941176470588235,0.8913043478260869,1.0,0.10851311930713836,0.7891814893221081,1.0,25.0
portland,burkesville,31.0,1.0,24591.0,24591.0,0.0,0.8666666666666667,1.0,1.0,0.726138721247417,1.0,1.0,10.0
651,711,1226.0,1423.0,73590.0,73590.0,0.0,0.75,1.0,1.0,0.4836022205056778,1.0,1.0,2.0
toys,djembe,54.0,38.0,806179.0,806179.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
sao tome and principe,laos,1.0,1.0,374362.0,374362.0,0.0,0.7857142857142857,0.9545454545454546,1.0,0.5996796154872821,0.8709005551264195,1.0,19.0
less_financial_intermediation_services_indirectly_measured_fisim,forestry_and_logging,465.0,775.0,61626.0,61626.0,0.0,0.2777777777777778,0.8870967741935484,1.0,0.33617288396269995,0.735457661365865,1.0,54.0
average annual crude rate,median,832.0,2822.0,403984.0,403984.0,0.0,0.7142857142857143,0.9615384615384616,1.0,0.426617820919004,0.9154845745271484,1.0,22.0
vibraphone,zither,37.0,82.0,806179.0,806179.0,0.0,0.6666666666666667,1.0,1.0,0.4836022205056777,1.0,1.0,8.0
a1050000006fmql,a1050000002vvkb,123.0,15.0,4861.0,4861.0,0.0,0.6923076923076923,0.6666666666666667,0.6666666666666667,0.10331498934915861,0.1470588235294118,0.19999999999999996,5.0
palace of arts (bela bartók national concert hall),palace of arts  (bela bartók national concert hall),10.0,28.0,806179.0,806179.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.0
mining_and_quarrying_b,professional_scientific_and_technical_activities_m,11610.0,11414.0,320551.0,320551.0,0.0,0.6818181818181819,0.9056603773584906,0.9516129032258065,0.3618758213764527,0.8683463202876551,0.9133974596215562,38.0
algeria,15,40.0,2.0,48269.0,48269.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
mitchell silberberg & knupp llp,"mitchell, silberberg & knupp llp",1.0,1.0,374362.0,374362.0,1.0,0.05555555555555558,0.10344827586206895,0.16129032258064513,0.006116265326381098,0.04100590738541576,0.0792490792486189,1.0
west of twin peaks,twin peaks,8739.0,1702.0,198900.0,198900.0,0.0,0.16666666666666663,0.47058823529411764,0.5,0.10557280900008414,0.272393124891001,0.29289321881345254,8.0
nebraska,connecticut,276.0,668.0,48722.0,48722.0,0.0,0.8333333333333334,0.9375,1.0,0.7929803321972937,0.8804771390665607,1.0,9.0
lead attorney,lead attorney,2.0,58.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
white,native hawaiian or other pacific islander,3401.0,417.0,466566.0,466566.0,0.0,0.7058823529411764,1.0,1.0,0.4836022205056778,1.0,1.0,37.0
plus_property_income_from_and_to_the_rest_of_the_world_net,equals_saving_net,5362.0,8205.0,215337.0,215337.0,0.0,0.5909090909090908,0.9152542372881356,0.9696969696969697,0.3798415387605776,0.859364012384247,0.9344174164216047,50.0
internet (voip),amateur radio,48397.0,2346.0,943111.0,943111.0,0.0,0.6,0.96,1.0,0.5449842448067099,0.9228483250189541,1.0,12.0
972,201,1663.0,1.0,80256.0,80256.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
russian federation,kyrgyzstan,15020.0,3936.0,1189482.0,1189482.0,0.0,0.6875,0.96,1.0,0.5256583509747431,0.9191547916545557,1.0,16.0
"elk grove village, il","elk grove village, il 60016",1.0,1.0,22000.0,22000.0,1.0,0.2142857142857143,0.24,0.24,0.07621422503192743,0.11359473957208166,0.12822021129186534,6.0
muni driver restroom,child care,3.0,1.0,198900.0,198900.0,0.0,0.6875,0.962962962962963,1.0,0.5100210564938886,0.9235280887098127,1.0,16.0
stolen property,embezzlement,68.0,186.0,59853.0,59853.0,0.0,0.6923076923076923,0.9090909090909091,1.0,0.5464426323889273,0.8517501366677798,1.0,12.0
m02,n04,14.0,10.0,1420.0,1420.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
layer 1 up,layer 2 down,172.0,132.0,1055.0,1055.0,0.0,0.5714285714285714,0.6666666666666667,0.7142857142857143,0.3056349251705863,0.49748109237039395,0.5527864045000421,5.0
mw2192.codfw.wmnet,httpdaemon,2.0,2.0,1781.0,1781.0,0.0,0.625,1.0,1.0,0.5783629786442162,1.0,1.0,16.0
clinics-medic/dental,nursing home lte 6,581.0,5.0,198900.0,198900.0,0.0,0.631578947368421,0.9375,1.0,0.5219085562662426,0.8998747651356482,1.0,17.0
la,pr,329.0,229.0,21112.0,21112.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
commercial host (dram shop) liability status for alcohol service,average annual age-adjusted rate,106.0,832.0,403984.0,403984.0,0.0,0.6,0.8857142857142857,0.9888888888888889,0.4112632884786632,0.7682386008796434,0.9775493372466532,51.0
mlbr,deln,63591.0,79246.0,3313625.0,3313625.0,0.0,0.8571428571428572,1.0,1.0,0.75,1.0,1.0,4.0
grey & brown & white,white & brown & grey,1.0,3.0,82545.0,82545.0,1.0,0.0,0.21052631578947367,0.38095238095238093,2.220446049250313e-16,0.08695652173913027,0.20000000000000018,10.0
nk,ti,1.0,1.0,161.0,161.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
372,002e,5.0,98.0,198900.0,198900.0,0.0,0.8,1.0,1.0,0.7642977396044841,1.0,1.0,3.0
mex,mex,14.0,2993.0,463231.0,463231.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ic.cus.durs.ex,ic.gov.durs.zs,6.0,6.0,373.0,373.0,0.0,0.46153846153846156,0.6111111111111112,0.736842105263158,0.16375798999290925,0.4271081007684536,0.5833333333333333,5.0
central african republic,moldova,262.0,1212.0,151623.0,151623.0,0.0,0.8823529411764706,1.0,1.0,0.7688749182394878,1.0,1.0,22.0
soups & sandwiches,american,566.0,90968.0,399918.0,399918.0,0.0,0.6875,0.9090909090909091,1.0,0.6645898033750315,0.8166603005943578,1.0,15.0
mo,missouri,1090.0,658.0,374362.0,374362.0,1.0,0.6666666666666667,1.0,1.0,0.5917517095361371,1.0,1.0,6.0
plza,16th,197503.0,284261.0,9971582.0,9971582.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
pennsylvania,montana,1.0,1.0,52.0,52.0,0.0,0.8333333333333334,0.9375,1.0,0.32580013753675796,0.8769085090206672,1.0,8.0
yemen arab republic [former],greece,162.0,3446.0,191325.0,191325.0,0.0,0.8333333333333334,0.9666666666666667,1.0,0.38656533898602263,0.91695452014626,1.0,24.0
avgannageadjrate,prct,832.0,1209.0,403984.0,403984.0,0.0,0.8181818181818181,1.0,1.0,0.8456966500379081,1.0,1.0,14.0
