w1,w2,count1,count2,total1,total2,isDuplicate,jaccard_1,jaccard_2,jaccard_3,cosine_1,cosine_2,cosine_3,w_levenshtein
kli,bia,1.0,2.0,842.0,842.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
oh,ga,7386.0,7354.0,403984.0,403984.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
e_total,rvearn,45.0,1.0,11106.0,11106.0,0.0,0.7777777777777778,1.0,1.0,0.7642977396044842,1.0,1.0,7.0
262,262,1.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alaska,ak,9.0,5.0,374362.0,374362.0,1.0,0.5,1.0,1.0,0.18350341907227408,1.0,1.0,4.0
211,211,14.0,24.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zmb,tls,10.0,13.0,2772.0,2772.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
costa rican colon,costa rican colon,911.0,183.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
end,layer 2 up,161.0,233.0,1301.0,1301.0,0.0,0.9090909090909091,1.0,1.0,0.8333333333333333,1.0,1.0,9.0
21002,21002,1.0,3.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
switzerland,uae,1.0,1.0,73.0,73.0,0.0,0.8333333333333334,1.0,1.0,0.6518446880886043,1.0,1.0,10.0
mn,sc,112.0,32.0,2720.0,2720.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sat,pal,1.0,1.0,842.0,842.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
dharamsala,kolkata,9.0,61.0,636.0,636.0,0.0,0.8,1.0,1.0,0.42145808812009755,1.0,1.0,8.0
massachusetts,new york,9110.0,16621.0,359836.0,359836.0,0.0,0.9333333333333333,1.0,1.0,0.9343467835701387,1.0,1.0,13.0
no,gb,189.0,6900.0,63465.0,63465.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
johannesburg,turin,15.0,7.0,4572.0,4572.0,0.0,0.7692307692307692,0.9285714285714286,1.0,0.5219085562662426,0.8492443277111181,1.0,11.0
nbrk,rich,64968.0,68299.0,3313625.0,3313625.0,0.0,0.8571428571428572,1.0,1.0,0.75,1.0,1.0,4.0
level dollar open,"level $ and level %, open",196.0,3.0,2720.0,2720.0,0.0,0.3076923076923077,0.6538461538461539,0.7407407407407407,0.11039914552729369,0.39975495200121913,0.4898872146638149,11.0
85685,85685,2.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nigeria,poland,215.0,668.0,61626.0,61626.0,0.0,0.8,1.0,1.0,0.7278344730240913,1.0,1.0,7.0
lignite,gas_coke,12461.0,365.0,1189482.0,1189482.0,0.0,0.8333333333333334,1.0,1.0,0.7642977396044842,1.0,1.0,7.0
lafy,19th,151049.0,265325.0,9971582.0,9971582.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
712,902,963.0,898.0,61779.0,61779.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
96555-0000,96913-3615,1.0,1.0,1973.0,1973.0,0.0,0.4285714285714286,0.9285714285714286,1.0,0.6436516774501009,0.9191547916545557,1.0,7.0
rhode island,idaho,60.0,110.0,21112.0,21112.0,0.0,0.5454545454545454,0.9285714285714286,1.0,0.2828628343993639,0.8492443277111181,1.0,10.0
crestwood,lents,28.0,2983.0,73590.0,73590.0,0.0,0.7,1.0,1.0,0.5954800825220548,1.0,1.0,7.0
1999 pte euro / euro,1999 pte euro / euro,2312.0,653.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cyprus,egypt,11.0,1.0,129971.0,129971.0,0.0,0.7777777777777778,0.875,1.0,0.6348516283298893,0.7763932022500211,1.0,5.0
cully,markham,1383.0,53.0,64618.0,64618.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
ok,ri,358.0,60.0,21112.0,21112.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
massachusetts,ma,4048.0,8105.0,374362.0,374362.0,1.0,0.75,0.9166666666666666,1.0,0.6060807014208324,0.7113248654051871,1.0,11.0
me,ne,32.0,48.0,2720.0,2720.0,0.0,0.6666666666666667,1.0,1.0,0.5000000000000001,1.0,1.0,1.0
009e,015a,17.0,264.0,198900.0,198900.0,0.0,0.8333333333333334,1.0,1.0,0.5917517095361369,1.0,1.0,3.0
rhode island,ri,329.0,280.0,374362.0,374362.0,1.0,0.8181818181818181,1.0,1.0,0.6220355269907728,1.0,1.0,10.0
northwest ind,cully,137.0,1807.0,82958.0,82958.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0
management consulting services business services - other other/not classified,management consulting servicesbusiness services - otherother/not classified,1.0,1.0,22000.0,22000.0,1.0,0.0,0.07272727272727275,0.12121212121212122,0.00409824633762812,0.022614145657825158,0.050575446492169274,2.0
ct,connecticut,1058.0,559.0,374362.0,374362.0,1.0,0.7142857142857143,0.9,1.0,0.22848325018954052,0.683772233983162,1.0,9.0
dc,district of columbia,667.0,980.0,374362.0,374362.0,1.0,0.8571428571428572,1.0,1.0,0.6361965624455006,1.0,1.0,18.0
honduras,united states,1519.0,1519.0,401016.0,401016.0,0.0,0.5833333333333333,1.0,1.0,0.5576741315353086,1.0,1.0,10.0
slovakia,austria,618.0,977.0,61626.0,61626.0,0.0,0.7,0.9166666666666666,1.0,0.3675444679663241,0.8456966500379081,1.0,6.0
rajkot,abu dhabi,10.0,7.0,636.0,636.0,0.0,0.9166666666666666,1.0,1.0,0.7735445931710808,1.0,1.0,9.0
hollywood,hillsdale,458.0,413.0,82958.0,82958.0,0.0,0.7,0.9333333333333333,1.0,0.4990205671318805,0.875,1.0,6.0
au,us,1846.0,43129.0,63465.0,63465.0,0.0,0.6666666666666667,1.0,1.0,0.5000000000000001,1.0,1.0,2.0
procurement technical assistance,geological/geophysical services,3186.0,324.0,151623.0,151623.0,0.0,0.42105263157894735,0.8775510204081632,0.9433962264150944,0.269133426065584,0.7292348194630589,0.8456966500379082,24.0
music hall,musikverein,8.0,4.0,21607.0,21607.0,1.0,0.7142857142857143,0.8125,0.8666666666666667,0.627322003750035,0.683772233983162,0.7642977396044842,7.0
va,ak,48.0,32.0,2720.0,2720.0,0.0,0.6666666666666667,1.0,1.0,0.5000000000000001,1.0,1.0,2.0
stop_gained&frameshift_variant,inframe_insertion,25.0,202.0,65188.0,65188.0,0.0,0.3529411764705882,0.8717948717948718,0.925,0.18575582772458166,0.7373871342805549,0.85361498905772,20.0
outside immigration counsel,outside immigration counsel,1.0,48.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,142,871.0,1.0,61779.0,61779.0,0.0,0.5,1.0,1.0,0.33333333333333326,1.0,1.0,3.0
south dakota,arizona,21.0,196.0,10621.0,10621.0,0.0,0.8461538461538461,1.0,1.0,0.5285954792089683,1.0,1.0,10.0
eliot,collins view,892.0,237.0,80256.0,80256.0,0.0,0.6363636363636364,0.9285714285714286,1.0,0.3291796067500631,0.8492443277111181,1.0,10.0
washington,florida,1120.0,3085.0,48722.0,48722.0,0.0,0.7692307692307692,1.0,1.0,0.6726731646460113,1.0,1.0,9.0
netherlands,france,1.0,7.0,73.0,73.0,0.0,0.6363636363636364,0.9285714285714286,1.0,0.3675444679663241,0.8585786437626906,1.0,8.0
4038,4038,2.0,14.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w13,y09,33.0,33.0,2117.0,2117.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
nevada,oregon,7779.0,7680.0,403984.0,403984.0,0.0,0.75,1.0,1.0,0.75,1.0,1.0,6.0
korean won,korean won,4603.0,1309.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plus: statistical discrepancy,transportation and storage,8.0,1370.0,68023.0,68023.0,0.0,0.4117647058823529,0.8536585365853658,0.9375,0.3146685573910373,0.7227815033648362,0.882148869802242,21.0
cny,usd,125.0,105494.0,671205.0,671205.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
jarnvallen,old trafford stadium,2.0,3.0,4572.0,4572.0,0.0,0.8125,1.0,1.0,0.6755571577384749,1.0,1.0,17.0
agriculture_forestry_and_fishing,less_subsidies_on_products,3093.0,2267.0,68023.0,68023.0,0.0,0.368421052631579,0.9803921568627451,1.0,0.3194444444444443,0.9372235179425655,1.0,27.0
w12a,x01,1.0,33.0,2117.0,2117.0,0.0,0.8333333333333334,1.0,1.0,0.7113248654051871,1.0,1.0,4.0
bosnia and herzegovina,georgia,2.0,86.0,129971.0,129971.0,0.0,0.5714285714285714,0.9615384615384616,1.0,0.38278660015163235,0.9109129193625252,1.0,18.0
wfrs,acs 1-year estimates,110.0,220.0,403984.0,403984.0,0.0,0.8571428571428572,1.0,1.0,0.6913933000758161,1.0,1.0,18.0
tunisia,serbia,2.0,14.0,150930.0,150930.0,0.0,0.6666666666666667,0.9,1.0,0.45566894604818264,0.8174258141649446,1.0,5.0
motor vehicle theft,runaway,3408.0,1756.0,64618.0,64618.0,0.0,0.9411764705882353,1.0,1.0,0.9452003375648809,1.0,1.0,18.0
country uses the 2008 system of national accounts methodology.,country uses the 1968 system of national accounts methodology.,54.0,36.0,263.0,263.0,0.0,0.19999999999999996,0.13793103448275867,0.16129032258064513,0.015087327047495602,0.053333333333333566,0.07575757575757591,3.0
district of columbia,alabama,24.0,24.0,1224.0,1224.0,0.0,0.7142857142857143,1.0,1.0,0.7245886836223783,1.0,1.0,18.0
nevada,dallas,32.0,16.0,2720.0,2720.0,0.0,0.7142857142857143,0.8888888888888888,1.0,0.44098300562505255,0.8,1.0,6.0
ageadjrate,usd,31311.0,321.0,403984.0,403984.0,0.0,0.8888888888888888,1.0,1.0,0.8639172365120457,1.0,1.0,9.0
centre-est,centre-est,1.0,2.0,2772.0,2772.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hungary,chile,231.0,5816.0,150930.0,150930.0,0.0,0.9090909090909091,1.0,1.0,0.8309691490542968,1.0,1.0,7.0
pctstk,214,1.0,52.0,11106.0,11106.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
public_administration_and_defence_compulsory_social_security,transportation_and_storage,1244.0,1378.0,61626.0,61626.0,0.0,0.42105263157894735,0.7777777777777778,0.8767123287671232,0.26354030568134124,0.583096680910908,0.7587746796614961,44.0
5pm,cl,3.0,2038.0,24957.0,24957.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
7506,7506,6.0,10.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new jersey,new york,303.0,708.0,10621.0,10621.0,0.0,0.4,0.7692307692307692,0.8333333333333334,0.29289321881345254,0.6220355269907728,0.7113248654051871,5.0
1038,1038,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,860,4.0,529.0,59853.0,59853.0,0.0,0.75,1.0,1.0,0.7418011102528389,1.0,1.0,2.0
brn,pol,1.0,1.0,269.0,269.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
georgia,wisconsin,64.0,48.0,2720.0,2720.0,0.0,0.8,1.0,1.0,0.7418011102528389,1.0,1.0,7.0
frankfurt/main,basel,10.0,6.0,4572.0,4572.0,0.0,0.9285714285714286,1.0,1.0,0.8093074821508816,1.0,1.0,13.0
bosnia and herzegovina,mongolia,234.0,414.0,80583.0,80583.0,0.0,0.6875,0.9230769230769231,1.0,0.36566495258345355,0.8350427802315354,1.0,16.0
5103,5103,13.0,5.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,203,115.0,50.0,198900.0,198900.0,0.0,0.75,1.0,1.0,0.4836022205056778,1.0,1.0,2.0
cyprus,croatia,175.0,178.0,8406.0,8406.0,0.0,0.8,1.0,1.0,0.7278344730240913,1.0,1.0,6.0
embr,woak,104273.0,69362.0,3313625.0,3313625.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
intact female cat,intact female kitten,1706.0,3180.0,29421.0,29421.0,0.0,0.09090909090909094,0.40909090909090906,0.4285714285714286,0.07787714538343038,0.2543988649206743,0.26970325665977846,5.0
rural call completion,telemarketing (including do not call and spoofing),294.0,210892.0,943111.0,943111.0,0.0,0.35,0.8461538461538461,0.9137931034482758,0.23417317636129598,0.7402943094425629,0.8541970391200489,40.0
7933,7933,6.0,7.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plus_direct_purchases_abroad_by_residents,equals_household_final_consumption_expenditure,3944.0,7250.0,100048.0,100048.0,0.0,0.2857142857142857,0.8873239436619719,1.0,0.20203337351740092,0.7935399652461665,1.0,38.0
tennessee,tn,1046.0,1039.0,374362.0,374362.0,1.0,0.5,1.0,1.0,0.5757359312880714,1.0,1.0,7.0
652,951,1079.0,1619.0,70964.0,70964.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
gresham - north gresham,homestead,9.0,311.0,80256.0,80256.0,0.0,0.46153846153846156,0.9565217391304348,1.0,0.3666995036188765,0.8787321874818335,1.0,18.0
3403,3403,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robbery,rape,1041.0,214.0,59853.0,59853.0,0.0,0.7142857142857143,1.0,1.0,0.5477329831333546,1.0,1.0,5.0
aircraft engine mechanics and fitters,mining-plant operators,2.0,2.0,41544.0,41544.0,0.0,0.4444444444444444,0.8297872340425532,1.0,0.246297653651817,0.6617449542541307,1.0,27.0
start_lost&5_prime_utr_variant,stop_gained&splice_region_variant,1.0,70.0,65188.0,65188.0,0.0,0.3157894736842105,0.8163265306122449,0.8867924528301887,0.22411416804980488,0.641431417199682,0.7963467300093607,19.0
bogotá uberangel,houston uberx,11.0,3.0,90287.0,90287.0,0.0,0.4666666666666667,0.8260869565217391,0.8636363636363636,0.30689671991632794,0.7018576030000281,0.7582531107923859,10.0
"milpitas, ca 95035","milpitas, ca 95134",2.0,1.0,22000.0,22000.0,1.0,0.1875,0.30000000000000004,0.3157894736842105,0.07926311562074884,0.17647058823529416,0.1875,2.0
managing partner,managing partner,12.0,295.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sierra leone,mauritania,1.0,1.0,269.0,269.0,0.0,0.6666666666666667,1.0,1.0,0.5783629786442162,1.0,1.0,11.0
5235,5235,2.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,27,33.0,14.0,100048.0,100048.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
hungary,brazil,146.0,52.0,129971.0,129971.0,0.0,0.8181818181818181,1.0,1.0,0.6913933000758161,1.0,1.0,7.0
brb,civ,1.0,11.0,2772.0,2772.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
7281,7281,1.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vgb;ind,cym;syc,2.0,2.0,24957.0,24957.0,0.0,0.9090909090909091,1.0,1.0,0.886039423540362,1.0,1.0,6.0
vandalism,homicide,4933.0,27.0,63279.0,63279.0,0.0,0.75,1.0,1.0,0.6186149643017631,1.0,1.0,8.0
ak,nm,5312.0,10269.0,768922.0,768922.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
virgin islands,vi,49.0,18.0,374362.0,374362.0,1.0,0.8,0.9230769230769231,1.0,0.42264973081037416,0.7226499018873854,1.0,12.0
san marino,low & middle income,1.0,1.0,269.0,269.0,0.0,0.6428571428571428,0.92,1.0,0.5166877473198784,0.8428651597363228,1.0,14.0
5344,5344,9.0,18.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
argentina,mexico,1.0,2.0,20.0,20.0,0.0,0.8181818181818181,1.0,1.0,0.7735445931710808,1.0,1.0,7.0
27,27,7.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssan,sfia,1.0,1.0,46.0,46.0,0.0,0.6,1.0,1.0,0.3876275643042054,1.0,1.0,3.0
il,illinois,7331.0,8992.0,374362.0,374362.0,1.0,0.6,0.8571428571428572,1.0,0.11611652351681567,0.6220355269907728,1.0,6.0
british virgin islands,uruguay,414.0,414.0,81106.0,81106.0,0.0,0.8,1.0,1.0,0.8490297287807206,1.0,1.0,19.0
norwegian krone,norwegian krone,1323.0,3822.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ne,wa,5.0,23.0,558.0,558.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
238,599,15.0,15.0,10001.0,10001.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
hour,hr,7619.0,726.0,374362.0,374362.0,1.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,2.0
end,prep,109.0,81.0,1521.0,1521.0,0.0,0.8,1.0,1.0,0.7642977396044841,1.0,1.0,4.0
8110,8110,7.0,4.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zambia,former netherlands antilles,413.0,359.0,81106.0,81106.0,0.0,0.8125,1.0,1.0,0.7368825942078912,1.0,1.0,25.0
1119,1119,2.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,2405,6.0,3.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entertainment,liquor store / off-license,443.0,1558.0,671205.0,671205.0,0.0,0.7058823529411764,0.96875,1.0,0.5356174690990478,0.9071523309114741,1.0,22.0
emergency purchase,master purchase/price agreement,10186.0,1528.0,346018.0,346018.0,0.0,0.25,0.6470588235294117,0.7837837837837838,0.08312523174681019,0.44262959828684634,0.6286093236458963,23.0
iowa,ia,830.0,661.0,374362.0,374362.0,1.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,2.0
260,260,5.0,4.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
santa fe remis,cuernavaca uberx,17.0,16.0,90287.0,90287.0,0.0,0.6666666666666667,0.9615384615384616,1.0,0.4161257918788578,0.9327327206003687,1.0,14.0
hydro,total_refinery_output,3744.0,5783.0,1189482.0,1189482.0,0.0,0.8,1.0,1.0,0.6590028302647633,1.0,1.0,19.0
"computer occupations, all other*","computer occupations, all other",66.0,1554.0,374362.0,374362.0,1.0,0.05882352941176472,0.03448275862068961,0.033333333333333326,0.0067797391884886204,0.014389239390837805,0.016807919749824873,1.0
environment protection,general public services,2322.0,4548.0,48269.0,48269.0,0.0,0.5294117647058824,0.9142857142857143,1.0,0.4152391183109121,0.8490297287807206,1.0,19.0
gresham - centennial east,bridgeton,12.0,66.0,82958.0,82958.0,0.0,0.6470588235294117,1.0,1.0,0.47924435607670446,1.0,1.0,21.0
normcostrate_ee_est,pvfnc_er,1.0,1.0,280.0,280.0,0.0,0.6153846153846154,0.9523809523809523,1.0,0.4729537233052702,0.8456966500379081,1.0,16.0
5780,5780,5.0,3.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
education,defence,4601.0,3687.0,48269.0,48269.0,0.0,0.6,1.0,1.0,0.44529980377477085,1.0,1.0,8.0
embezzlement,vandalism,151.0,4910.0,61281.0,61281.0,0.0,0.75,1.0,1.0,0.772078847080724,1.0,1.0,11.0
3387,3387,17.0,19.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
equals_value_added_gross_at_basic_prices,real_estate_activities,4418.0,2982.0,68023.0,68023.0,0.0,0.4117647058823529,0.8979591836734694,0.9824561403508771,0.24323218738728158,0.7666160136033687,0.9637261874944995,29.0
automotive and parts mfg;automotive sales and repair services,automotive and parts mfg automotive sales and repair services,3.0,1.0,22000.0,22000.0,1.0,0.052631578947368474,0.06976744186046513,0.12,0.0032810997755647886,0.020204102886728692,0.03614457831325302,1.0
usd,ageadjrate,321.0,31311.0,403984.0,403984.0,0.0,0.8888888888888888,1.0,1.0,0.8639172365120457,1.0,1.0,9.0
wv,west virginia,146.0,211.0,374362.0,374362.0,1.0,0.8181818181818181,1.0,1.0,0.6755571577384749,1.0,1.0,11.0
valpolicella ripasso classico,vin santo del chianti rufina,20.0,11.0,150930.0,150930.0,0.0,0.4117647058823529,0.9090909090909091,1.0,0.39543645824165685,0.8839482293628681,1.0,24.0
reed,beaverton - five oaks 3c,187.0,2.0,61497.0,61497.0,0.0,0.8823529411764706,1.0,1.0,0.5875210443078472,1.0,1.0,22.0
robbery,"assault, simple",902.0,4017.0,61779.0,61779.0,0.0,0.9333333333333333,1.0,1.0,0.9396977310844473,1.0,1.0,15.0
vnm,bra,6.0,27.0,2772.0,2772.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
325,325,8.0,41.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attorney &general counsel,attorney & general counsel,21.0,313.0,374362.0,374362.0,1.0,0.0,0.12,0.1923076923076923,0.007757361052522338,0.056435804879503504,0.10618064270331384,1.0
bahamas,mali,2.0,2.0,374362.0,374362.0,0.0,0.7142857142857143,0.875,1.0,0.44529980377477085,0.7642977396044841,1.0,6.0
qatar,yemen: former yemen arab republic,368.0,189.0,80583.0,80583.0,0.0,0.8888888888888888,0.9666666666666667,1.0,0.6991290342221594,0.9246221638555591,1.0,30.0
birregurra,birregurra,8.0,287.0,158026.0,158026.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intact male cat,unknown cat,1067.0,556.0,29421.0,29421.0,0.0,0.6153846153846154,0.8571428571428572,0.9,0.43371110557025816,0.746453723581445,0.8150999345915902,10.0
820,371,1.0,15.0,10001.0,10001.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
sd,south dakota,103.0,66.0,374362.0,374362.0,1.0,0.7777777777777778,1.0,1.0,0.6666666666666667,1.0,1.0,10.0
5848,5848,4.0,3.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,264,6.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
egy,tur,8.0,4.0,15736.0,15736.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
woodland park,cathedral park,27.0,469.0,64618.0,64618.0,0.0,0.5,0.8095238095238095,0.85,0.31523761673767425,0.6797436923898257,0.7388835160664533,8.0
fishing and aquaculture,plus: statistical discrepancy,853.0,2.0,61626.0,61626.0,0.0,0.368421052631579,0.9302325581395349,1.0,0.2771577912079255,0.8599719915971991,1.0,25.0
majestic theatre,majestic theater,3.0,4.0,21607.0,21607.0,1.0,0.0,0.23529411764705888,0.25,0.0,0.13333333333333341,0.1428571428571429,2.0
motor vehicle theft,duii,5802.0,2075.0,80256.0,80256.0,0.0,0.9285714285714286,1.0,1.0,0.8657687889571951,1.0,1.0,18.0
less:  imports of goods and services,npishs final consumption expenditure,14144.0,6910.0,188939.0,188939.0,0.0,0.2857142857142857,0.9523809523809523,1.0,0.254985992373544,0.893323850587467,1.0,31.0
wholesale_retail_trade_repair_of_motor_vehicles_motorcycles_and_personal_and_household_goods,public_administration_and_defence_compulsory_social_security,5867.0,10020.0,225363.0,225363.0,0.0,0.2272727272727273,0.8431372549019608,0.9612403100775194,0.1394680155760547,0.7287173195953972,0.9041073397029231,70.0
archer county,laurens county,1.0,1.0,910.0,910.0,0.0,0.23076923076923073,0.6842105263157895,0.7222222222222222,0.19967326933495877,0.5196155385847385,0.5648058601107554,6.0
east asia & pacific,south asia,37.0,8.0,263.0,263.0,0.0,0.6153846153846154,0.8181818181818181,0.8636363636363636,0.259302883193822,0.6273220037500351,0.7427521222862368,14.0
ks,nc,3.0,19.0,558.0,558.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
costa rica taxi sedán,rumiñahui,40.0,421.0,90287.0,90287.0,0.0,0.8235294117647058,1.0,1.0,0.653481534540632,1.0,1.0,18.0
dubl,ncon,210089.0,133550.0,9971582.0,9971582.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
ky,kentucky,518.0,305.0,374362.0,374362.0,1.0,0.7142857142857143,0.8571428571428572,1.0,0.3291796067500631,0.6220355269907728,1.0,6.0
"exposition and state fair, california",colorado river board of california,140.0,2.0,346018.0,346018.0,0.0,0.38888888888888884,0.8070175438596492,0.8448275862068966,0.20640482607863853,0.6619382981085934,0.7310735628997614,22.0
iowa,illinois,389.0,940.0,21112.0,21112.0,0.0,0.7142857142857143,1.0,1.0,0.5,1.0,1.0,6.0
"arts, entertainment and recreation (r)","agriculture, forestry and fishing (a)",10982.0,14422.0,320551.0,320551.0,0.0,0.33333333333333337,0.864406779661017,0.9552238805970149,0.17804705662435738,0.7407275135649326,0.9177387254339378,27.0
india,greece,1.0,1.0,269.0,269.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
southwest hills,alameda,138.0,189.0,64618.0,64618.0,0.0,0.8461538461538461,1.0,1.0,0.8398718461949128,1.0,1.0,14.0
00929-0132,00794-9535,1.0,1.0,1351.0,1351.0,0.0,0.5555555555555556,0.9411764705882353,1.0,0.3291796067500631,0.8888888888888888,1.0,6.0
but,piq,1.0,1.0,842.0,842.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
cog,cmr,1519.0,1519.0,401016.0,401016.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
30107,30107,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
euro,euro,12319.0,394.0,68023.0,68023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nevada,kansas,4.0,12.0,910.0,910.0,0.0,0.7142857142857143,1.0,1.0,0.44098300562505255,1.0,1.0,6.0
west virginia,nevada,150.0,522.0,48722.0,48722.0,0.0,0.6666666666666667,1.0,1.0,0.5944464471730937,1.0,1.0,10.0
sa,dv,1.0,2.0,85881.0,85881.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
18,18,43.0,29.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w14,y12,33.0,32.0,2150.0,2150.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
k06,i06,22.0,27.0,1420.0,1420.0,0.0,0.5,0.6666666666666667,1.0,0.33333333333333326,0.5000000000000001,1.0,1.0
alabama,california,3120.0,25081.0,359836.0,359836.0,0.0,0.8,0.9285714285714286,1.0,0.4481745944635309,0.8639172365120457,1.0,7.0
changes in inventories,household consumption expenditure (including non-profit institutions serving households),7481.0,9188.0,81106.0,81106.0,0.0,0.4782608695652174,0.9166666666666666,0.989010989010989,0.1495605650768982,0.7766164741956149,0.959708851798731,73.0
alabama,michigan,29.0,25.0,910.0,910.0,0.0,0.7777777777777778,1.0,1.0,0.6372618749449942,1.0,1.0,7.0
libya,central african republic,6532.0,3973.0,165808.0,165808.0,0.0,0.7142857142857143,0.96,1.0,0.5038610616431661,0.9,1.0,21.0
puerto rico,honduras,46.0,46.0,9234.0,9234.0,0.0,0.7857142857142857,1.0,1.0,0.5435645354123617,1.0,1.0,10.0
"integrated household survey (ihs), 2009/10","integrated household survey (ihs), 2005/06",4.0,1.0,263.0,263.0,0.0,0.15384615384615385,0.19047619047619047,0.18181818181818177,0.02083333333333315,0.08510638297872342,0.1000000000000002,3.0
strat,uro,602.0,1343.0,610676.0,610676.0,0.0,0.8333333333333334,1.0,1.0,0.7817821097640076,1.0,1.0,4.0
