,w1,w2,count1,count2,total1,total2,isDuplicate
4038,Chicago-Ethereum-Meetup,New-York-Professional-Network,12.0,1.0,5807.0,5807.0,0.0
4039,Chinese/Cuban,Salads,335.0,769.0,399918.0,399918.0,0.0
4040,dz,fo,1.0,2.0,85881.0,85881.0,0.0
4041,India,Italy,9.0,19540.0,129971.0,129971.0,0.0
4042,Sierra Foothills,New York Other,1660.0,147.0,150930.0,150930.0,0.0
4043,Information and communication (J),Manufacturing (C),14082.0,14294.0,320551.0,320551.0,0.0
4044,Pizza/pepperoni,Nginx (OpenBSD),3.0,1.0,1781.0,1781.0,0.0
4045,Landwein Rhein,Lakonia,2.0,2.0,129971.0,129971.0,0.0
4046,Tajikistan,Malawi,234.0,413.0,80583.0,80583.0,0.0
4047,WV,WA,32.0,80.0,2720.0,2720.0,0.0
4048,Muskat,Petite Verdot,4.0,30.0,129971.0,129971.0,0.0
4049,Palau,Norway,544.0,1055.0,61626.0,61626.0,0.0
4050,Imports of goods and services,Changes in inventories,9192.0,7481.0,81106.0,81106.0,0.0
4051,28,Mexico,1.0,2315.0,191325.0,191325.0,0.0
4052,"4,5","7,9",15.0,1.0,258.0,258.0,0.0
4053,Sierra Leone,Uganda,63.0,304.0,15736.0,15736.0,0.0
4054,BMU;ISR,BMU;HKG;SGP,1.0,20.0,24957.0,24957.0,0.0
4055,SAO TOME AND PRINCIPE,LAOS,1.0,1.0,374362.0,374362.0,0.0
4056,951,911,1438.0,783.0,64618.0,64618.0,0.0
4057,MT,OR,26.0,26.0,11106.0,11106.0,0.0
4058,Ethiopia,Vanuatu,3.0,1.0,59228.0,59228.0,0.0
4059,R1W6,R3Y2,33.0,33.0,2117.0,2117.0,0.0
4060,MEXICO,GHANA,6900.0,5595.0,884244.0,884244.0,0.0
4061,Local_10,Local_05,44.0,59.0,439.0,439.0,0.0
4062,Calorie Posting / Second Compliance Inspection,Administrative Miscellaneous / Reopening Inspection,6.0,76.0,399918.0,399918.0,0.0
4063,NCON,SFIA,40873.0,89351.0,3313625.0,3313625.0,0.0
4064,IC.FRM.FREG.ZS,IC.TAX.METG,6.0,6.0,373.0,373.0,0.0
4065,Special Data Dissemination Standard (SDDS),Special Data Dissemination Standard Plus (SDDS+),61.0,13.0,263.0,263.0,0.0
4066,Property & Casualty Insurance,Health Care Technology,8.0,1.0,505.0,505.0,0.0
4067,Singapore,47,3581.0,1.0,320551.0,320551.0,0.0
4068,South Dakota,Nebraska,124.0,226.0,21112.0,21112.0,0.0
4069,R02,J04,18.0,32.0,1420.0,1420.0,0.0
4070,OVERLOOK,COLLINS VIEW,711.0,196.0,61281.0,61281.0,0.0
4071,q2Age,q13EmpMeasOtherCodingChallenge,9.0,1.0,452.0,452.0,0.0
4072,Porto Alegre,Milan,8.0,9.0,4572.0,4572.0,0.0
4073,NZ,NO,355.0,114.0,108129.0,108129.0,0.0
4074,116,800,4.0,493.0,61281.0,61281.0,0.0
4075,Group F,Group A,48.0,60.0,4572.0,4572.0,0.0
4076,Prostitution,DUII,440.0,2060.0,64618.0,64618.0,0.0
4077,Master's,Bachelor's,103662.0,87686.0,374362.0,374362.0,0.0
4078,fishing_and_aquaculture_03,water_supply_sewerage_waste_management_and_remediation_activities_e,5751.0,10664.0,320551.0,320551.0,0.0
4079,7,Czech Republic,7.0,675.0,61626.0,61626.0,0.0
4080,NY,PA,112.0,64.0,2720.0,2720.0,0.0
4081,MHL,AND,14.0,9.0,59228.0,59228.0,0.0
4082,equals_household_final_consumption_expenditure_in_domestic_market,education,4539.0,5230.0,100048.0,100048.0,0.0
4083,SV,ML,39875.0,6639.0,671205.0,671205.0,0.0
4084,"China, Hong Kong Special Administrative Region",Republic of Korea,4818.0,4517.0,320551.0,320551.0,0.0
4085,GHS,EGP,4257.0,1639.0,671205.0,671205.0,0.0
4086,Sunday,Saturday,4468.0,5151.0,29421.0,29421.0,0.0
4087,CY,TS,60.0,3.0,24957.0,24957.0,0.0
4088,B-FAMILY,B-ABBREVIATION,4087.0,4535.0,667075.0,667075.0,0.0
4089,NETHERLANDS,PALESTINIAN TERRITORIES,152.0,3.0,374362.0,374362.0,0.0
4090,dry cleaners,not applicable,36.0,1.0,198900.0,198900.0,0.0
4091,Fort Myers,Roanoke,2.0,1.0,24591.0,24591.0,0.0
4092,coke_oven_coke,peat_products,11846.0,1707.0,1189482.0,1189482.0,0.0
4093,Tuvalu,Cabo Verde,8.0,116.0,151623.0,151623.0,0.0
4094,Education,Manufacturing,1148.0,2647.0,61626.0,61626.0,0.0
4095,Montana,South Dakota,7386.0,7680.0,403984.0,403984.0,0.0
4096,GIB,VGB;HKG;MYS,2.0,1.0,24957.0,24957.0,0.0
4097,Virginia,South Carolina,48.0,32.0,2720.0,2720.0,0.0
4098,MPCWI,D210,48.0,52.0,11106.0,11106.0,0.0
4099,a1050000000wf0V,a1050000007Qxbc,1061.0,10.0,4861.0,4861.0,0.0
4100,Video Description,Availability,88.0,48275.0,943111.0,943111.0,0.0
4101,IL,KS,128.0,16.0,2720.0,2720.0,0.0
4102,Phone Repair,Film,119.0,13.0,671205.0,671205.0,0.0
4103,Burnside,Playford,5190.0,16652.0,82545.0,82545.0,0.0
4104,KOB,RAI,1.0,1.0,842.0,842.0,0.0
4105,Bass Clarinet/Tenor Saxophone,Flute,1.0,806.0,56194.0,56194.0,0.0
4106,RECYCLING - SINGLE STREAM,LITTER CONTROL,102483.0,1058.0,564403.0,564403.0,0.0
4107,Papua New Guinea,Burundi,46.0,46.0,9237.0,9237.0,0.0
4108,"social and personal services"".",including government services,1.0,1.0,225363.0,225363.0,0.0
4109,Missouri,Louisiana,96.0,96.0,2720.0,2720.0,0.0
4110,Trombone Choir,Tambura,34.0,28.0,806179.0,806179.0,0.0
4111,Uganda,Estonia,414.0,234.0,79422.0,79422.0,0.0
4112,JEY;GBR,ISR,1.0,2.0,2031.0,2031.0,0.0
4113,ROCK,16TH,66619.0,92903.0,3313625.0,3313625.0,0.0
4114,LKOS - OAK CREEK,HOSFRD-ABRNETHY,1.0,741.0,61281.0,61281.0,0.0
4115,New Zealand,Swaziland,414.0,378.0,81106.0,81106.0,0.0
4116,Clothing Accessories Stores,Children's and Infants' Clothing Stores,2.0,3.0,374362.0,374362.0,0.0
4117,Rajkot,Dharamsala,10.0,9.0,636.0,636.0,0.0
4118,OK,IA,7386.0,7746.0,403984.0,403984.0,0.0
4119,BRIDLEMILE,UNIVERSITY PARK,169.0,448.0,80256.0,80256.0,0.0
4120,Uganda,Israel,20601.0,190.0,671205.0,671205.0,0.0
4121,R1Z7,Y11,33.0,33.0,2117.0,2117.0,0.0
4122,BULK,STREET CLEANING-RESIDENTIAL,31111.0,38001.0,564403.0,564403.0,0.0
4123,Financial intermediation,Mining and quarrying,6084.0,9928.0,225363.0,225363.0,0.0
4124,K03,K01,23.0,6.0,1420.0,1420.0,0.0
4125,MT SCOTT-ARLETA,GRESHAM - POWELL VALLEY,814.0,4.0,73590.0,73590.0,0.0
4126,IA,MI,28285.0,49142.0,619129.0,619129.0,0.0
4127,Conductor,Piano Resonance,2.0,1.0,56194.0,56194.0,0.0
4128,Belarus,Tunisia,1.0,1.0,155.0,155.0,0.0
4129,IS,BE,2251.0,12482.0,2483304.0,2483304.0,0.0
4130,financial_and_insurance_activities,manufacturing_mining_and_quarrying_and_other_industrial_activities,2751.0,2646.0,61626.0,61626.0,0.0
4131,ME,GH,601.0,1604.0,151623.0,151623.0,0.0
4132,QATAR,KAZAKHSTAN,26.0,103.0,374362.0,374362.0,0.0
4133,203,990,1.0,1272.0,70964.0,70964.0,0.0
4134,Liechtenstein,Cyprus,165.0,175.0,8406.0,8406.0,0.0
4135,TURKEY,EGYPT,2328.0,948.0,374362.0,374362.0,0.0
4136,Minnesota,Illinois,24.0,24.0,1224.0,1224.0,0.0
4137,BF,VC,665.0,135.0,151623.0,151623.0,0.0
4138,20A,06D,446.0,26115.0,399918.0,399918.0,0.0
4139,912,201,834.0,3.0,61281.0,61281.0,0.0
4140,B-NO CLASS,O,32.0,626683.0,662207.0,662207.0,0.0
4141,North Chicago,San Francisco,1.0,1.0,13.0,13.0,0.0
4142,Hawaii,Tennessee,1.0,1.0,52.0,52.0,0.0
4143,Turkey,Uruguay,52.0,92.0,150930.0,150930.0,0.0
4144,SC,WA,3.0,15.0,626.0,626.0,0.0
4145,Nigeria,Mozambique,97.0,20.0,100048.0,100048.0,0.0
4146,IC.CUS.DURS.EX,IC.GOV.DURS.ZS,6.0,6.0,373.0,373.0,0.0
4147,Turkey,12,610.0,3.0,61626.0,61626.0,0.0
4148,IDE,NAK,1.0,1.0,842.0,842.0,0.0
4149,OAKL,SBRN,149759.0,180567.0,9971582.0,9971582.0,0.0
4150,Maine,Arizona,98.0,378.0,21112.0,21112.0,0.0
4151,CA,TN,240.0,48.0,2720.0,2720.0,0.0
4152,972,201,1663.0,1.0,80256.0,80256.0,0.0
4153,I-love-the-New-Yorker-Magazine-in-SF,The-American-Writers-Museum,12.0,6.0,5807.0,5807.0,0.0
4154,steel,bug,22.0,5.0,801.0,801.0,0.0
4155,Utah,Maine,1.0,1.0,52.0,52.0,0.0
4156,DELN,DBRK,245140.0,272301.0,9971582.0,9971582.0,0.0
4157,KCFCC Award,Amanda,6.0,2.0,331.0,331.0,0.0
4158,Zope/(2.13.16; python 2.6.8; linux2) ZServer/1.1,mw2255.codfw.wmnet,1.0,2.0,1781.0,1781.0,0.0
4159,FTVL,PHIL,261684.0,198732.0,9971582.0,9971582.0,0.0
4160,MO,NC,26.0,26.0,11106.0,11106.0,0.0
4161,PIEDMONT,SELLWD-MORELAND,483.0,745.0,63279.0,63279.0,0.0
4162,Bagels/Pretzels,Korean,2795.0,5168.0,399918.0,399918.0,0.0
4163,Nmbr,CrdPrev,32419.0,150281.0,403984.0,403984.0,0.0
4164,american shorthair,ragdoll,211.0,25.0,29421.0,29421.0,0.0
4165,120,821,18.0,1252.0,61779.0,61779.0,0.0
4166,E_327,E_219,52.0,52.0,11106.0,11106.0,0.0
4167,CHE,PRT,1519.0,1519.0,401016.0,401016.0,0.0
4168,Improv-for-Actors,sfArts,100.0,2.0,5807.0,5807.0,0.0
4169,Services are specifically exempt by statute,Interagency Agreements,11854.0,3261.0,346018.0,346018.0,0.0
4170,Algeria,Kenya,46.0,46.0,9234.0,9234.0,0.0
4171,US,BR,59.0,613.0,3122.0,3122.0,0.0
4172,2,941,4.0,2476.0,70964.0,70964.0,0.0
4173,Canada,West Bank and Gaza,1519.0,1519.0,401016.0,401016.0,0.0
4174,KS,IL,16.0,128.0,2720.0,2720.0,0.0
4175,Syrian Arab Republic,Nicaragua,4806.0,4823.0,1189482.0,1189482.0,0.0
4176,580,4,921.0,1.0,64618.0,64618.0,0.0
4177,gross_fixed_capital_formation_including_acquisitions_less_disposals_of_valuables,exports_of_goods_and_services,9188.0,9213.0,81106.0,81106.0,0.0
4178,Government tax and excise officials,Roofers,3.0,7.0,41544.0,41544.0,0.0
4179,BFA,AGO,1519.0,1519.0,401016.0,401016.0,0.0
4180,NPR,YER,710.0,2313.0,671205.0,671205.0,0.0
4181,PAK,KAZ,6.0,1.0,2772.0,2772.0,0.0
4182,HOMESTEAD,WOODSTOCK,162.0,510.0,59853.0,59853.0,0.0
4183,Electronic Components and Supplies,Defense and Law Enforcement and Security and Safety Equipment and Supplies,2042.0,10196.0,346018.0,346018.0,0.0
4184,HAYDEN ISLAND,BROOKLYN,607.0,326.0,61281.0,61281.0,0.0
4185,SFIA,WARM,1.0,1.0,46.0,46.0,0.0
4186,South Africa,Azerbaijan,61.0,14.0,15736.0,15736.0,0.0
4187,CYM;WSM,CYM;ISR,2.0,4.0,24957.0,24957.0,0.0
4188,Dominican Republic,Italy,501.0,2708.0,191325.0,191325.0,0.0
4189,Hungarian,Irish,1.0,5.0,842.0,842.0,0.0
4190,general_government_final_consumption_expenditure,gross_domestic_product_gdp,9043.0,9089.0,79422.0,79422.0,0.0
4191,a1050000000wf0w,a1050000006Hp5l,30.0,14.0,4861.0,4861.0,0.0
4192,COTE d'IVOIRE,TURKMENISTAN,9.0,17.0,374362.0,374362.0,0.0
4193,Statewide Contract,Services are specifically exempt by statute,63488.0,33045.0,346018.0,346018.0,0.0
4194,OUT OF CYCLE BRUSH,SWEEPER DUMPSITES,17.0,13246.0,564403.0,564403.0,0.0
4195,Slovakia,Trinidad and Tobago,1.0,1.0,155.0,155.0,0.0
4196,information_and_communication,fishing_and_aquaculture,2676.0,857.0,61626.0,61626.0,0.0
4197,80,"1,17",87.0,3.0,595971.0,595971.0,0.0
4198,19TH,BAYF,274538.0,217895.0,9971582.0,9971582.0,0.0
4199,D.1+D.4,B.6g,27014.0,10503.0,215337.0,215337.0,0.0
4200,Wk,Dr,9.0,3267.0,198900.0,198900.0,0.0
4201,private_households_with_employed_persons_p,public_administration_and_defense_compulsory_social_security_l,19964.0,40175.0,595971.0,595971.0,0.0
4202,PE,FR,1861.0,13442.0,2483304.0,2483304.0,0.0
4203,PITT,LAKE,72983.0,77960.0,3313625.0,3313625.0,0.0
4204,Santo Domingo UberXL,Quito Cabify Lite,15.0,400.0,90287.0,90287.0,0.0
4205,ELIOT,BRENTWD-DARLNGT,808.0,816.0,59853.0,59853.0,0.0
4206,III,IV,106.0,143.0,425.0,425.0,0.0
4207,CrdPrev,Nmbr,150281.0,32419.0,403984.0,403984.0,0.0
4208,other_community_social_and_personal_services,less_subsidies_on_products,5110.0,2862.0,223379.0,223379.0,0.0
4209,Ohio,Wyoming,36.0,5.0,910.0,910.0,0.0
4210,"Victim Compensation and Government Claims Board, California",Public Utilities Commission,272.0,857.0,346018.0,346018.0,0.0
4211,Multiparty signed/agreed,Status unclear,1401.0,7.0,1518.0,1518.0,0.0
4212,MG,VN,9.0,2.0,2483304.0,2483304.0,0.0
4213,gross_capital_formation,imports_of_services,14322.0,9116.0,188939.0,188939.0,0.0
4214,Eastern Asia,Western Europe,6.0,21.0,158.0,158.0,0.0
4215,chocolate,lilac,6.0,1.0,29421.0,29421.0,0.0
4216,00730-2926,00725-3763,1.0,1.0,1351.0,1351.0,0.0
4217,RALEIGH WEST,SABIN,1.0,262.0,70964.0,70964.0,0.0
4218,Structures and Building and Construction and Manufacturing Components and Supplies,Information Technology Broadcasting and Telecommunications,6603.0,32681.0,346018.0,346018.0,0.0
4219,Colorado,Oregon,1.0,1.0,52.0,52.0,0.0
4220,1,BA,2.0,1.0,82958.0,82958.0,0.0
4221,Myanmar,Saint Lucia,414.0,375.0,81106.0,81106.0,0.0
4222,Other,Cat,4249.0,29422.0,78256.0,78256.0,0.0
4223,SPAIN,MAURITANIA,526.0,3.0,374362.0,374362.0,0.0
4224,Not assigned,Data Processing Services,838.0,144.0,151623.0,151623.0,0.0
4225,Singapore,Democratic Republic of the Congo,46.0,46.0,9237.0,9237.0,0.0
4226,104,COMPED,52.0,4.0,11106.0,11106.0,0.0
4227,204,HP4,3.0,3.0,73590.0,73590.0,0.0
4228,Madagascar,Romania,368.0,368.0,73645.0,73645.0,0.0
4229,Adams,Santa Fe,5.0,5.0,24591.0,24591.0,0.0
4230,transportation_and_storage,wholesale_and_retail_trade_transportation_and_storage_accommodation_and_food_service_activities,1375.0,2914.0,68023.0,68023.0,0.0
4231,Guinea,Morocco,894.0,1355.0,165808.0,165808.0,0.0
4232,Kazakhstan,Philippines,2344.0,554.0,320551.0,320551.0,0.0
4233,Gambling,Disorderly Conduct,2.0,3836.0,64618.0,64618.0,0.0
4234,Pomino,Pyrenees,12.0,12.0,129971.0,129971.0,0.0
4235,Connecticut,Colorado,3.0,68.0,129971.0,129971.0,0.0
4236,PE,CC,549.0,189.0,24957.0,24957.0,0.0
4237,"26,33",71,1.0,13.0,223379.0,223379.0,0.0
4238,North Carolina,Virginia,577.0,485.0,21112.0,21112.0,0.0
4239,Music,Sci-Fi & Fantasy,19.0,4.0,602.0,602.0,0.0
4240,Nevada,North Carolina,522.0,1362.0,48722.0,48722.0,0.0
4241,plus_compensation_of_employees_from_and_to_the_rest_of_the_world_net,less_sum_of_compensation_of_employees_and_property_income_to_the_rest_of_the_world,4615.0,8611.0,215337.0,215337.0,0.0
4242,Armenia,Swaziland,1519.0,1519.0,401016.0,401016.0,0.0
4243,B-FAMILY,I-NO CLASS,4223.0,2.0,662207.0,662207.0,0.0
4244,Netherlands,Spain,1259.0,643.0,68023.0,68023.0,0.0
4245,Madagascar,Cameroon,2.0,372.0,100048.0,100048.0,0.0
4246,motor_gasoline,geothermal,53198.0,496.0,1189482.0,1189482.0,0.0
4247,North Carolina,Nevada,1362.0,522.0,48722.0,48722.0,0.0
4248,Poison,Flying,34.0,97.0,800.0,800.0,0.0
4249,FRA,GRC,1.0,3.0,2031.0,2031.0,0.0
4250,660,872,1024.0,272.0,64618.0,64618.0,0.0
4251,CYP,USA,1.0,24.0,2031.0,2031.0,0.0
4252,LA,PR,329.0,229.0,21112.0,21112.0,0.0
4253,Missouri,Minnesota,80.0,64.0,2720.0,2720.0,0.0
4254,MAR,EGY,129.0,134.0,21477.0,21477.0,0.0
4255,Iceland,Guinea-Bissau,414.0,414.0,79422.0,79422.0,0.0
4256,Kansas,Omaha,16.0,32.0,2720.0,2720.0,0.0
4257,A,N,2185.0,28.0,374362.0,374362.0,0.0
4258,ZAMBIA,ST CROIX,1.0,13.0,1973.0,1973.0,0.0
4259,ground,flying,32.0,3.0,801.0,801.0,0.0
4260,B-FORMULA,I-IDENTIFIER,3441.0,47.0,571153.0,571153.0,0.0
4261,M05,O02,10.0,8.0,1420.0,1420.0,0.0
4262,Kuwait,Seychelles,46.0,46.0,9234.0,9234.0,0.0
4263,BLR,VEN,131.0,130.0,21477.0,21477.0,0.0
4264,equals_net_lending_net_borrowing_of_the_nation,less_current_transfers_to_the_rest_of_the_world,7574.0,8852.0,215337.0,215337.0,0.0
4265,DBRK,BALB,1.0,1.0,46.0,46.0,0.0
4266,End,Layer 2 Down,25.0,204.0,1668.0,1668.0,0.0
4267,7,Papua New Guinea,10.0,422.0,191325.0,191325.0,0.0
4268,Toys,Djembe,54.0,38.0,806179.0,806179.0,0.0
4269,Organ,Harp,255.0,211.0,56194.0,56194.0,0.0
4270,bizspark,MESTAfrica,1273.0,2184.0,24933.0,24933.0,0.0
4271,Y09,X16,33.0,33.0,2117.0,2117.0,0.0
4272,352,TU,1.0,7.0,64618.0,64618.0,0.0
4273,Dog (Declared Menacing),CATEGORY 1,1.0,4.0,158026.0,158026.0,0.0
4274,Bangladesh,Portugal,151.0,1839.0,515738.0,515738.0,0.0
4275,Funded Ratio,International Income,1.0,1.0,280.0,280.0,0.0
4276,MS,OH,7533.0,7386.0,403984.0,403984.0,0.0
4277,StrtupBoost,TheArtofActiveNetworking-SanFrancisco,4.0,2.0,5807.0,5807.0,0.0
4278,DUII,Larceny,2338.0,22022.0,70964.0,70964.0,0.0
4279,D.2 - D.3,K.2,446.0,2746.0,215337.0,215337.0,0.0
4280,"China, Macao Special Administrative Region",22,870.0,1.0,100048.0,100048.0,0.0
4281,Burkina Faso,Ireland,208.0,1651.0,100048.0,100048.0,0.0
4282,West Virginia,Minneapolis,32.0,16.0,2720.0,2720.0,0.0
4283,Brussels,Silverstone,1.0,1.0,73.0,73.0,0.0
4284,Architect,Engineering manager,518.0,428.0,25090.0,25090.0,0.0
4285,Lanzarote,Cabernet de Saumur,4.0,1.0,129971.0,129971.0,0.0
4286,Jordan,Namibia,410.0,414.0,81106.0,81106.0,0.0
4287,Service Industry Machinery and Equipment and Supplies,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,1658.0,504.0,346018.0,346018.0,0.0
4288,Board of State and Community Corrections,Emergency Medical Services Authority,20.0,123.0,346018.0,346018.0,0.0
4289,HTG,TZS,3384.0,5178.0,671205.0,671205.0,0.0
4290,ig,lb,2.0,6.0,85881.0,85881.0,0.0
4291,housing_and_community_amenities,education,4088.0,4606.0,48269.0,48269.0,0.0
4292,HXX,P7C,453.0,813.0,610676.0,610676.0,0.0
4293,Playford,Burnside,16652.0,5190.0,82545.0,82545.0,0.0
4294,PL,MPCP,20.0,15.0,11106.0,11106.0,0.0
4295,Luxembourg,Lao People's Democratic Republic,48.0,700.0,151623.0,151623.0,0.0
4296,Venezuela (Bolivarian Republic of),Papua New Guinea,414.0,414.0,81106.0,81106.0,0.0
4297,00970-3382,00730-4881,1.0,1.0,1351.0,1351.0,0.0
4298,AL,IN,5.0,11.0,161.0,161.0,0.0
4299,Chad,Bangladesh,21.0,7.0,2772.0,2772.0,0.0
4300,CA,NH,26.0,26.0,11106.0,11106.0,0.0
4301,Sint Maarten (Dutch part),Cameroon,11.0,46.0,9234.0,9234.0,0.0
4302,Ren,Pre,33.0,467.0,1518.0,1518.0,0.0
4303,Monaco,France,1.0,7.0,73.0,73.0,0.0
4304,Canada,Brazil,1.0,8.0,15736.0,15736.0,0.0
4305,Accessibility,Emergency,2119.0,2148.0,943111.0,943111.0,0.0
4306,048,044,1126.0,1404.0,198900.0,198900.0,0.0
4307,Mongolia,Benin,7.0,1.0,15736.0,15736.0,0.0
4308,533,313,12.0,17.0,10001.0,10001.0,0.0
4309,E_TCASH2,E_215,52.0,52.0,11106.0,11106.0,0.0
4310,transport,health,4615.0,5730.0,100048.0,100048.0,0.0
4311,BUE,DIR,1.0,1.0,842.0,842.0,0.0
4312,DIA13_1,OVC1_1,4350.0,4350.0,403984.0,403984.0,0.0
4313,leisure tourism jobs,health jobs,954.0,1930.0,50000.0,50000.0,0.0
4314,435,565,17.0,15.0,10001.0,10001.0,0.0
4315,Uzbekistan,Zimbabwe,6190.0,4364.0,1189482.0,1189482.0,0.0
4316,Estimate,Preliminary,8.0,5.0,263.0,263.0,0.0
4317,1,Slovakia,32.0,618.0,61626.0,61626.0,0.0
4318,Health,Food,9223.0,136657.0,671205.0,671205.0,0.0
4319,Runaway,Gambling,1924.0,6.0,70964.0,70964.0,0.0
4320,Gabon,Cameroon,46.0,46.0,9234.0,9234.0,0.0
4321,roofing materials,club,1.0,125.0,198900.0,198900.0,0.0
4322,central_bank_monetary_authorities_capital_and_unclassified_liabilities,other_depository_corporations_deposit_money_banks_capital_and_unclassified_liabilities,16110.0,16595.0,884244.0,884244.0,0.0
4323,Yemen: Former Yemen Arab Republic,Somalia,168.0,368.0,73646.0,73646.0,0.0
4324,Layer 2 Down,Prep,74.0,41.0,605.0,605.0,0.0
4325,11,5,160.0,475.0,191325.0,191325.0,0.0
4326,FundingMeth,expense_RetBenefits,1.0,1.0,280.0,280.0,0.0
4327,MIC,KIR,1.0,1.0,269.0,269.0,0.0
4328,E_MMTHS,E_D210,1.0,52.0,11106.0,11106.0,0.0
4329,Socializing,New Age & Spirituality,48.0,33.0,602.0,602.0,0.0
4330,O,I-ABBREVIATION,631474.0,69.0,667075.0,667075.0,0.0
4331,health studios & gym,amusement center,332.0,8.0,198900.0,198900.0,0.0
4332,38,Curaçao,1.0,338.0,215337.0,215337.0,0.0
4333,Others,"Shared, faucet, community water system",127.0,4614.0,41544.0,41544.0,0.0
4334,South Asia,Latin America & Caribbean,8.0,42.0,263.0,263.0,0.0
4335,Lisbon,Lyon,3986.0,2930.0,125527.0,125527.0,0.0
4336,Plan members not covered by Social Security,Most plan members covered by Social Security (each participating district decides their own SS participation).,688.0,16.0,2720.0,2720.0,0.0
4337,Georgia,Former Ethiopia,234.0,192.0,81106.0,81106.0,0.0
4338,DE,ND,2.0,1.0,558.0,558.0,0.0
4339,Vermont,Florida,7.0,571.0,7930.0,7930.0,0.0
4340,Chicago Ridge,Chicago Heights,1.0,1.0,13.0,13.0,0.0
4341,V,I,8.0,316.0,425.0,425.0,0.0
4342,Austria,England,1.0,1.0,20.0,20.0,0.0
4343,DUII,Fraud,2075.0,2920.0,80256.0,80256.0,0.0
4344,Ethiopia,Liechtenstein,1.0,1.0,269.0,269.0,0.0
4345,Florida,Minnesota,1.0,1.0,52.0,52.0,0.0
4346,obstructing the field,retired hurt,1.0,9.0,150460.0,150460.0,0.0
4347,Smoke-Free Air Act / Compliance Inspection,Smoke-Free Air Act / Limited Inspection,67.0,2.0,399918.0,399918.0,0.0
4348,LITTER P/U,INHOUSE - RECYCLING,71.0,3352.0,564403.0,564403.0,0.0
4349,West Virginia,Michigan,1.0,1.0,52.0,52.0,0.0
4350,AST,RPH,31958.0,1735.0,403984.0,403984.0,0.0
4351,Mahashakti: Underserved,Agriculture,959.0,40108.0,779092.0,779092.0,0.0
4352,Defense and Law Enforcement and Security and Safety Equipment and Supplies,Electronic Components and Supplies,10196.0,2042.0,346018.0,346018.0,0.0
4353,"Services, Operational Admin.",Sector Studies,69.0,2770.0,151623.0,151623.0,0.0
4354,CG,CP,39.0,3.0,24957.0,24957.0,0.0
4355,NBRK,DUBL,64968.0,68063.0,3313625.0,3313625.0,0.0
4356,q9CurrentRole,q22LangProfJavascript,20.0,1.0,452.0,452.0,0.0
4357,Fresh and Frozen Seafood Processing,Electronic Shopping and Mail-Order Houses,1.0,9.0,374362.0,374362.0,0.0
4358,PALESTINE,KENYA,79.0,410.0,374362.0,374362.0,0.0
4359,NAS,HAR,1.0,2.0,842.0,842.0,0.0
4360,North Carolina,Missouri,41.0,20.0,910.0,910.0,0.0
4361,"Iran, Islamic Republic of",Bahrain,414.0,414.0,80583.0,80583.0,0.0
4362,Brazil,Czech Republic,26.0,1.0,4572.0,4572.0,0.0
4363,300,204,3.0,3.0,61779.0,61779.0,0.0
4364,muni driver restroom,child care,3.0,1.0,198900.0,198900.0,0.0
4365,Soups & Sandwiches,American,566.0,90968.0,399918.0,399918.0,0.0
4366,GTQ,TJS,7243.0,17553.0,671205.0,671205.0,0.0
4367,GLEN,OAKL,228381.0,166850.0,9971582.0,9971582.0,0.0
4368,"Bahamas, The",Mexico,1.0,1.0,269.0,269.0,0.0
4369,Oklahoma,West Virginia,135.0,63.0,10621.0,10621.0,0.0
4370,TRINIDAD AND TOBAGO,URUGUAY,118.0,63.0,374362.0,374362.0,0.0
4371,Interest and Dividends,Real Estate Expense,1.0,1.0,280.0,280.0,0.0
4372,mlabeastafrica,iHub,234.0,1274.0,24933.0,24933.0,0.0
4373,HAITI,"CHINA,P.R.:MACAO",4940.0,2743.0,884244.0,884244.0,0.0
4374,Arkansas,Duluth,32.0,16.0,2720.0,2720.0,0.0
4375,None,Other,18344.0,10245.0,374362.0,374362.0,0.0
4376,COG,MAF,1.0,1.0,269.0,269.0,0.0
4377,a1050000007QjUH,a1050000000wf0r,7.0,13.0,4861.0,4861.0,0.0
4378,Yemen: Former Yemen Arab Republic,Croatia,168.0,208.0,73645.0,73645.0,0.0
4379,Peru,Middle income,1519.0,1519.0,401016.0,401016.0,0.0
4380,Miami,Baltimore,16.0,16.0,2720.0,2720.0,0.0
4381,Singapore,Cook Islands,368.0,368.0,73646.0,73646.0,0.0
4382,Thailand,Antigua and Barbuda,161.0,11.0,59228.0,59228.0,0.0
4383,S BURLINGAME,SUNDERLAND,54.0,218.0,80256.0,80256.0,0.0
4384,Verona,Sandviken,4.0,2.0,4572.0,4572.0,0.0
4385,Employer in own family-operated farm or business,Self-employed wihout any employee,2581.0,13766.0,41544.0,41544.0,0.0
4386,q28LovePHP,q26FrameLearnPadrino2,2.0,2.0,452.0,452.0,0.0
4387,00804-0608,96928-0800,1.0,1.0,1973.0,1973.0,0.0
4388,Miller County,Woodbury County,1.0,1.0,910.0,910.0,0.0
4389,Tennessee,Montana,48.0,32.0,2720.0,2720.0,0.0
4390,Conf,Proc,76.0,161.0,1518.0,1518.0,0.0
4391,changes_in_inventories,household_consumption_expenditure_including_non_profit_institutions_serving_households,6958.0,9188.0,80583.0,80583.0,0.0
4392,Georgia,Delaware,185.0,23.0,7930.0,7930.0,0.0
